filename;TotalPeopleInBurst;MaximumChangeBurstLate;NumberOfChanges;MaxPeopleInBurst;TotalBurstSizeLate;NumberOfChangeBurstsLate;NumberOfChangesLate;NumberOfChangesEarly;MaxChurnInBurst;MaximumChangeBurstEarly;NumberOfChangeBurstsEarly;TimeFirstBurst;TotalChurnInBurst;ChurnTotal;MaximumChangeBurst;NumberOfConsecutiveChangesEarly;NumberOfConsecutiveChangesLate;TotalBurstSizeEarly;TotalBurstSize;TimeMaxBurst;NumberOfConsecutiveChanges;TimeLastBurst;NumberOfChangeBursts;PeopleTotal;bugs
/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/exports/BaseExportWizard.java;2;0;9;2;0;0;2;7;63;2;3;34;129;233;2;3;0;6;6;34;3;40;3;2;0
/org.eclipse.ui.ide/src/org/eclipse/ui/views/properties/FilePropertySource.java;0;0;4;0;0;0;1;3;0;0;0;-1;0;170;0;0;0;0;0;-1;0;-1;0;2;0
/org.eclipse.core.runtime/src/org/eclipse/core/runtime/dynamichelpers/IExtensionChangeHandler.java;0;0;3;0;0;0;2;1;0;0;0;-1;0;18;0;0;0;0;0;-1;0;-1;0;2;0
/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/dialogs/SelectionDialog.java;0;0;2;0;0;0;0;2;0;0;0;-1;0;406;0;0;0;0;0;-1;0;-1;0;2;0
/org.eclipse.help.ui/src/org/eclipse/help/ui/IEngineDescriptor.java;1;0;5;1;0;0;1;4;107;0;1;32;107;371;2;1;0;2;2;32;1;32;1;2;0
/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/actions/ActionDelegate.java;0;0;2;0;0;0;0;2;0;0;0;-1;0;97;0;0;0;0;0;-1;0;-1;0;1;0
/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/activities/IActivityManager.java;0;0;2;0;0;0;0;2;0;0;0;-1;0;198;0;0;0;0;0;-1;0;-1;0;1;0
/org.eclipse.jdt.launching/launching/org/eclipse/jdt/internal/launching/JRERuntimeClasspathEntryResolver.java;0;0;2;0;0;0;1;1;0;0;0;-1;0;36;0;0;0;0;0;-1;0;-1;0;2;1
/org.eclipse.jdt.ui/core refactoring/org/eclipse/jdt/internal/corext/refactoring/reorg/DeleteChangeCreator.java;2;0;9;2;0;0;1;8;33;2;2;23;46;112;2;1;1;4;4;23;2;42;2;2;0
/org.eclipse.ui.workbench/Eclipse UI Components/org/eclipse/ui/internal/components/registry/IExtensionPointMonitor.java;2;0;2;2;0;0;0;2;10;0;1;34;10;10;2;1;0;2;2;34;1;34;1;2;0
