"filename";"TotalPeopleInBurst";"MaximumCodeBurstLate";"NumberOfChanges";"MaxPeopleInBurst";"TotalBurstSizeLate";"NumberCodeBurstsLate";"NumberOfChangesLate";"NumberOfChangesEarly";"MaxChurnInBurst";"MaximumCodeBurstEarly";"NumberCodeBurstsEarly";"TimeFirstBurst";"TotalChurnInBurst";"ChurnTotal";"MaximumCodeBurst";"NumberOfConsecutiveChangesEarly";"NumberConsecutiveChangesLate";"TotalBurstSizeEarly";"TotalBurstSize";"TimeMaxBurst";"NumberConsecutiveChanges";"TimeLastBurst";"NumberCodeBursts";"PeopleTotal";"bugs"
"182";"org.eclipse.jdt.internal.corext.refactoring.changes";1;0;9;1;0;0;2;7;45;0;1;3;45;121;3;2;0;3;3;3;2;3;1;3;0
"183";"org.eclipse.swt.internal.cairo";0;0;5;0;0;0;0;5;31;0;1;164;31;0;2;1;0;2;2;164;1;164;1;0;0
"184";"org.eclipse.pde.core.build";0;0;3;0;0;0;1;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"185";"org.eclipse.jdt.internal.ui.text";0;0;15;0;0;0;2;13;226;0;1;116;226;99;3;2;0;3;3;116;2;116;1;3;1
"186";"org.eclipse.ant.internal.ui.preferences";0;0;10;0;0;0;1;9;31;0;1;25;31;273;2;1;0;2;2;25;1;25;1;2;1
"187";"org.eclipse.osgi.framework.internal.protocol.reference";0;0;1;0;0;0;0;1;0;0;0;-1;0;6;0;0;0;0;0;-1;0;-1;0;1;0
"188";"org.eclipse.swt.browser";0;0;5;0;0;0;0;5;276;0;1;14;276;487;4;3;0;4;4;14;3;14;1;2;7
"189";"org.eclipse.core.launcher";0;0;24;0;5;1;8;16;3527;2;4;41;3877;0;5;4;4;8;13;242;8;242;5;0;0
"190";"org.eclipse.jdt.internal.ui.viewsupport";0;0;6;0;0;0;0;6;26;0;1;16;26;20;2;1;0;2;2;16;1;16;1;2;1
"191";"org.eclipse.jdt.internal.ui.util";0;0;5;0;0;0;1;4;18;0;1;100;18;34;2;1;0;2;2;100;1;100;1;4;0
"192";"org.eclipse.jdt.internal.corext.refactoring.sef";0;0;6;0;0;0;0;6;12;0;1;175;12;0;2;1;0;2;2;175;1;175;1;0;0
"193";"org.eclipse.osgi.framework.adaptor";1;0;8;1;0;0;1;7;61;2;3;140;122;114;2;3;0;6;6;140;3;152;3;2;0
"194";"org.eclipse.ant.core";0;0;4;0;0;0;0;4;0;0;0;-1;0;9;0;0;0;0;0;-1;0;-1;0;1;1
"195";"org.eclipse.jdt.core.dom.rewrite";0;0;4;0;0;0;0;4;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"196";"org.eclipse.osgi.framework.internal.reliablefile";0;0;3;0;0;0;1;2;16;0;1;172;16;0;2;1;0;2;2;172;1;172;1;0;1
"197";"org.eclipse.core.internal.registry";0;0;7;0;0;0;0;7;0;0;0;-1;0;1025;0;0;0;0;0;-1;0;-1;0;3;0
"198";"org.eclipse.jface.text.source";0;0;10;0;0;0;2;8;88;2;2;19;99;206;2;2;0;4;4;19;2;107;2;3;0
"199";"org.eclipse.pde.internal.ui.properties";0;0;4;0;0;0;0;4;18;0;1;213;18;0;2;1;0;2;2;213;1;213;1;0;0
"200";"org.eclipse.ant.internal.ui.debug";1;0;4;1;0;0;0;4;6;0;1;98;6;18;2;1;0;2;2;98;1;98;1;1;0
"201";"org.eclipse.jdt.internal.ui.search";0;0;7;0;0;0;0;7;530;0;1;154;530;122;2;1;0;2;2;154;1;154;1;4;5
"202";"org.eclipse.jdt.internal.ui.refactoring.reorg";0;0;7;0;0;0;1;6;0;0;0;-1;0;51;0;0;0;0;0;-1;0;-1;0;3;5
"203";"org.eclipse.ui.internal.browser.browsers";1;0;3;1;0;0;0;3;34;0;1;202;34;37;2;1;0;2;2;202;1;202;1;2;0
"204";"org.eclipse.swt.layout";0;0;13;0;0;0;1;12;535;3;4;9;974;0;3;6;0;10;10;9;6;147;4;1;1
"205";"org.eclipse.pde.core";1;0;2;1;0;0;0;2;78;0;1;174;78;6;2;1;0;2;2;174;1;174;1;1;0
"206";"org.eclipse.ui.forms.editor";0;0;5;0;0;0;2;3;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"207";"org.eclipse.jdt.internal.ui.macbundler";0;0;4;0;0;0;0;4;0;0;0;-1;0;44;0;0;0;0;0;-1;0;-1;0;1;0
"208";"org.eclipse.swt.dnd";0;0;3;0;0;0;0;3;0;0;0;-1;0;145;0;0;0;0;0;-1;0;-1;0;1;3
"209";"org.eclipse.jdt.internal.debug.eval";0;0;2;0;0;0;0;2;0;0;0;-1;0;10;0;0;0;0;0;-1;0;-1;0;2;0
"210";"org.eclipse.jdt.internal.corext.util";1;0;17;1;2;1;6;11;521;2;3;210;852;178;2;2;2;6;8;210;4;227;4;3;10
"211";"org.eclipse.osgi.service.resolver";2;0;7;2;0;0;2;5;1389;0;1;138;1389;81;3;2;0;3;3;138;2;138;1;3;0
"212";"org.eclipse.jface.text";0;0;9;0;0;0;2;7;432;0;1;98;432;264;2;1;0;2;2;98;1;98;1;2;0
"213";"org.eclipse.jdt.internal.corext.refactoring.typeconstraints2";3;0;13;2;0;0;0;13;261;3;3;35;489;74;3;4;0;7;7;172;4;172;3;3;0
"214";"org.eclipse.core.runtime";0;0;4;0;0;0;1;3;0;0;0;-1;0;30;0;0;0;0;0;-1;0;-1;0;4;0
"215";"org.eclipse.ui.internal.layout";1;0;3;1;0;0;0;3;5579;0;1;8;5579;2288;2;1;0;2;2;8;1;8;1;2;0
"216";"org.eclipse.ant.internal.ui.dtd";0;0;2;0;0;0;0;2;0;0;0;-1;0;24;0;0;0;0;0;-1;0;-1;0;1;0
"217";"org.eclipse.jdt.ui";0;0;5;0;0;0;1;4;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;1
"218";"org.eclipse.jdt.debug.eval";0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"219";"org.eclipse.jdt.internal.compiler.flow";0;0;4;0;0;0;0;4;306;0;1;106;306;0;3;2;0;3;3;106;2;106;1;0;0
"220";"org.eclipse.ui.views.framelist";2;0;6;1;0;0;0;6;1868;2;2;8;2071;120;2;2;0;4;4;8;2;184;2;3;0
"221";"org.eclipse.ui.internal.intro.impl";0;0;8;0;0;0;2;6;71;0;1;208;71;0;3;2;0;3;3;208;2;208;1;0;0
"222";"org.eclipse.ui.forms";0;0;4;0;0;0;0;4;0;0;0;-1;0;8;0;0;0;0;0;-1;0;-1;0;1;0
"223";"org.eclipse.ui.help";0;0;4;0;0;0;0;4;511;0;1;8;511;0;2;1;0;2;2;8;1;8;1;0;0
"224";"org.eclipse.pde.internal.core.ibundle";1;0;2;1;0;0;0;2;60;0;1;174;60;21;2;1;0;2;2;174;1;174;1;2;0
"225";"org.eclipse.ui.wizards.datatransfer";1;0;7;1;0;0;1;6;3632;0;1;7;3632;92;2;1;0;2;2;7;1;7;1;1;2
"226";"org.eclipse.jdt.junit.wizards";0;3;12;0;5;2;8;4;75;2;2;199;118;0;3;2;3;4;9;264;5;264;4;0;3
"227";"org.eclipse.jdt.internal.junit.runner";1;0;5;1;0;0;1;4;0;0;1;119;0;34;2;1;0;2;2;119;1;119;1;3;0
"228";"org.eclipse.search2.internal.ui.basic.views";0;0;4;0;0;0;1;3;0;0;0;-1;0;14;0;0;0;0;0;-1;0;-1;0;3;0
"229";"org.eclipse.jdt.internal.corext";0;0;4;0;0;0;1;3;5;0;1;46;5;0;2;1;0;2;2;46;1;46;1;0;0
"230";"org.eclipse.ui.internal.ide.registry";1;0;5;1;0;0;2;3;3198;0;1;8;3198;238;2;1;0;2;2;8;1;8;1;2;0
"231";"org.eclipse.ui.keys";1;0;5;1;0;0;0;5;2915;2;2;8;3446;81;2;2;0;4;4;8;2;173;2;1;0
"232";"org.eclipse.core.runtime.content";0;0;5;0;0;0;0;5;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;1;0
"233";"org.eclipse.jdt.launching.sourcelookup";1;0;4;1;0;0;0;4;10;0;1;162;10;20;2;1;0;2;2;162;1;162;1;3;0
"234";"org.eclipse.jdt.core.formatter";0;0;2;0;0;0;0;2;0;0;0;-1;0;33;0;0;0;0;0;-1;0;-1;0;1;1
"235";"org.eclipse.jdt.internal.debug.ui.launcher";0;0;4;0;0;0;0;4;37;0;1;2;37;29;2;1;0;2;2;2;1;2;1;2;0
"236";"org.eclipse.core.variables";0;0;2;0;0;0;0;2;0;0;0;-1;0;21;0;0;0;0;0;-1;0;-1;0;2;0
"237";"org.eclipse.jdt.internal.ui.refactoring.nls";0;0;6;0;0;0;2;4;330;0;1;6;330;18;2;1;0;2;2;6;1;6;1;3;0
"238";"org.eclipse.ui.texteditor";0;0;13;0;0;0;1;12;155;3;3;4;209;1096;3;4;0;7;7;4;4;128;3;3;5
"239";"org.eclipse.ui.internal.wizards.preferences";1;0;5;1;2;1;5;0;0;0;0;230;0;77;2;0;1;0;2;230;1;230;1;2;1
"240";"org.eclipse.team.internal.ccvs.core.connection";1;0;4;1;0;0;0;4;20;0;1;35;20;28;2;1;0;2;2;35;1;35;1;1;1
"241";"org.eclipse.pde.internal.runtime";0;0;4;0;0;0;0;4;102;0;1;68;102;0;2;1;0;2;2;68;1;68;1;0;4
"242";"org.eclipse.jdt.internal.corext.refactoring.typeconstraints.types";1;0;6;1;0;0;1;5;0;0;1;144;0;59;2;1;0;2;2;144;1;144;1;2;0
"243";"org.eclipse.ui.internal.dialogs";2;0;5;2;0;0;0;5;20623;2;2;8;22023;1026;2;2;0;4;4;8;2;175;2;5;20
"244";"org.eclipse.jdt.internal.codeassist.impl";0;0;17;0;2;1;3;14;75;3;2;50;130;0;3;3;1;5;7;76;4;258;3;0;2
"245";"org.eclipse.jdt.internal.ui.text.javadoc";1;0;7;1;0;0;1;6;12;0;1;85;12;254;2;1;0;2;2;85;1;85;1;5;0
"246";"org.osgi.service.condpermadmin";1;0;6;1;2;1;3;3;166;0;1;145;166;96;2;1;1;2;4;145;2;244;2;1;8
"247";"org.eclipse.update.internal.ui.preferences";0;0;7;0;0;0;1;6;56;2;2;38;90;0;2;2;0;4;4;38;2;214;2;0;0
"248";"org.eclipse.pde.internal.core.isite";0;0;3;0;0;0;0;3;0;0;0;-1;0;12;0;0;0;0;0;-1;0;-1;0;2;0
"249";"org.eclipse.ui.internal.cheatsheets.data";0;0;3;0;0;0;0;3;13;0;1;124;13;24;2;1;0;2;2;124;1;124;1;1;0
"250";"org.eclipse.debug.ui.console";0;0;6;0;0;0;0;6;27;0;1;40;27;0;2;1;0;2;2;40;1;40;1;0;0
"251";"org.eclipse.core.internal.content";2;3;22;1;6;2;8;14;915;3;2;7;1903;225;3;4;4;6;12;7;8;239;4;2;0
"252";"org.eclipse.jdt.internal.core";1;0;8;1;0;0;0;8;960;3;2;3;1781;196;3;3;0;5;5;41;3;41;2;4;24
"253";"org.eclipse.pde.internal.ui.wizards";0;0;4;0;0;0;0;4;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"254";"org.eclipse.jdt.internal.compiler.ast";1;0;12;1;0;0;2;10;3868;3;2;2;3898;75;3;3;0;5;5;2;3;102;2;4;90
"255";"org.eclipse.ui.internal.ide.dialogs";1;0;6;1;0;0;1;5;21586;0;1;5;21586;2221;2;1;0;2;2;5;1;5;1;3;5
"256";"org.eclipse.debug.internal.ui.stringsubstitution";1;0;3;1;0;0;0;3;24;0;1;26;24;75;2;1;0;2;2;26;1;26;1;2;0
"257";"org.eclipse.jdt.ui.actions";1;0;7;1;0;0;0;7;941;0;1;174;941;42;2;1;0;2;2;174;1;174;1;4;3
"258";"org.eclipse.help.internal.webapp.data";1;0;6;1;0;0;1;5;54;2;2;3;79;205;2;2;0;4;4;3;2;23;2;2;0
"259";"org.eclipse.pde.internal.core.product";0;0;5;0;0;0;0;5;0;0;1;138;0;36;2;1;0;2;2;138;1;138;1;2;0
"260";"org.eclipse.swt.internal.accessibility.gtk";0;0;4;0;0;0;0;4;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"261";"org.eclipse.pde.internal.ui.wizards.exports";0;0;11;0;2;1;3;8;748;0;1;188;1185;0;3;2;1;3;5;188;3;237;2;0;0
"262";"org.eclipse.jdt.internal.debug.ui.display";0;0;9;0;0;0;1;8;152;2;2;168;199;0;2;2;0;4;4;168;2;211;2;0;0
"263";"com.sun.jdi.request";1;0;4;1;0;0;0;4;12;0;1;23;12;12;2;1;0;2;2;23;1;23;1;2;0
"264";"org.eclipse.team.internal.ccvs.core.client.listeners";0;0;5;0;0;0;0;5;0;0;0;-1;0;6;0;0;0;0;0;-1;0;-1;0;1;0
"265";"org.eclipse.jdt.debug.ui";0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"266";"org.eclipse.osgi.framework.internal.core";2;0;9;2;0;0;1;8;3978;2;2;138;4205;178;2;2;0;4;4;138;2;151;2;4;38
"267";"org.eclipse.osgi.framework.log";0;0;2;0;0;0;1;1;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"268";"org.eclipse.jdt.internal.corext.refactoring.code";0;0;10;0;0;0;0;10;1013;6;2;3;1022;0;6;6;0;8;8;169;6;169;2;0;6
"269";"org.eclipse.platform.internal";0;0;2;0;0;0;1;1;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"270";"org.eclipse.ant.internal.ui.antsupport.logger.util";0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"271";"org.eclipse.ui.internal.texteditor.quickdiff";2;0;11;1;0;0;2;9;605;2;3;86;1074;322;2;2;1;6;6;86;3;218;3;3;1
"272";"org.eclipse.ant.internal.ui.dtd.schema";0;0;4;0;0;0;0;4;0;0;0;-1;0;36;0;0;0;0;0;-1;0;-1;0;1;0
"273";"org.eclipse.jdt.debug.ui.launchConfigurations";0;0;5;0;0;0;0;5;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"274";"org.eclipse.jdi.internal";1;0;5;1;0;0;0;5;52;0;1;2;52;194;2;1;0;2;2;2;1;2;1;4;1
"275";"org.eclipse.core.commands.common";0;0;7;0;0;0;0;7;59;2;2;146;59;0;2;2;0;4;4;146;2;174;2;0;1
"276";"org.eclipse.ui.views.contentoutline";0;0;7;0;0;0;0;7;572;2;2;8;579;0;2;2;0;4;4;8;2;184;2;0;0
"277";"org.eclipse.pde.internal.core.site";0;0;5;0;0;0;0;5;0;0;0;-1;0;10;0;0;0;0;0;-1;0;-1;0;2;0
"278";"org.eclipse.jdt.internal.core.search.matching";1;0;13;1;0;0;0;13;115;3;2;4;146;2107;3;3;0;5;5;4;3;100;2;7;6
"279";"org.eclipse.jdt.internal.debug.ui";0;0;8;0;0;0;0;8;166;0;1;2;166;388;2;1;0;2;2;2;1;2;1;5;9
"280";"org.eclipse.jdt.internal.ui";0;0;9;0;0;0;1;8;7;0;1;36;7;32;2;1;0;2;2;36;1;36;1;4;4
"281";"org.eclipse.pde.internal";0;0;3;0;0;0;0;3;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;2
"282";"org.eclipse.pde.internal.ui.editor.site";1;0;8;1;0;0;0;8;1678;0;1;126;1678;100;2;1;0;2;2;126;1;126;1;2;0
"283";"org.eclipse.ui.progress";1;0;4;1;0;0;0;4;1460;0;1;8;1460;68;2;1;0;2;2;8;1;8;1;2;0
"284";"org.eclipse.text.edits";1;0;9;1;0;0;2;7;199;0;1;71;199;178;3;2;0;3;3;71;2;71;1;2;0
"285";"org.eclipse.ant.internal.ui.model";1;0;19;1;0;0;1;18;2965;7;4;65;3088;133;7;11;0;15;15;71;11;130;4;2;2
"286";"org.eclipse.ui.internal.intro.impl.util";0;0;11;0;0;0;3;8;61;2;2;162;65;0;2;2;0;4;4;162;2;196;2;0;0
"287";"org.eclipse.jdt.internal.ui.dialogs";0;0;10;0;0;0;0;10;0;0;0;-1;0;352;0;0;0;0;0;-1;0;-1;0;3;4
"288";"org.eclipse.ant.internal.ui.editor.text";0;0;6;0;0;0;1;5;56;0;1;25;56;65;2;1;0;2;2;25;1;25;1;1;3
"289";"org.eclipse.ant.internal.ui.dtd.util";0;0;2;0;0;0;0;2;56;0;1;174;56;0;2;1;0;2;2;174;1;174;1;0;1
"290";"org.eclipse.ui.internal.cheatsheets.views";0;0;5;0;2;1;3;2;433;0;0;235;433;8;2;0;1;0;2;235;1;235;1;1;0
"291";"org.eclipse.pde.internal.ui.wizards.imports";1;0;20;1;2;1;5;15;210;3;3;27;321;322;3;4;1;7;9;194;5;239;4;1;0
"292";"org.eclipse.ui.part";1;0;4;1;0;0;0;4;10820;0;1;8;10820;763;2;1;0;2;2;8;1;8;1;2;1
"293";"org.osgi.service.packageadmin";0;0;4;0;0;0;1;3;721;0;1;140;721;0;2;1;0;2;2;140;1;140;1;0;3
"294";"org.eclipse.help.internal.base.util";0;0;4;0;0;0;0;4;20;0;1;35;20;0;2;1;0;2;2;35;1;35;1;0;0
"295";"org.eclipse.core.internal.utils";0;0;5;0;0;0;0;5;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;2
"296";"org.eclipse.pde.internal.core.build";0;0;5;0;0;0;0;5;273;0;1;76;273;0;2;1;0;2;2;76;1;76;1;0;0
"297";"org.eclipse.pde.internal.ui.elements";0;0;2;0;0;0;0;2;62;0;1;174;62;0;2;1;0;2;2;174;1;174;1;0;0
"298";"org.eclipse.jface.preference";1;0;4;1;0;0;0;4;12;0;1;3;12;812;2;1;0;2;2;3;1;3;1;2;1
"299";"org.eclipse.jdt.launching";0;0;6;0;0;0;0;6;129;0;1;86;129;13;2;1;0;2;2;86;1;86;1;4;2
"300";"org.eclipse.ant.internal.ui.launchConfigurations";0;0;6;0;0;0;0;6;0;0;0;-1;0;152;0;0;0;0;0;-1;0;-1;0;3;10
"301";"org.eclipse.core.expressions";1;0;2;1;0;0;0;2;72;0;1;175;72;23;2;1;0;2;2;175;1;175;1;3;0
"302";"org.eclipse.help.internal.protocols";0;0;6;0;0;0;2;4;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"303";"org.eclipse.jdt.ui.wizards";3;0;9;3;0;0;1;8;130;0;1;148;130;183;4;3;0;4;4;148;3;148;1;5;3
"304";"org.eclipse.jdt.internal.corext.refactoring.rename";0;0;14;0;0;0;1;13;44;0;1;85;44;0;4;3;0;4;4;85;3;85;1;0;2
"305";"org.eclipse.core.internal.dtree";2;0;6;2;0;0;0;6;63;0;1;142;63;161;2;1;0;2;2;142;1;142;1;2;0
"306";"org.eclipse.jdt.internal.ui.preferences.formatter";0;0;8;0;0;0;1;7;441;0;1;49;441;12;2;1;0;2;2;49;1;49;1;2;1
"307";"org.eclipse.core.internal.variables";0;0;4;0;0;0;0;4;0;0;0;-1;0;16;0;0;0;0;0;-1;0;-1;0;1;0
"308";"org.eclipse.jface.wizard";1;0;4;1;0;0;0;4;4848;0;1;8;4848;524;2;1;0;2;2;8;1;8;1;1;0
"309";"org.eclipse.pde.internal.runtime.logview";0;0;7;0;0;0;0;7;0;0;0;-1;0;20;0;0;0;0;0;-1;0;-1;0;1;0
"310";"org.eclipse.ant.internal.core.ant";1;0;16;1;0;0;1;15;32;3;4;93;91;14;3;5;0;9;9;140;5;173;4;1;0
"311";"org.eclipse.ant.internal.ui";1;0;8;1;0;0;0;8;14;2;2;65;17;28;2;2;0;4;4;65;2;134;2;1;3
"312";"org.eclipse.jdt.internal.ui.refactoring.code";0;0;8;0;0;0;1;7;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"313";"org.eclipse.swt.internal.image";0;0;4;0;0;0;0;4;44;0;1;68;44;40;2;1;0;2;2;68;1;68;1;1;1
"314";"org.eclipse.debug.internal.ui.views.console";1;0;9;1;2;1;2;7;745;0;1;40;786;56;3;2;1;3;5;40;3;267;2;3;1
"315";"org.eclipse.core.boot";0;0;2;0;0;0;0;2;16;0;1;172;16;0;2;1;0;2;2;172;1;172;1;0;0
"316";"org.eclipse.ui.preferences";1;0;12;1;0;0;0;12;540;5;3;52;604;12;5;6;0;9;9;58;6;173;3;3;1
"317";"org.eclipse.ant.internal.ui.editor.utils";0;0;16;0;3;1;5;11;96;0;1;195;125;0;3;1;2;2;5;231;3;231;2;0;0
"318";"org.eclipse.ant.internal.ui.console";0;0;6;0;0;0;2;4;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"319";"org.eclipse.update.operations";1;0;2;1;0;0;0;2;92;0;1;179;92;16;2;1;0;2;2;179;1;179;1;1;0
"320";"org.eclipse.ui.internal.application";0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"321";"org.osgi.util.tracker";0;0;6;0;0;0;1;5;577;0;1;146;577;0;3;2;0;3;3;146;2;146;1;0;0
"322";"org.eclipse.pde.internal.ui.search";1;0;3;1;0;0;0;3;342;0;1;89;342;71;2;1;0;2;2;89;1;89;1;2;0
"323";"org.eclipse.jdt.internal.ui.refactoring";0;0;9;0;0;0;1;8;109;0;1;9;109;31;3;2;0;3;3;9;2;9;1;3;1
"324";"org.eclipse.jdt.internal.ui.callhierarchy";0;0;5;0;0;0;0;5;0;0;0;-1;0;82;0;0;0;0;0;-1;0;-1;0;3;1
"325";"org.eclipse.jdt.internal.ui.wizards";0;0;6;0;0;0;1;5;0;0;0;-1;0;16;0;0;0;0;0;-1;0;-1;0;3;14
"326";"org.eclipse.jface.text.hyperlink";0;0;8;0;0;0;2;6;31;0;1;108;31;0;3;2;0;3;3;108;2;108;1;0;0
"327";"org.eclipse.ui.internal.editorsupport.win32";0;0;7;0;0;0;1;6;1225;2;2;8;1295;0;2;2;0;4;4;8;2;190;2;0;1
"328";"org.eclipse.jdt.internal.ui.actions";0;0;9;0;0;0;2;7;0;0;0;-1;0;55;0;0;0;0;0;-1;0;-1;0;4;4
"329";"org.eclipse.core.internal.properties";0;0;4;0;0;0;0;4;0;0;0;-1;0;10;0;0;0;0;0;-1;0;-1;0;2;0
"330";"org.eclipse.update.internal.ui.properties";0;0;3;0;0;0;0;3;0;0;0;-1;0;20;0;0;0;0;0;-1;0;-1;0;1;0
"331";"org.eclipse.update.internal.scheduler";0;0;6;0;0;0;0;6;0;0;0;-1;0;20;0;0;0;0;0;-1;0;-1;0;1;0
"332";"org.eclipse.ltk.internal.ui.refactoring.util";0;0;2;0;0;0;0;2;16;0;1;175;16;0;2;1;0;2;2;175;1;175;1;0;0
"333";"org.eclipse.jdt.internal.corext.callhierarchy";0;0;7;0;0;0;2;5;0;0;0;-1;0;24;0;0;0;0;0;-1;0;-1;0;3;0
"334";"org.eclipse.pde.ui.templates";0;0;4;0;0;0;0;4;45;0;1;68;45;0;2;1;0;2;2;68;1;68;1;0;0
"335";"org.eclipse.pde.internal.ui.wizards.extension";0;0;7;0;0;0;0;7;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"336";"org.eclipse.jdt.internal.ui.javadocexport";0;0;6;0;0;0;2;4;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;1
"337";"org.eclipse.jdt.internal.corext.refactoring.nls.changes";0;0;7;0;0;0;2;5;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"338";"org.eclipse.compare.rangedifferencer";0;0;3;0;0;0;0;3;22;0;1;110;22;0;2;1;0;2;2;110;1;110;1;0;0
"339";"org.eclipse.ui.cheatsheets";0;0;3;0;0;0;0;3;11;0;1;124;11;8;2;1;0;2;2;124;1;124;1;1;0
"340";"org.eclipse.search.internal.core.text";0;0;7;0;0;0;0;7;54;0;1;216;54;94;2;1;0;2;2;216;1;216;1;3;1
"341";"org.eclipse.jdt.internal.ui.dnd";0;0;5;0;0;0;1;4;328;0;1;120;328;0;2;1;0;2;2;120;1;120;1;0;0
"342";"org.eclipse.update.internal.configurator.branding";0;0;4;0;0;0;0;4;31;0;1;214;31;0;2;1;0;2;2;214;1;214;1;0;0
"343";"org.eclipse.ui.internal.intro.impl.model";2;4;23;2;7;2;11;12;651;4;3;41;1694;417;4;5;5;8;15;196;10;237;5;2;0
"344";"org.eclipse.help.ui.internal.browser.embedded";0;0;7;0;2;1;3;4;8;0;0;229;8;0;2;0;1;0;2;229;1;229;1;0;0
"345";"org.eclipse.pde.internal.ui.wizards.plugin";0;0;10;0;0;0;0;10;2883;5;2;3;2889;136;5;5;0;7;7;44;5;44;2;1;0
"346";"org.eclipse.team.ui";0;0;9;0;0;0;2;7;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"347";"org.eclipse.jface.text.information";0;0;4;0;0;0;2;2;40;0;1;176;40;0;2;1;0;2;2;176;1;176;1;0;0
"348";"org.eclipse.jdt.internal.formatter.comment";1;0;2;1;0;0;0;2;0;0;1;197;0;0;2;1;0;2;2;197;1;197;1;1;0
"349";"org.eclipse.pde.internal.ui.launcher";0;0;14;0;0;0;2;12;84;0;1;31;84;30;2;1;0;2;2;31;1;31;1;2;0
"350";"org.eclipse.debug.internal.ui.views.registers";0;0;4;0;0;0;1;3;0;0;0;-1;0;80;0;0;0;0;0;-1;0;-1;0;2;1
"351";"org.eclipse.ui.internal.forms.widgets";0;0;7;0;0;0;2;5;0;0;1;81;0;6;2;1;0;2;2;81;1;81;1;1;0
"352";"org.eclipse.core.commands";0;0;6;0;0;0;0;6;0;0;1;145;0;58;2;1;0;2;2;145;1;145;1;2;4
"353";"org.eclipse.debug.internal.ui";0;0;10;0;0;0;0;10;89;0;1;78;89;229;2;1;0;2;2;78;1;78;1;3;8
"354";"org.eclipse.ui.views.markers.internal";1;0;3;1;0;0;0;3;19237;0;1;7;19237;1744;2;1;0;2;2;7;1;7;1;3;9
"355";"org.eclipse.swt.internal.photon";0;0;6;0;0;0;0;6;12;0;1;99;12;38;2;1;0;2;2;99;1;99;1;1;0
"356";"org.eclipse.help.ui";0;0;9;0;0;0;1;8;165;3;2;139;234;0;3;3;0;5;5;152;3;152;2;0;0
"357";"org.eclipse.core.commands.operations";0;0;11;0;0;0;3;8;36;0;1;144;36;0;3;2;0;3;3;144;2;144;1;0;4
"358";"org.eclipse.ui.internal.util";0;0;3;0;0;0;0;3;608;0;1;8;608;0;2;1;0;2;2;8;1;8;1;0;0
"359";"org.eclipse.pde.internal.ui.build";0;0;8;0;0;0;0;8;12;0;1;113;12;7;2;1;0;2;2;113;1;113;1;2;0
"360";"org.eclipse.jdt.internal.launching";0;0;7;0;0;0;1;6;62;0;1;15;62;43;2;1;0;2;2;15;1;15;1;2;4
"361";"org.eclipse.pde.internal.ui.wizards.tools";0;0;7;0;0;0;0;7;635;0;1;27;635;0;3;2;0;3;3;27;2;27;1;0;0
"362";"org.eclipse.help.ui.internal.util";0;0;3;0;0;0;0;3;0;0;0;-1;0;8;0;0;0;0;0;-1;0;-1;0;2;0
"363";"org.eclipse.jdt.core.eval";0;0;3;0;0;0;0;3;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"364";"org.eclipse.jface.bindings.keys";1;0;10;1;0;0;1;9;2421;4;2;122;2421;211;4;4;0;6;6;173;4;173;2;2;0
"365";"org.eclipse.ui.internal.console";2;0;18;1;0;0;1;17;1017;3;4;18;2240;201;3;6;0;10;10;18;6;52;4;4;0
"366";"org.eclipse.ant.internal.ui.antsupport.logger";0;0;7;0;0;0;0;7;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;1
