"filename";"TotalPeopleInBurst";"MaximumCodeBurstLate";"NumberOfChanges";"MaxPeopleInBurst";"TotalBurstSizeLate";"NumberCodeBurstsLate";"NumberOfChangesLate";"NumberOfChangesEarly";"MaxChurnInBurst";"MaximumCodeBurstEarly";"NumberCodeBurstsEarly";"TimeFirstBurst";"TotalChurnInBurst";"ChurnTotal";"MaximumCodeBurst";"NumberOfConsecutiveChangesEarly";"NumberConsecutiveChangesLate";"TotalBurstSizeEarly";"TotalBurstSize";"TimeMaxBurst";"NumberConsecutiveChanges";"TimeLastBurst";"NumberCodeBursts";"PeopleTotal";"X"
"11";"org.eclipse.jdt.internal.launching";1;3;21;1;11;9;11;10;884;2;9;2022;1601;24;3;1;2;10;21;4210;3;4451;18;1;NA
"12";"org.eclipse.jdt.core.eval";0;2;6;0;3;2;3;3;584;2;2;455;646;0;2;1;1;3;6;455;2;4836;4;0;NA
"13";"org.eclipse.help.ui.internal.util";1;0;2;1;2;1;2;0;0;0;0;4439;0;0;2;0;1;0;2;4439;1;4439;1;1;NA
"14";"org.eclipse.jdt.internal.junit.util";1;0;2;1;0;0;0;2;0;1;2;3171;0;0;1;0;0;2;2;3171;0;3247;2;1;NA
"15";"org.eclipse.jdi";0;0;7;0;0;0;0;7;25;2;5;187;53;0;2;2;0;7;7;187;2;3667;5;0;NA
"16";"org.eclipse.jface.window";0;1;14;0;5;5;5;9;89;2;8;257;241;0;2;1;0;9;14;257;1;4547;13;0;NA
"17";"org.eclipse.jface.text.reconciler";3;1;6;1;2;2;2;4;94;2;3;257;272;65;2;1;0;4;6;257;1;4838;5;3;NA
"18";"org.eclipse.debug.ui";1;1;18;1;3;3;3;15;253;2;14;187;777;9;2;1;0;15;18;187;1;4653;17;2;NA
"19";"org.eclipse.core.internal.localstore";2;0;15;1;1;1;1;14;5744;3;11;12;6618;99;3;3;0;14;15;327;3;4214;12;2;NA
"20";"org.eclipse.jface.text.formatter";3;0;5;1;0;0;0;5;505;2;4;257;941;6;2;1;0;5;5;257;1;1066;4;3;NA
"21";"org.eclipse.search.ui";2;0;4;1;0;0;0;4;75;2;3;15;137;10;2;1;0;4;4;15;1;1434;3;2;NA
"22";"org.eclipse.jdt.internal.ui.browsing";3;5;81;1;32;20;32;49;246;4;31;2878;2504;86;5;18;12;49;81;4014;30;4626;51;3;NA
"23";"org.eclipse.jdt.internal.junit.wizards";0;0;2;0;0;0;0;2;0;0;1;3527;0;0;2;1;0;2;2;3527;1;3527;1;0;NA
"24";"org.eclipse.core.resources.team";0;0;5;0;0;0;0;5;863;3;3;3195;932;0;3;2;0;5;5;3243;2;3360;3;0;NA
"25";"org.eclipse.pde.internal.ui.editor.manifest";1;0;2;1;0;0;0;2;0;0;1;3579;0;46;2;1;0;2;2;3579;1;3579;1;1;NA
"26";"org.eclipse.team.internal.ccvs.ui";1;2;55;1;20;17;20;35;780;3;27;1978;6039;347;3;8;3;35;55;2737;11;4707;44;3;NA
"27";"org.eclipse.update.core";2;0;27;1;0;0;0;27;2690;3;22;1423;5602;342;3;5;0;27;27;1423;5;3697;22;2;NA
"28";"org.eclipse.debug.internal.ui.views.launch";0;2;15;0;15;13;15;0;2110;0;0;3975;2412;0;2;0;2;0;15;3975;2;4709;13;0;NA
"29";"org.eclipse.update.internal.security";0;1;16;0;3;3;3;13;288;2;12;3122;1091;0;2;1;0;13;16;3122;1;4626;15;0;NA
"30";"org.eclipse.core.internal.indexing";3;0;8;1;1;1;1;7;11444;2;6;12;19128;1914;2;1;0;7;8;12;1;4214;7;4;NA
"31";"org.eclipse.core.internal.plugins";3;2;16;1;8;7;8;8;13146;2;7;12;15671;106;2;1;1;8;16;12;2;4552;14;3;NA
"32";"org.eclipse.compare.internal";1;0;4;1;0;0;0;4;333;2;3;14;559;25;2;1;0;4;4;14;1;761;3;2;NA
"33";"org.eclipse.swt.ole.win32";2;0;4;1;1;1;1;3;215;2;2;106;299;27;2;1;0;3;4;106;1;4701;3;3;NA
"34";"org.eclipse.team.internal.ccvs.core.client";2;1;20;2;2;2;2;18;2639;2;15;2572;5154;198;2;3;0;18;20;2572;3;4111;17;2;NA
"35";"org.eclipse.jdt.core";2;2;17;1;6;5;6;11;9913;4;7;455;13834;53;4;4;1;11;17;3872;5;4058;12;2;NA
"36";"org.eclipse.compare.structuremergeviewer";0;0;3;0;0;0;0;3;73;2;2;14;73;0;2;1;0;3;3;14;1;329;2;0;NA
"37";"org.eclipse.swt.graphics";2;1;6;1;2;2;2;4;3589;2;3;106;6155;145;2;1;0;4;6;106;1;4701;5;6;NA
"38";"org.eclipse.search.internal.ui";2;1;13;1;4;4;4;9;274;2;7;15;1291;42;2;2;0;9;13;15;2;4161;11;2;NA
"39";"org.eclipse.pde.internal.ui.preferences";0;1;9;0;2;2;2;7;99;3;5;3579;157;0;3;2;0;7;9;3579;2;4435;7;0;NA
"40";"org.eclipse.compare.contentmergeviewer";1;0;3;1;0;0;0;3;126;2;2;14;126;5;2;1;0;3;3;14;1;329;2;1;NA
"41";"org.eclipse.jdt.internal.debug.eval.ast.engine";1;0;5;1;0;0;0;5;525;1;5;3329;597;0;1;0;0;5;5;3329;0;3645;5;1;NA
"42";"org.eclipse.search.internal.ui.util";2;0;6;1;0;0;0;6;107;2;5;15;191;31;2;1;0;6;6;15;1;1400;5;2;NA
"43";"org.eclipse.pde.internal.ui.parts";1;0;2;1;0;0;0;2;0;0;1;3579;0;0;2;1;0;2;2;3579;1;3579;1;1;NA
"44";"org.eclipse.pde.internal.core.feature";0;0;3;0;1;1;1;2;445;0;1;3591;445;0;2;1;0;2;3;3591;1;3994;2;1;NA
"45";"org.eclipse.debug.internal.core";0;0;16;0;0;0;0;16;425;2;14;187;1415;0;2;2;0;16;16;187;2;2390;14;0;NA
"46";"org.eclipse.swt.program";0;1;21;0;3;3;3;18;1710;2;17;106;1968;0;2;1;0;18;21;106;1;4701;20;0;NA
"47";"org.eclipse.help.internal.util";1;0;3;1;0;0;0;3;14;2;2;1420;14;59;2;1;0;3;3;1420;1;3609;2;2;NA
"48";"org.eclipse.swt.printing";0;1;6;0;2;2;2;4;531;2;3;106;736;0;2;1;0;4;6;106;1;4701;5;0;NA
"49";"org.eclipse.ui.actions";4;0;11;1;1;1;1;10;762;2;9;257;1317;335;2;1;0;10;11;257;1;4146;10;6;NA
"50";"org.eclipse.jdt.internal.corext.refactoring.tagging";1;0;2;1;0;0;0;2;0;0;1;1939;0;0;2;1;0;2;2;1939;1;1939;1;1;NA
"51";"org.eclipse.update.internal.ui.search";0;0;2;0;0;0;0;2;0;0;1;3537;0;37;2;1;0;2;2;3537;1;3537;1;1;NA
"52";"org.eclipse.debug.core.model";2;0;9;1;0;0;0;9;272;2;8;187;776;136;2;1;0;9;9;187;1;3474;8;3;NA
"53";"org.eclipse.jdt.internal.codeassist.select";1;0;11;1;1;1;1;10;1590;3;7;455;2640;22;3;3;0;10;11;1045;3;4062;8;2;NA
"54";"org.eclipse.jdi.internal.event";2;0;5;1;0;0;0;5;299;2;4;187;573;64;2;1;0;5;5;187;1;3670;4;2;NA
"55";"org.eclipse.help";0;0;9;0;1;1;1;8;53;2;7;1420;158;0;2;1;0;8;9;1420;1;3938;8;0;NA
"56";"org.eclipse.jdt.core.dom";2;2;8;1;3;2;3;5;865;2;4;2669;3212;236;2;1;1;5;8;2669;2;4452;6;3;NA
"57";"org.eclipse.jdt.internal.eval";0;0;8;0;1;1;1;7;15153;2;6;455;15987;0;2;1;0;7;8;455;1;4062;7;0;NA
"58";"org.eclipse.pde.internal.ui.editor.text";0;0;3;0;1;1;1;2;76;0;1;3579;76;0;2;1;0;2;3;3579;1;4588;2;1;NA
"59";"org.eclipse.jdt.internal.core.builder";3;2;17;2;8;6;8;9;580;2;8;2979;1485;21;2;1;2;9;17;2979;3;4666;14;3;NA
"60";"org.eclipse.jdt.internal.debug.core";0;0;18;0;0;0;0;18;196;2;16;187;642;0;2;2;0;18;18;187;2;3108;16;0;NA
"61";"org.eclipse.update.internal.ui.wizards";1;2;42;1;9;7;9;33;314;2;30;1570;1464;50;2;3;2;33;42;1570;5;4715;37;1;NA
"62";"org.eclipse.jdt.core.search";0;2;8;0;4;3;4;4;287;2;3;455;406;0;2;1;1;4;8;455;2;4606;6;0;NA
"63";"org.eclipse.ui.dialogs";4;0;7;1;0;0;0;7;879;2;6;257;974;223;2;1;0;7;7;257;1;3740;6;8;NA
"64";"com.sun.jdi.connect";2;0;3;1;0;0;0;3;100;2;2;2704;100;59;2;1;0;3;3;2704;1;3033;2;2;NA
"65";"org.eclipse.jdt.internal.ui.preferences";3;4;59;1;22;15;22;37;659;4;32;15;3390;559;4;5;7;37;59;128;12;4706;47;5;NA
"66";"org.eclipse.team.core.sync";0;0;7;0;1;1;1;6;83;3;3;2019;248;0;3;3;0;6;7;2019;3;4707;4;0;NA
"67";"org.eclipse.pde.internal.core.plugin";1;0;5;1;1;1;1;4;60;2;3;3591;62;0;2;1;0;4;5;3591;1;4555;4;1;NA
"68";"org.eclipse.swt";0;2;17;0;6;5;6;11;404;2;8;106;1081;0;2;3;1;11;17;106;4;4701;13;0;NA
"69";"com.sun.jdi.event";2;0;3;1;0;0;0;3;159;2;2;2704;159;28;2;1;0;3;3;2704;1;3040;2;2;NA
"70";"org.eclipse.pde.core.plugin";1;0;4;1;2;1;2;2;986;0;1;3591;986;169;2;1;1;2;4;3591;2;4751;2;1;NA
"71";"org.eclipse.jdt.internal.ui.javaeditor.structureselection";0;1;9;0;2;2;2;7;25;3;4;3188;115;0;3;3;0;7;9;3188;3;4630;6;0;NA
"72";"org.eclipse.jdt.internal.ui.refactoring.nls.search";0;0;3;0;0;0;0;3;31;2;2;1922;31;0;2;1;0;3;3;1922;1;3530;2;0;NA
"73";"org.eclipse.jdt.internal.corext.refactoring";0;0;4;0;0;0;0;4;20;2;3;1939;31;0;2;1;0;4;4;1939;1;3825;3;0;NA
"74";"org.eclipse.pde.internal.build.tasks";0;0;7;0;1;1;1;6;30;2;4;3509;50;0;2;2;0;6;7;3509;2;4273;5;0;NA
"75";"org.eclipse.jdt.internal.core.util";2;2;22;1;12;8;12;10;1923;2;7;455;4929;35;2;3;4;10;22;455;7;4520;15;2;NA
"76";"org.eclipse.pde.internal.ui.view";1;0;2;1;0;0;0;2;0;0;1;3579;0;3;2;1;0;2;2;3579;1;3579;1;1;NA
"77";"org.eclipse.debug.ui.actions";0;0;5;0;1;1;1;4;10;1;4;2397;22;0;1;0;0;4;5;2397;0;4374;5;0;NA
"78";"org.eclipse.pde.internal.ui.editor.schema";1;0;3;1;0;0;0;3;48;2;2;3579;48;2;2;1;0;3;3;3579;1;3591;2;1;NA
"79";"org.eclipse.pde.internal.runtime.registry";0;0;3;0;1;1;1;2;117;0;1;1434;117;0;2;1;0;2;3;1434;1;4369;2;0;NA
"80";"org.eclipse.help.internal";0;0;7;0;0;0;0;7;137;2;6;1420;207;0;2;1;0;7;7;3048;1;3609;6;0;NA
"81";"org.eclipse.help.ui.internal.browser.hpux";0;1;2;0;2;2;2;0;2;0;0;4209;2;0;1;0;0;0;2;4209;0;4439;2;0;NA
"82";"org.eclipse.jdt.core.jdom";2;0;6;1;2;1;2;4;1631;2;3;455;1969;154;2;1;1;4;6;455;2;4058;4;2;NA
"83";"org.eclipse.jdt.internal.ui.wizards.dialogfields";0;0;10;0;1;1;1;9;542;2;8;15;1327;0;2;1;0;9;10;15;1;4426;9;0;NA
"84";"org.eclipse.jdt.internal.ui.refactoring.sef";0;3;15;0;5;3;5;10;64;2;9;1453;268;0;3;1;2;10;15;4396;3;4421;12;0;NA
"85";"org.eclipse.core.internal.boot";2;0;9;1;1;1;1;8;9452;2;7;12;11042;212;2;1;0;8;9;12;1;4214;8;2;NA
"86";"org.eclipse.help.internal.search";3;2;13;1;3;2;3;10;462;2;9;2318;1039;749;2;1;1;10;13;2318;2;4433;11;3;NA
"87";"org.eclipse.team.internal.ccvs.ui.merge";0;1;13;0;3;3;3;10;220;2;8;2641;391;0;2;2;0;10;13;2641;2;4829;11;0;NA
"88";"org.eclipse.jface.operation";2;0;3;1;0;0;0;3;15;2;2;257;15;10;2;1;0;3;3;257;1;457;2;2;NA
"89";"org.eclipse.update.internal.ui.security";0;0;9;0;1;1;1;8;287;2;7;3122;897;0;2;1;0;8;9;3122;1;4430;8;0;NA
"90";"org.eclipse.jdt.internal.core.index";2;1;6;1;2;2;2;4;105;2;3;455;131;17;2;1;0;4;6;455;1;4063;5;2;NA
"91";"org.eclipse.team.internal.ui";1;1;12;1;3;3;3;9;65;2;8;1978;173;366;2;1;0;9;12;1978;1;4164;11;2;NA
"92";"org.eclipse.jdt.internal.core.jdom";0;3;15;0;5;3;5;10;8746;2;8;455;9194;0;3;2;2;10;15;3959;4;4063;11;0;NA
"93";"org.eclipse.search.internal.ui.text";0;0;16;0;0;0;0;16;47;2;14;15;288;0;2;2;0;16;16;15;2;1272;14;0;NA
"94";"org.eclipse.swt.custom";3;0;11;2;1;1;1;10;3290;3;7;106;6388;2777;3;3;0;10;11;2876;3;4701;8;10;NA
"95";"org.eclipse.jdt.internal.ui.text.correction";1;0;10;1;2;1;2;8;332;2;6;3306;1099;6;2;2;1;8;10;3306;3;4452;7;1;NA
"96";"org.eclipse.team.internal.core";1;0;3;1;1;1;1;2;2;0;1;3762;2;0;2;1;0;2;3;3762;1;4571;2;1;NA
"97";"org.eclipse.pde.internal.build.ant";0;0;5;0;1;1;1;4;248;2;2;3194;256;0;2;2;0;4;5;3194;2;4273;3;0;NA
"98";"org.eclipse.debug.internal.ui.preferences";0;2;3;0;3;2;3;0;90;0;0;3975;90;0;2;0;1;0;3;3975;1;4207;2;0;NA
"99";"org.eclipse.pde.internal.core.ischema";1;0;2;1;0;0;0;2;0;0;1;3591;0;3;2;1;0;2;2;3591;1;3591;1;1;NA
"100";"org.eclipse.webdav.dom";3;0;6;1;1;1;1;5;10834;2;4;12;12551;343;2;1;0;5;6;12;1;4211;5;3;NA
"101";"org.eclipse.team.internal.webdav.core";1;2;11;1;11;9;11;0;301;0;0;4073;835;10;2;0;2;0;11;4073;2;4370;9;2;NA
"102";"org.eclipse.jdt.internal.ui.filters";0;0;2;0;2;1;2;0;0;0;0;4211;0;0;2;0;1;0;2;4211;1;4211;1;0;NA
"103";"org.eclipse.team.internal.ccvs.ui.wizards";0;0;7;0;1;1;1;6;815;2;4;1978;1389;0;2;2;0;6;7;1978;2;3957;5;0;NA
"104";"org.eclipse.update.ui.forms.internal.engine";1;0;7;1;1;1;1;6;186;2;5;2745;649;0;2;1;0;6;7;2745;1;4365;6;1;NA
"105";"org.eclipse.jdt.internal.junit.launcher";0;2;7;0;3;2;3;4;134;2;3;3171;323;0;2;1;1;4;7;3171;2;4451;5;0;NA
"106";"org.eclipse.jdt.internal.corext.template.java";0;0;4;0;1;1;1;3;277;2;2;2784;443;0;2;1;0;3;4;2784;1;4186;3;0;NA
"107";"org.eclipse.help.ui.internal.browser.solaris";0;0;3;0;1;1;1;2;13;1;2;2429;15;0;1;0;0;2;3;2429;0;4439;3;0;NA
"108";"org.eclipse.ui.internal.misc";2;0;6;1;0;0;0;6;201;2;5;257;238;246;2;1;0;6;6;257;1;2681;5;4;NA
"109";"org.eclipse.jdt.internal.compiler.env";0;0;4;0;1;1;1;3;211;2;2;455;306;0;2;1;0;3;4;455;1;4062;3;0;NA
"110";"org.eclipse.jdt.internal.corext.refactoring.structure";1;0;10;1;0;0;0;10;178;2;9;2270;614;0;2;1;0;10;10;2270;1;3569;9;1;NA
"111";"org.eclipse.jdt.internal.compiler.lookup";0;0;5;0;1;1;1;4;15899;2;3;455;16736;0;2;1;0;4;5;455;1;4062;4;0;NA
"112";"org.eclipse.swt.internal.win32";2;0;3;1;1;1;1;2;390;0;1;2069;390;69;2;1;0;2;3;2069;1;4701;2;2;NA
"113";"org.eclipse.help.ui.internal.browser.win32";0;0;2;0;2;1;2;0;0;0;0;4427;0;0;2;0;1;0;2;4427;1;4427;1;0;NA
"114";"org.eclipse.ui";2;1;12;1;2;2;2;10;326;2;8;257;741;321;2;2;0;10;12;257;2;4043;10;8;NA
"115";"org.eclipse.jdt.internal.compiler.util";0;0;13;0;1;1;1;12;1978;3;8;455;2313;0;3;4;0;12;13;1045;4;4062;9;0;NA
"116";"org.eclipse.team.internal.ccvs.core.resources";0;1;41;0;2;2;2;39;2070;2;30;1978;6166;0;2;9;0;39;41;1978;9;4569;32;0;NA
"117";"org.eclipse.jdt.internal.corext.refactoring.util";0;0;11;0;0;0;0;11;37;2;9;1939;79;0;2;2;0;11;11;2928;2;3504;9;0;NA
"118";"org.eclipse.webdav.http.client";2;0;8;1;1;1;1;7;7180;2;6;12;8899;92;2;1;0;7;8;12;1;4211;7;2;NA
"119";"org.eclipse.update.internal.model";1;0;4;1;1;1;1;3;133;0;1;3027;137;205;3;2;0;3;4;3027;2;4615;2;1;NA
"120";"org.eclipse.jdt.internal.ui.typehierarchy";0;2;32;0;8;7;8;24;423;2;20;15;2992;0;2;4;1;24;32;15;5;4361;27;0;NA
"121";"org.eclipse.jdt.internal.junit.ui";1;0;2;1;0;0;0;2;0;0;1;3171;0;0;2;1;0;2;2;3171;1;3171;1;1;NA
"122";"org.eclipse.jdt.internal.compiler.problem";0;0;4;0;1;1;1;3;5674;2;2;455;5835;0;2;1;0;3;4;455;1;4062;3;0;NA
"123";"org.eclipse.pde.internal.builders";0;0;4;0;1;1;1;3;455;2;2;3631;470;0;2;1;0;3;4;3631;1;4733;3;0;NA
"124";"org.eclipse.jdi.internal.connect";0;0;8;0;1;1;1;7;154;2;6;187;488;0;2;1;0;7;8;187;1;4423;7;0;NA
"125";"org.eclipse.ui.internal";2;0;3;1;0;0;0;3;2663;2;2;257;2663;1222;2;1;0;3;3;257;1;457;2;9;NA
"126";"org.eclipse.team.internal.ccvs.core.util";2;0;7;1;1;1;1;6;564;2;5;1978;821;264;2;1;0;6;7;1978;1;3920;6;2;NA
"127";"org.eclipse.ui.editors.text";3;0;4;1;0;0;0;4;360;2;3;257;548;943;2;1;0;4;4;257;1;1066;3;4;NA
"128";"org.eclipse.webdav";2;0;5;1;1;1;1;4;4004;2;3;1635;6130;147;2;1;0;4;5;1635;1;4211;4;2;NA
"129";"org.eclipse.help.ui.internal.browser.aix";2;0;3;1;1;1;1;2;13;1;2;2429;15;15;1;0;0;2;3;2429;0;4439;3;2;NA
"130";"org.eclipse.team.internal.ui.sync";0;0;6;0;2;1;2;4;1017;2;2;2054;1459;0;2;2;1;4;6;2054;3;4005;3;0;NA
"131";"org.eclipse.ui.wizards.newresource";2;0;12;1;1;1;1;11;96;2;10;257;269;74;2;1;0;11;12;257;1;4429;11;3;NA
"132";"org.eclipse.jdt.internal.corext.refactoring.nls";0;0;3;0;0;0;0;3;14;2;2;1939;14;0;2;1;0;3;3;1939;1;2137;2;0;NA
"133";"org.eclipse.pde.internal.ui.editor";0;0;2;0;0;0;0;2;0;0;1;3579;0;0;2;1;0;2;2;3579;1;3579;1;0;NA
"134";"org.eclipse.jface.action";2;0;3;1;0;0;0;3;169;2;2;257;169;103;2;1;0;3;3;257;1;457;2;5;NA
"135";"org.eclipse.jdi.internal.spy";0;0;4;0;0;0;0;4;24;2;3;187;43;0;2;1;0;4;4;187;1;3040;3;1;NA
"136";"org.eclipse.pde.internal.core.ifeature";0;0;2;0;0;0;0;2;0;0;1;3591;0;0;2;1;0;2;2;3591;1;3591;1;0;NA
"137";"org.eclipse.jdt.internal.ui.packageview";0;0;6;0;1;1;1;5;172;2;4;15;369;0;2;1;0;5;6;15;1;4160;5;0;NA
"138";"org.eclipse.team.internal.core.streams";1;0;2;1;2;1;2;0;0;0;0;4169;0;0;2;0;1;0;2;4169;1;4169;1;1;NA
"139";"org.eclipse.jdt.internal.compiler";2;0;18;1;1;1;1;17;32355;4;11;455;65771;34;4;6;0;17;18;868;6;4062;12;2;NA
"140";"org.eclipse.help.standalone";0;0;3;0;1;1;1;2;196;1;2;3270;198;0;1;0;0;2;3;3270;0;4427;3;0;NA
"141";"org.eclipse.jdt.internal.codeassist";0;0;11;0;1;1;1;10;11560;3;7;455;21032;0;3;3;0;10;11;1045;3;4062;8;0;NA
"142";"org.eclipse.swt.internal.carbon";0;2;4;0;4;3;4;0;109;0;0;4147;145;0;2;0;1;0;4;4147;1;4701;3;0;NA
"143";"org.eclipse.jdt.internal.corext.template";1;0;3;1;0;0;0;3;9;2;2;2784;9;0;2;1;0;3;3;2784;1;2932;2;1;NA
"144";"org.eclipse.jdt.internal.compiler.batch";0;0;19;0;1;1;1;18;1137;3;13;455;2342;0;3;5;0;18;19;1045;5;4061;14;0;NA
"145";"org.eclipse.webdav.internal.kernel";2;0;6;1;1;1;1;5;9444;2;4;12;15488;415;2;1;0;5;6;12;1;4211;5;2;NA
"146";"org.eclipse.core.resources";2;0;8;1;1;1;1;7;495;2;6;12;825;179;2;1;0;7;8;12;1;4214;7;2;NA
"147";"org.eclipse.update.internal.ui.model";1;0;3;1;0;0;0;3;41;2;2;2797;41;16;2;1;0;3;3;2797;1;2994;2;1;NA
"148";"org.eclipse.debug.internal.ui.views.breakpoints";0;2;4;0;4;3;4;0;278;0;0;3975;291;0;2;0;1;0;4;3975;1;4423;3;0;NA
"149";"com.sun.jdi";2;0;3;1;0;0;0;3;600;2;2;2704;600;103;2;1;0;3;3;2704;1;3033;2;2;NA
"150";"org.eclipse.core.runtime.model";0;0;6;0;1;1;1;5;3726;2;4;12;4468;0;2;1;0;5;6;12;1;4214;5;0;NA
"151";"org.eclipse.swt.internal.motif";2;0;3;1;1;1;1;2;186;0;1;2069;186;36;2;1;0;2;3;2069;1;4701;2;2;NA
"152";"org.eclipse.pde.ui";0;0;3;0;1;1;1;2;97;0;1;3579;97;0;2;1;0;2;3;3579;1;4752;2;0;NA
"153";"org.eclipse.help.internal.toc";1;0;3;1;0;0;0;3;14;2;2;1857;14;38;2;1;0;3;3;1857;1;3609;2;2;NA
"154";"org.eclipse.ant.internal.core";0;1;12;0;4;4;4;8;508;3;5;3365;894;0;3;3;0;8;12;3489;3;4404;9;0;NA
"155";"org.eclipse.swt.internal.ole.win32";2;0;4;1;1;1;1;3;294;1;3;106;298;24;1;0;0;3;4;106;0;4701;4;2;NA
"156";"org.eclipse.tomcat.internal";0;0;4;0;1;1;1;3;36;2;2;3285;40;0;2;1;0;3;4;3285;1;4435;3;0;NA
"157";"org.eclipse.core.resources.ant";2;0;5;1;1;1;1;4;51;2;3;3509;126;109;2;1;0;4;5;3509;1;4214;4;2;NA
"158";"org.eclipse.team.internal.ftp.target";0;2;10;0;10;8;10;0;197;0;0;4241;583;0;2;0;2;0;10;4241;2;4636;8;0;NA
"159";"org.eclipse.update.internal.ui";0;1;31;0;10;10;10;21;163;2;20;1428;521;0;2;1;0;21;31;2172;1;4772;30;0;NA
"160";"org.eclipse.swt.events";2;0;4;1;1;1;1;3;246;2;2;106;427;58;2;1;0;3;4;106;1;4701;3;4;NA
"161";"org.eclipse.ui.model";0;0;3;0;0;0;0;3;86;2;2;257;86;0;2;1;0;3;3;257;1;457;2;0;NA
"162";"org.eclipse.help.ui.internal.browser.linux";0;0;3;0;1;1;1;2;17;1;2;2429;21;0;1;0;0;2;3;2429;0;4439;3;0;NA
"163";"org.eclipse.help.internal.context";0;0;10;0;0;0;0;10;150;1;10;1675;347;0;1;0;0;10;10;1675;0;3609;10;0;NA
"164";"org.eclipse.jdt.internal.core.eval";0;2;10;0;3;2;3;7;610;2;6;455;808;0;2;1;1;7;10;455;2;4063;8;0;NA
"165";"org.eclipse.help.ui.internal.search";0;0;7;0;1;1;1;6;313;2;4;2429;337;0;2;2;0;6;7;2429;2;4439;5;0;NA
"166";"org.eclipse.jdi.hcr";0;0;3;0;0;0;0;3;60;2;2;187;60;0;2;1;0;3;3;187;1;366;2;0;NA
"167";"org.eclipse.debug.internal.ui.views";0;0;11;0;1;1;1;10;62;1;10;2328;130;0;1;0;0;10;11;2328;0;3975;11;0;NA
"168";"org.eclipse.jdt.internal.core.search.processing";0;0;7;0;1;1;1;6;33;1;6;455;86;0;1;0;0;6;7;455;0;4063;7;0;NA
"169";"org.eclipse.jface.text.contentassist";3;0;4;1;0;0;0;4;1437;2;3;257;1502;73;2;1;0;4;4;257;1;1066;3;4;NA
"170";"org.eclipse.team.internal.ftp";0;1;3;0;3;3;3;0;11;0;0;4169;15;0;1;0;0;0;3;4169;0;4327;3;0;NA
"171";"org.eclipse.pde.internal.ui.wizards.templates";1;0;3;1;0;0;0;3;408;2;2;3579;408;17;2;1;0;3;3;3579;1;3840;2;1;NA
"172";"org.eclipse.pde.internal.ui.util";1;0;2;1;0;0;0;2;0;0;1;3579;0;0;2;1;0;2;2;3579;1;3579;1;1;NA
"173";"org.eclipse.jdt.internal.corext.refactoring.code.flow";1;0;4;1;0;0;0;4;1501;2;3;1939;1946;33;2;1;0;4;4;1939;1;3106;3;1;NA
"174";"org.eclipse.pde.internal.ui.editor.build";0;0;2;0;0;0;0;2;0;0;1;3579;0;0;2;1;0;2;2;3579;1;3579;1;0;NA
"175";"org.eclipse.pde.internal.ui.codegen";0;0;3;0;0;0;0;3;2;2;2;3579;2;0;2;1;0;3;3;3579;1;3591;2;0;NA
"176";"org.eclipse.ui.internal.model";2;0;3;1;0;0;0;3;87;2;2;257;87;179;2;1;0;3;3;257;1;457;2;5;NA
"177";"org.eclipse.jdt.internal.debug.ui.snippeteditor";1;1;14;1;4;4;4;10;128;2;8;1915;420;0;2;2;0;10;14;1915;2;4410;12;2;NA
