filename;TotalPeopleInBurst;MaximumChangeBurstLate;NumberOfChanges;MaxPeopleInBurst;TotalBurstSizeLate;NumberOfChangeBurstsLate;NumberOfChangesLate;NumberOfChangesEarly;MaxChurnInBurst;MaximumChangeBurstEarly;NumberOfChangeBurstsEarly;TimeFirstBurst;TotalChurnInBurst;ChurnTotal;MaximumChangeBurst;NumberOfConsecutiveChangesEarly;NumberOfConsecutiveChangesLate;TotalBurstSizeEarly;TotalBurstSize;TimeMaxBurst;NumberOfConsecutiveChanges;TimeLastBurst;NumberOfChangeBursts;PeopleTotal;
org.eclipse.jdt.internal.corext.refactoring.changes;0;0;4;0;0;0;0;4;81;2;3;1939;93;98;2;1;0;4;4;1939;1;3646;3;1;
org.eclipse.pde.core.build;0;0;4;0;2;1;2;2;150;0;1;3591;150;0;2;1;1;2;4;3591;2;4751;2;0;
org.eclipse.jdt.internal.ui.text;0;0;10;0;0;0;0;10;159;2;7;15;483;0;2;3;0;10;10;15;3;3873;7;0;
org.eclipse.webdav.internal.kernel.utils;0;0;5;0;1;1;1;4;1460;2;3;12;1716;0;2;1;0;4;5;12;1;4211;4;0;
org.eclipse.jdt.internal.ui.viewsupport;1;0;10;1;0;0;0;10;192;2;8;15;408;39;2;2;0;10;10;15;2;2016;8;3;
org.eclipse.jdt.internal.compiler.codegen;0;1;18;0;3;3;3;15;18168;4;11;455;24819;0;4;4;0;15;18;1039;4;4421;14;0;
org.eclipse.jdt.internal.ui.util;2;0;8;1;0;0;0;8;260;2;7;15;533;264;2;1;0;8;8;15;1;2935;7;4;
org.eclipse.jdt.internal.corext.refactoring.sef;0;0;6;0;0;0;0;6;282;2;4;1939;403;0;2;2;0;6;6;1939;2;3150;4;0;
org.eclipse.debug.internal.ui.actions;1;0;10;1;0;0;0;10;562;2;8;2382;935;227;2;2;0;10;10;2382;2;3730;8;4;
org.eclipse.pde.internal.ui;0;1;11;0;4;4;4;7;208;3;5;3579;365;0;3;2;0;7;11;3579;2;4588;9;0;
org.eclipse.ant.core;0;1;8;0;4;4;4;4;120;2;3;3387;231;0;2;1;0;4;8;3575;1;4572;7;0;
org.eclipse.jdi.internal.request;4;1;11;1;2;2;2;9;314;2;7;187;859;35;2;2;0;9;11;187;2;4630;9;4;
org.eclipse.jface.text.source;4;0;7;1;1;1;1;6;921;2;5;257;1675;653;2;1;0;6;7;257;1;4838;6;6;
org.eclipse.jdt.internal.ui.javaeditor;2;1;16;1;2;2;2;14;551;3;10;15;2391;239;3;4;0;14;16;3101;4;4213;12;7;
org.eclipse.team.internal.ui.target;1;2;10;1;10;7;10;0;352;0;0;4149;946;12;2;0;3;0;10;4149;3;4636;7;3;
org.eclipse.jdt.internal.corext.javadoc;0;0;3;0;1;1;1;2;6;0;1;2495;6;0;2;1;0;2;3;2495;1;4400;2;0;
org.eclipse.ui.internal.registry;3;0;7;1;0;0;0;7;551;2;6;257;1340;1049;2;1;0;7;7;257;1;3270;6;5;
org.eclipse.team.internal.ccvs.ui.actions;2;1;20;1;2;2;2;18;528;2;15;1978;1897;163;2;3;0;18;20;1978;3;4021;17;3;
org.eclipse.debug.internal.ui.launchConfigurations;0;3;117;0;27;19;27;90;743;4;50;2161;7611;0;4;40;8;90;117;2161;48;4630;69;0;
org.eclipse.jdt.internal.core.search.indexing;2;1;20;1;2;2;2;18;4057;4;14;455;5975;123;4;4;0;18;20;1039;4;4063;16;3;
org.eclipse.jdt.internal.ui.compare;3;1;16;1;3;3;3;13;474;2;10;15;1830;391;2;3;0;13;16;15;3;4621;13;3;
org.eclipse.jdt.internal.ui.search;0;0;17;0;1;1;1;16;121;2;13;15;599;0;2;3;0;16;17;15;3;4627;14;1;
org.eclipse.swt.layout;0;1;8;0;2;2;2;6;255;2;4;106;447;0;2;2;0;6;8;106;2;4701;6;0;
org.eclipse.pde.core;0;0;4;0;2;1;2;2;326;0;1;3591;326;0;2;1;1;2;4;3591;2;4751;2;0;
org.eclipse.update.internal.ui.pages;0;0;3;0;0;0;0;3;33;2;2;3537;33;0;2;1;0;3;3;3537;1;3662;2;1;
org.eclipse.swt.dnd;2;1;5;1;2;2;2;3;1090;2;2;106;1900;773;2;1;0;3;5;106;1;4701;4;4;
org.eclipse.jdt.internal.debug.core.breakpoints;0;0;7;0;1;1;1;6;746;3;4;2517;1339;0;3;2;0;6;7;2517;2;4768;5;0;
org.eclipse.jdt.core.compiler;0;2;16;0;3;2;3;13;527;7;6;3071;1040;0;7;7;1;13;16;3080;8;4419;8;0;
org.eclipse.jdt.internal.corext.refactoring.base;2;1;6;1;3;3;3;3;62;2;2;1939;130;86;2;1;0;3;6;1939;1;4189;5;3;
org.eclipse.jdt.internal.debug.eval;0;0;4;0;0;0;0;4;15;1;4;1675;30;0;1;0;0;4;4;1675;0;3677;4;0;
org.eclipse.core.internal.watson;1;0;5;1;1;1;1;4;4448;2;3;12;4823;373;2;1;0;4;5;12;1;4214;4;1;
org.eclipse.jdt.internal.corext.util;0;1;11;0;2;2;2;9;431;2;7;1930;555;0;2;2;0;9;11;3827;2;4602;9;0;
org.eclipse.jface.text;4;0;5;1;1;1;1;4;6211;2;3;257;6622;1654;2;1;0;4;5;257;1;4377;4;4;
org.eclipse.jdt.internal.ui.workingsets;0;0;3;0;1;1;1;2;5;0;1;3834;5;0;2;1;0;2;3;3834;1;4466;2;0;
org.eclipse.core.runtime;4;1;7;1;2;2;2;5;10244;2;4;12;11024;456;2;1;0;5;7;12;1;4552;6;5;
org.eclipse.swt.internal;2;1;18;1;2;2;2;16;120;2;14;106;358;17;2;2;0;16;18;106;2;4701;16;2;
org.eclipse.jdt.ui;3;1;20;1;2;2;2;18;1144;2;16;15;1555;204;2;2;0;18;20;15;2;4810;18;4;
org.eclipse.compare;1;0;7;1;0;0;0;7;256;2;5;14;420;10;2;2;0;7;7;14;2;329;5;1;
org.eclipse.ui.externaltools.internal.ui;1;2;3;1;3;2;3;0;13;0;0;4090;13;84;2;0;1;0;3;4090;1;4123;2;2;
org.eclipse.jdt.debug.eval;0;0;13;0;1;1;1;12;372;2;11;1675;679;0;2;1;0;12;13;1675;1;4423;12;0;
org.eclipse.ui.views.framelist;2;0;3;1;1;1;1;2;10;0;1;3498;10;4;2;1;0;2;3;3498;1;4609;2;2;
org.eclipse.jdt.internal.compiler.flow;0;0;14;0;1;1;1;13;1812;4;9;455;3754;0;4;4;0;13;14;1039;4;4062;10;0;
org.eclipse.jdt.core.util;2;1;6;1;4;4;4;2;436;0;1;3629;832;41;2;1;0;2;6;3629;1;4573;5;2;
org.eclipse.pde.internal.ui.wizards.project;0;0;3;0;0;0;0;3;42;2;2;3579;42;0;2;1;0;3;3;3579;1;3607;2;0;
org.eclipse.pde.internal.core;1;0;2;1;0;0;0;2;0;0;1;3591;0;0;2;1;0;2;2;3591;1;3591;1;1;
org.eclipse.ui.views.tasklist;4;0;10;1;1;1;1;9;617;2;8;257;1121;63;2;1;0;9;10;257;1;4269;9;5;
org.eclipse.ui.help;0;0;6;0;0;0;0;6;24;2;5;257;46;0;2;1;0;6;6;257;1;3156;5;0;
org.eclipse.ui.wizards.datatransfer;0;0;3;0;0;0;0;3;1022;2;2;257;1022;4;2;1;0;3;3;257;1;457;2;1;
org.eclipse.jdt.internal.junit.runner;0;0;4;0;1;1;1;3;30;2;2;3171;32;0;2;1;0;3;4;3171;1;4341;3;0;
org.eclipse.jdt.internal.ui.wizards.buildpaths;3;0;15;1;1;1;1;14;494;3;9;15;1768;46;3;5;0;14;15;218;5;4083;10;5;
org.eclipse.jdt.internal.corext;1;0;3;1;1;1;1;2;4;0;1;2327;4;6;2;1;0;2;3;2327;1;4400;2;2;
org.eclipse.help.ui.internal;0;0;2;0;2;1;2;0;0;0;0;4439;0;0;2;0;1;0;2;4439;1;4439;1;0;
org.eclipse.update.internal.ui.parts;1;0;4;1;1;1;1;3;0;2;2;1460;0;0;2;1;0;3;4;1460;1;4108;3;1;
org.eclipse.update.internal.ui.win32.views;1;2;3;1;3;2;3;0;71;0;0;4127;71;0;2;0;1;0;3;4127;1;4217;2;1;
org.eclipse.jface.viewers;3;0;4;1;0;0;0;4;779;2;3;257;853;216;2;1;0;4;4;257;1;620;3;4;
org.eclipse.jdt.launching.sourcelookup;0;2;8;0;4;3;4;4;541;3;2;2372;814;0;3;2;1;4;8;2372;3;4406;5;0;
org.eclipse.update.internal.ui.forms;2;1;5;1;2;2;2;3;115;2;2;3662;174;144;2;1;0;3;5;3662;1;4610;4;2;
org.eclipse.jdt.internal.debug.ui.launcher;1;0;3;1;1;1;1;2;9;0;1;1915;9;14;2;1;0;2;3;1915;1;4423;2;2;
org.eclipse.jdt.internal.ui.refactoring.nls;0;0;4;0;1;1;1;3;102;0;1;1922;175;0;3;2;0;3;4;1922;2;4043;2;0;
org.eclipse.ui.texteditor;3;0;5;1;0;0;0;5;5132;2;4;257;6641;1517;2;1;0;5;5;257;1;1320;4;5;
org.eclipse.help.servlet;1;1;11;1;2;2;2;9;143;3;7;2409;575;15;3;2;0;9;11;2409;2;4630;9;2;
org.eclipse.pde.internal.runtime;0;0;3;0;1;1;1;2;73;0;1;1434;73;0;2;1;0;2;3;1434;1;4425;2;0;
org.eclipse.team.internal.ccvs.core.connection;0;0;8;0;1;1;1;7;355;2;5;1978;538;0;2;2;0;7;8;1978;2;4169;6;0;
org.eclipse.jdt.internal.codeassist.impl;0;0;16;0;1;1;1;15;1776;4;11;455;2091;0;4;4;0;15;16;1039;4;4062;12;0;
org.eclipse.ui.internal.dialogs;4;0;19;1;1;1;1;18;819;2;15;257;1612;599;2;3;0;18;19;257;3;4082;16;7;
org.eclipse.jdt.ui.text;0;0;7;0;1;1;1;6;81;2;5;15;168;0;2;1;0;6;7;15;1;4810;6;0;
org.eclipse.update.internal.ui.preferences;0;1;6;0;5;5;5;1;55;0;1;3572;101;0;1;0;0;1;6;3572;0;4610;6;0;
org.eclipse.jdt.internal.ui.text.javadoc;0;0;6;0;0;0;0;6;19;2;5;15;47;0;2;1;0;6;6;15;1;770;5;0;
org.eclipse.jdt.internal.debug.ui.actions;1;1;19;1;2;2;2;17;161;2;13;1915;546;27;2;4;0;17;19;1915;4;4410;15;2;
org.eclipse.update.configuration;2;0;6;1;1;1;1;5;589;2;4;2994;888;405;2;1;0;5;6;2994;1;4687;5;2;
org.eclipse.ui.externaltools.internal.ui.ant;0;1;3;0;3;3;3;0;43;0;0;4124;63;0;1;0;0;0;3;4124;0;4367;3;0;
org.eclipse.team.internal.ccvs.ui.model;3;0;7;1;0;0;0;7;491;2;6;1978;990;129;2;1;0;7;7;1978;1;3610;6;3;
org.eclipse.webdav.internal.utils;0;1;7;0;3;3;3;4;280;1;4;12;635;0;1;0;0;4;7;12;0;4651;7;0;
org.eclipse.jdt.internal.codeassist.complete;2;0;10;1;1;1;1;9;3841;4;5;455;4966;131;4;4;0;9;10;1039;4;4062;6;2;
org.eclipse.swt.internal.gtk;2;2;8;1;3;2;3;5;1595;2;4;2107;1985;9;2;1;1;5;8;2107;2;4701;6;2;
org.eclipse.team.internal.core.target;2;2;6;1;6;4;6;0;998;0;0;4010;1078;238;2;0;2;0;6;4010;2;4636;4;3;
org.eclipse.jdt.internal.core.index.impl;2;1;11;1;2;2;2;9;2949;4;5;455;4081;320;4;4;0;9;11;1039;4;4063;7;2;
org.eclipse.jdt.internal.core;2;0;11;1;1;1;1;10;30149;4;6;455;58020;2124;4;4;0;10;11;1039;4;4063;7;3;
org.eclipse.pde.internal.ui.wizards;1;0;2;1;0;0;0;2;0;0;1;3579;0;0;2;1;0;2;2;3579;1;3579;1;1;
org.eclipse.jdt.internal.compiler.ast;2;1;12;1;3;3;3;9;29828;2;8;455;47885;356;2;1;0;9;12;455;1;4421;11;2;
org.eclipse.jdt.ui.actions;1;2;14;1;7;6;7;7;1219;2;5;3533;2538;306;2;2;1;7;14;3533;3;4770;11;3;
org.eclipse.update.ui.forms.internal;1;0;2;1;0;0;0;2;0;0;1;2470;0;323;2;1;0;2;2;2470;1;2470;1;1;
org.eclipse.debug.internal.ui.views.variables;0;2;3;0;3;2;3;0;2432;0;0;3975;2432;0;2;0;1;0;3;3975;1;4003;2;0;
org.eclipse.jdi.internal.jdwp;2;0;5;1;0;0;0;5;183;2;4;187;254;13;2;1;0;5;5;187;1;3040;4;2;
com.sun.jdi.request;2;0;3;1;0;0;0;3;189;2;2;2704;189;26;2;1;0;3;3;2704;1;3040;2;2;
org.eclipse.jdt.internal.debug.ui.display;0;0;16;0;1;1;1;15;214;2;13;1915;555;0;2;2;0;15;16;1915;2;4007;14;0;
org.eclipse.team.internal.ccvs.core.client.listeners;0;0;7;0;0;0;0;7;459;2;6;2572;536;0;2;1;0;7;7;2572;1;3610;6;0;
org.eclipse.jdt.debug.ui;0;2;7;0;3;2;3;4;37;1;4;2813;75;0;2;0;1;4;7;3959;1;4659;6;0;
org.eclipse.jdt.internal.corext.refactoring.code;1;1;25;1;4;4;4;21;605;2;18;1939;2140;1011;2;3;0;21;25;1939;3;4427;22;2;
org.eclipse.team.internal.ccvs.core.syncinfo;0;0;11;0;0;0;0;11;103;1;11;2690;161;0;1;0;0;11;11;2690;0;3610;11;0;
org.eclipse.jdt.ui.jarpackager;2;1;14;1;4;4;4;10;907;3;6;3529;1269;47;3;4;0;10;14;3529;4;4852;10;2;
org.eclipse.help.ui.internal.browser;1;1;6;1;2;2;2;4;9;2;3;2429;21;2;2;1;0;4;6;2429;1;4439;5;1;
org.eclipse.jdt.internal.corext.refactoring.reorg;0;1;17;0;2;2;2;15;283;2;14;1939;999;0;2;1;0;15;17;1939;1;4212;16;0;
org.eclipse.team.internal.ccvs.ui.sync;0;2;20;0;5;4;5;15;594;3;13;2231;1278;0;3;2;1;15;20;2231;3;4455;17;0;
org.eclipse.jdt.debug.ui.launchConfigurations;3;6;13;2;13;7;13;0;153;0;0;4098;343;299;6;0;6;0;13;4214;6;4409;7;3;
org.eclipse.jdi.internal;3;0;13;2;0;0;0;13;685;2;11;187;1992;395;2;2;0;13;13;187;2;3670;11;3;
org.eclipse.ui.views.contentoutline;0;0;8;0;0;0;0;8;69;2;7;257;100;0;2;1;0;8;8;257;1;2641;7;0;
org.eclipse.jdt.internal.ui.text.template;0;0;7;0;0;0;0;7;379;2;6;1469;723;0;2;1;0;7;7;1469;1;3589;6;0;
org.eclipse.jdt.internal.core.search.matching;2;1;7;1;2;2;2;5;9692;2;4;455;11388;702;2;1;0;5;7;455;1;4165;6;3;
org.eclipse.help.ui.browser;0;0;5;0;0;0;0;5;10;2;4;2429;20;0;2;1;0;5;5;2429;1;3609;4;0;
org.eclipse.jdt.internal.debug.ui;0;0;7;0;0;0;0;7;30;2;6;1915;83;0;2;1;0;7;7;1915;1;3852;6;1;
org.eclipse.jdt.internal.ui;1;2;31;1;5;4;5;26;162;2;21;15;567;134;2;5;1;26;31;15;6;4641;25;5;
org.eclipse.jdt.internal.debug.eval.ast.instructions;3;0;7;1;0;0;0;7;1104;2;5;3421;1843;51;2;2;0;7;7;3421;2;3670;5;3;
org.eclipse.pde.internal;0;0;2;0;0;0;0;2;0;0;1;3631;0;0;2;1;0;2;2;3631;1;3631;1;0;
org.eclipse.jdt.internal.debug.core.hcr;2;0;5;1;0;0;0;5;365;3;3;2517;435;37;3;2;0;5;5;2517;2;2683;3;2;
org.eclipse.jface.resource;2;0;6;1;0;0;0;6;49;2;5;257;106;15;2;1;0;6;6;257;1;3607;5;2;
org.eclipse.jdt.internal.ui.dialogs;2;0;6;1;0;0;0;6;122;2;5;15;241;467;2;1;0;6;6;15;1;1272;5;8;
org.eclipse.ui.part;4;0;6;1;0;0;0;6;236;2;5;257;438;226;2;1;0;6;6;257;1;1779;5;6;
org.eclipse.pde.internal.ui.wizards.imports;0;2;15;0;10;8;10;5;339;2;3;3579;692;0;2;2;2;5;15;3579;4;4568;11;0;
org.eclipse.pde.internal.core.build;1;0;3;1;1;1;1;2;10;0;1;3591;10;0;2;1;0;2;3;3591;1;4568;2;1;
org.eclipse.core.internal.utils;0;0;5;0;1;1;1;4;2142;2;3;12;2461;0;2;1;0;4;5;12;1;4214;4;0;
org.eclipse.update.internal.ui.views;2;2;17;1;8;7;8;9;504;2;6;3537;809;677;2;3;1;9;17;3537;4;4771;13;2;
org.eclipse.update.internal.core;0;2;16;0;3;2;3;13;504;3;11;1428;2892;80;3;2;1;13;16;1638;3;4408;13;2;
org.eclipse.pde.internal.ui.elements;1;0;2;1;0;0;0;2;0;0;1;3579;0;0;2;1;0;2;2;3579;1;3579;1;1;
org.eclipse.jface.preference;2;0;6;1;1;1;1;5;124;2;4;257;144;194;2;1;0;5;6;257;1;4449;5;4;
org.eclipse.jdt.launching;1;2;11;1;7;6;7;4;158;2;3;2022;506;855;2;1;1;4;11;2022;2;4650;9;3;
org.eclipse.jdt.internal.corext.codemanipulation;2;0;10;1;0;0;0;10;158;2;7;1937;305;628;2;3;0;10;10;1955;3;2232;7;4;
org.eclipse.jdt.ui.wizards;0;1;25;0;5;5;5;20;527;3;17;15;957;0;3;3;0;20;25;1272;3;4852;22;0;
org.eclipse.help.internal.protocols;2;0;7;1;0;0;0;7;39;3;5;2694;80;123;3;2;0;7;7;2694;2;3776;5;2;
org.eclipse.team.core;2;0;3;1;1;1;1;2;293;1;2;2864;295;19;1;0;0;2;3;2864;0;4571;3;2;
org.eclipse.team.internal.ftp.client;1;2;3;1;3;2;3;0;2;0;0;4169;2;0;2;0;1;0;3;4169;1;4285;2;1;
org.eclipse.jdt.internal.corext.refactoring.rename;1;0;8;1;0;0;0;8;306;2;7;1939;753;164;2;1;0;8;8;1939;1;3678;7;1;
org.eclipse.core.internal.dtree;0;0;5;0;1;1;1;4;6930;2;3;12;11451;0;2;1;0;4;5;12;1;4214;4;0;
org.eclipse.jdt.internal.ui.refactoring.actions;0;1;20;0;5;5;5;15;222;2;13;1258;654;0;2;2;0;15;20;1342;2;4563;18;0;
org.eclipse.webdav.client;3;0;6;1;1;1;1;5;8058;2;4;12;14819;1080;2;1;0;5;6;12;1;4211;5;3;
org.eclipse.jdt.internal.ui.text.java.hover;0;0;13;0;1;1;1;12;220;2;11;15;386;0;2;1;0;12;13;3166;1;4167;12;0;
org.eclipse.jface.wizard;0;0;5;0;0;0;0;5;78;2;4;257;124;0;2;1;0;5;5;257;1;2325;4;0;
org.eclipse.team.internal.ftp.ui;0;2;5;0;5;4;5;0;19;0;0;4250;34;0;2;0;1;0;5;4628;1;4628;4;0;
org.eclipse.search.internal.core;0;0;3;0;0;0;0;3;9;1;3;15;17;0;1;0;0;3;3;15;0;1434;3;0;
org.eclipse.pde.internal.runtime.logview;0;0;3;0;0;0;0;3;61;2;2;1434;61;0;2;1;0;3;3;1434;1;3877;2;1;
org.eclipse.jdt.internal.debug.core.model;3;0;7;2;1;1;1;6;163;4;3;2517;244;186;4;3;0;6;7;2517;3;4423;4;3;
org.eclipse.ant.internal.core.ant;0;2;20;0;12;9;12;8;802;3;4;3489;1166;0;3;4;3;8;20;3489;7;4631;13;0;
org.eclipse.pde.internal.ui.editor.feature;1;1;9;1;3;3;3;6;355;3;4;3579;970;0;3;2;0;6;9;3579;2;4592;7;1;
org.eclipse.pde.internal.build;0;2;70;0;22;18;22;48;3817;3;37;245;11695;0;3;11;4;48;70;256;15;4438;55;0;
org.eclipse.compare.internal.patch;1;0;3;1;1;1;1;2;16;0;1;2876;16;39;2;1;0;2;3;2876;1;4570;2;2;
org.eclipse.jdt.internal.ui.refactoring.code;0;1;16;0;2;2;2;14;123;3;11;15;230;0;3;3;0;14;16;192;3;4146;13;0;
org.eclipse.debug.internal.ui.views.console;0;2;6;0;6;5;6;0;2451;0;0;3975;2478;0;2;0;1;0;6;3975;1;4568;5;0;
org.eclipse.swt.internal.image;2;0;4;1;1;1;1;3;256;2;2;106;460;58;2;1;0;3;4;106;1;4701;3;2;
org.eclipse.core.boot;0;1;16;0;4;4;4;12;1722;2;11;12;2538;0;2;1;0;12;16;2802;1;4705;15;0;
org.eclipse.pde.internal.ui.feature;0;0;2;0;0;0;0;2;0;0;1;3579;0;0;2;1;0;2;2;3579;1;3579;1;0;
org.eclipse.team.internal.webdav.ui;0;3;17;0;17;10;17;0;132;0;0;4073;303;0;3;0;7;0;17;4149;7;4628;10;0;
org.eclipse.jdt.internal.core.search;2;1;7;1;2;2;2;5;1870;2;4;455;2213;20;2;1;0;5;7;455;1;4063;6;2;
org.eclipse.jdt.debug.core;1;0;14;1;1;1;1;13;186;3;11;187;740;54;3;2;0;13;14;187;2;4423;12;1;
org.eclipse.jdt.internal.ui.refactoring;0;1;9;0;3;3;3;6;124;2;5;15;228;40;2;1;0;6;9;15;1;4076;8;3;
org.eclipse.swt.accessibility;0;0;6;0;1;1;1;5;392;2;3;2781;568;0;2;2;0;5;6;2781;2;4701;4;0;
org.eclipse.jdt.internal.ui.wizards;1;0;12;1;1;1;1;11;215;2;7;15;472;32;2;4;0;11;12;15;4;4450;8;3;
org.eclipse.jdt.internal.ui.refactoring.changes;0;0;4;0;0;0;0;4;6;1;4;157;10;0;1;0;0;4;4;157;0;1939;4;0;
org.eclipse.debug.core;2;1;34;1;3;3;3;31;306;3;23;187;1982;210;3;8;0;31;34;1725;8;4650;26;3;
org.eclipse.jdt.internal.corext.refactoring.surround;0;2;10;0;4;3;4;6;188;2;5;2327;279;0;2;1;1;6;10;2327;2;4421;8;0;
org.eclipse.jdt.internal.ui.actions;0;1;18;0;2;2;2;16;69;2;15;15;405;0;2;1;0;16;18;15;1;4648;17;1;
org.eclipse.core.internal.properties;3;1;10;1;2;2;2;8;1946;2;7;12;2492;544;2;1;0;8;10;12;1;4632;9;3;
org.eclipse.jdt.internal.formatter.impl;0;0;15;0;1;1;1;14;588;4;9;455;1572;0;4;5;0;14;15;1039;5;4062;10;0;
org.eclipse.update.internal.ui.properties;1;0;2;1;0;0;0;2;0;0;1;3537;0;0;2;1;0;2;2;3537;1;3537;1;1;
org.eclipse.ui.views.properties;2;0;3;1;0;0;0;3;267;2;2;257;267;75;2;1;0;3;3;257;1;457;2;4;
org.eclipse.team.internal.ccvs.core;0;1;19;0;2;2;2;17;4136;2;15;1978;7156;0;2;2;0;17;19;1978;2;4111;17;0;
org.eclipse.jdt.internal.ui.jarpackager;0;0;35;0;0;0;0;35;729;3;24;239;4290;0;3;11;0;35;35;239;11;3529;24;0;
org.eclipse.pde.ui.templates;0;0;5;0;1;1;1;4;1095;2;3;3819;1527;0;2;1;0;4;5;3819;1;4752;4;0;
org.eclipse.pde.internal.ui.wizards.extension;0;0;5;0;1;1;1;4;79;2;3;3579;87;0;2;1;0;4;5;3579;1;4551;4;0;
org.eclipse.core.internal.events;1;0;5;1;1;1;1;4;4784;2;3;12;5163;212;2;1;0;4;5;12;1;4214;4;2;
org.eclipse.jdt.internal.ui.text.java;0;0;4;0;0;0;0;4;58;2;3;15;67;0;2;1;0;4;4;15;1;770;3;0;
org.eclipse.jdt.internal.corext.refactoring.nls.changes;0;1;5;0;2;2;2;3;27;2;2;1939;54;0;2;1;0;3;5;1939;1;4598;4;0;
org.eclipse.jdt.internal.ui.javadocexport;0;0;6;0;0;0;0;6;1143;2;5;2878;2121;0;2;1;0;6;6;2878;1;3589;5;0;
org.eclipse.compare.rangedifferencer;0;0;3;0;0;0;0;3;20;2;2;14;20;0;2;1;0;3;3;14;1;329;2;0;
org.eclipse.search.internal.core.text;2;0;4;1;1;1;1;3;58;2;2;15;103;300;2;1;0;3;4;15;1;4034;3;3;
org.eclipse.jdt.internal.corext.textmanipulation;1;0;4;1;0;0;0;4;98;2;3;2137;122;157;2;1;0;4;4;2137;1;2327;3;1;
org.eclipse.jface.text.presentation;3;0;4;1;0;0;0;4;59;2;3;257;74;36;2;1;0;4;4;257;1;1066;3;3;
org.eclipse.jdt.internal.ui.dnd;0;0;4;0;1;1;1;3;38;2;2;15;40;0;2;1;0;3;4;15;1;4400;3;0;
org.eclipse.jdt.internal.compiler.parser;2;0;30;1;1;1;1;29;22598;4;24;455;46866;34;4;5;0;29;30;1039;5;4062;25;2;
