"filename";"TotalPeopleInBurst";"MaximumCodeBurstLate";"NumberOfChanges";"MaxPeopleInBurst";"TotalBurstSizeLate";"NumberCodeBurstsLate";"NumberOfChangesLate";"NumberOfChangesEarly";"MaxChurnInBurst";"MaximumCodeBurstEarly";"NumberCodeBurstsEarly";"TimeFirstBurst";"TotalChurnInBurst";"ChurnTotal";"MaximumCodeBurst";"NumberOfConsecutiveChangesEarly";"NumberConsecutiveChangesLate";"TotalBurstSizeEarly";"TotalBurstSize";"TimeMaxBurst";"NumberConsecutiveChanges";"TimeLastBurst";"NumberCodeBursts";"PeopleTotal";"X"
"34";"org.eclipse.team.internal.ccvs.core.client";0;0;20;0;0;0;2;18;0;0;0;-1;0;198;0;3;0;0;0;-1;3;-1;0;2;NA
"35";"org.eclipse.jdt.core";0;0;17;0;0;0;6;11;450;0;1;3872;450;53;4;4;1;4;4;3872;5;3872;1;2;NA
"36";"org.eclipse.compare.structuremergeviewer";0;0;3;0;0;0;0;3;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"37";"org.eclipse.swt.graphics";0;0;6;0;0;0;2;4;0;0;0;-1;0;145;0;1;0;0;0;-1;1;-1;0;6;NA
"38";"org.eclipse.search.internal.ui";0;0;13;0;0;0;4;9;0;0;0;-1;0;42;0;2;0;0;0;-1;2;-1;0;2;NA
"39";"org.eclipse.pde.internal.ui.preferences";0;0;9;0;0;0;2;7;0;0;0;-1;0;0;0;2;0;0;0;-1;2;-1;0;0;NA
"40";"org.eclipse.compare.contentmergeviewer";0;0;3;0;0;0;0;3;0;0;0;-1;0;5;0;1;0;0;0;-1;1;-1;0;1;NA
"41";"org.eclipse.jdt.internal.debug.eval.ast.engine";0;0;5;0;0;0;0;5;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;1;NA
"42";"org.eclipse.search.internal.ui.util";0;0;6;0;0;0;0;6;0;0;0;-1;0;31;0;1;0;0;0;-1;1;-1;0;2;NA
"43";"org.eclipse.pde.internal.ui.parts";0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;1;NA
"44";"org.eclipse.pde.internal.core.feature";0;0;3;0;0;0;1;2;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;1;NA
"45";"org.eclipse.debug.internal.core";0;0;16;0;0;0;0;16;0;0;0;-1;0;0;0;2;0;0;0;-1;2;-1;0;0;NA
"46";"org.eclipse.swt.program";0;0;21;0;0;0;3;18;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"47";"org.eclipse.help.internal.util";0;0;3;0;0;0;0;3;0;0;0;-1;0;59;0;1;0;0;0;-1;1;-1;0;2;NA
"48";"org.eclipse.swt.printing";0;0;6;0;0;0;2;4;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"49";"org.eclipse.ui.actions";0;0;11;0;0;0;1;10;0;0;0;-1;0;335;0;1;0;0;0;-1;1;-1;0;6;NA
"50";"org.eclipse.jdt.internal.corext.refactoring.tagging";0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;1;NA
"51";"org.eclipse.update.internal.ui.search";0;0;2;0;0;0;0;2;0;0;0;-1;0;37;0;1;0;0;0;-1;1;-1;0;1;NA
"52";"org.eclipse.debug.core.model";0;0;9;0;0;0;0;9;0;0;0;-1;0;136;0;1;0;0;0;-1;1;-1;0;3;NA
"53";"org.eclipse.jdt.internal.codeassist.select";0;0;11;0;0;0;1;10;0;0;0;-1;0;22;0;3;0;0;0;-1;3;-1;0;2;NA
"54";"org.eclipse.jdi.internal.event";0;0;5;0;0;0;0;5;0;0;0;-1;0;64;0;1;0;0;0;-1;1;-1;0;2;NA
"55";"org.eclipse.help";0;0;9;0;0;0;1;8;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"56";"org.eclipse.jdt.core.dom";0;0;8;0;0;0;3;5;0;0;0;-1;0;236;0;1;1;0;0;-1;2;-1;0;3;NA
"57";"org.eclipse.jdt.internal.eval";0;0;8;0;0;0;1;7;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"58";"org.eclipse.pde.internal.ui.editor.text";0;0;3;0;0;0;1;2;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;1;NA
"59";"org.eclipse.jdt.internal.core.builder";0;0;17;0;0;0;8;9;0;0;0;-1;0;21;0;1;2;0;0;-1;3;-1;0;3;NA
"60";"org.eclipse.jdt.internal.debug.core";0;0;18;0;0;0;0;18;0;0;0;-1;0;0;0;2;0;0;0;-1;2;-1;0;0;NA
"61";"org.eclipse.update.internal.ui.wizards";0;0;42;0;0;0;9;33;0;0;0;-1;0;50;0;3;2;0;0;-1;5;-1;0;1;NA
"62";"org.eclipse.jdt.core.search";0;0;8;0;0;0;4;4;0;0;0;-1;0;0;0;1;1;0;0;-1;2;-1;0;0;NA
"63";"org.eclipse.ui.dialogs";0;0;7;0;0;0;0;7;0;0;0;-1;0;223;0;1;0;0;0;-1;1;-1;0;8;NA
"64";"com.sun.jdi.connect";0;0;3;0;0;0;0;3;0;0;0;-1;0;59;0;1;0;0;0;-1;1;-1;0;2;NA
"65";"org.eclipse.jdt.internal.ui.preferences";0;0;59;0;4;1;22;37;194;0;1;128;330;559;4;5;7;4;8;128;12;4181;2;5;NA
"66";"org.eclipse.team.core.sync";0;0;7;0;0;0;1;6;0;0;0;-1;0;0;0;3;0;0;0;-1;3;-1;0;0;NA
"67";"org.eclipse.pde.internal.core.plugin";0;0;5;0;0;0;1;4;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;1;NA
"68";"org.eclipse.swt";0;0;17;0;0;0;6;11;0;0;0;-1;0;0;0;3;1;0;0;-1;4;-1;0;0;NA
"69";"com.sun.jdi.event";0;0;3;0;0;0;0;3;0;0;0;-1;0;28;0;1;0;0;0;-1;1;-1;0;2;NA
"70";"org.eclipse.pde.core.plugin";0;0;4;0;0;0;2;2;0;0;0;-1;0;169;0;1;1;0;0;-1;2;-1;0;1;NA
"71";"org.eclipse.jdt.internal.ui.javaeditor.structureselection";0;0;9;0;0;0;2;7;0;0;0;-1;0;0;0;3;0;0;0;-1;3;-1;0;0;NA
"72";"org.eclipse.jdt.internal.ui.refactoring.nls.search";0;0;3;0;0;0;0;3;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"73";"org.eclipse.jdt.internal.corext.refactoring";0;0;4;0;0;0;0;4;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"74";"org.eclipse.pde.internal.build.tasks";0;0;7;0;0;0;1;6;0;0;0;-1;0;0;0;2;0;0;0;-1;2;-1;0;0;NA
"75";"org.eclipse.jdt.internal.core.util";0;0;22;0;0;0;12;10;0;0;0;-1;0;35;0;3;4;0;0;-1;7;-1;0;2;NA
"76";"org.eclipse.pde.internal.ui.view";0;0;2;0;0;0;0;2;0;0;0;-1;0;3;0;1;0;0;0;-1;1;-1;0;1;NA
"77";"org.eclipse.debug.ui.actions";0;0;5;0;0;0;1;4;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;NA
"78";"org.eclipse.pde.internal.ui.editor.schema";0;0;3;0;0;0;0;3;0;0;0;-1;0;2;0;1;0;0;0;-1;1;-1;0;1;NA
"79";"org.eclipse.pde.internal.runtime.registry";0;0;3;0;0;0;1;2;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"80";"org.eclipse.help.internal";0;0;7;0;0;0;0;7;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"81";"org.eclipse.help.ui.internal.browser.hpux";0;0;2;0;0;0;2;0;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;NA
"82";"org.eclipse.jdt.core.jdom";0;0;6;0;0;0;2;4;0;0;0;-1;0;154;0;1;1;0;0;-1;2;-1;0;2;NA
"83";"org.eclipse.jdt.internal.ui.wizards.dialogfields";0;0;10;0;0;0;1;9;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"84";"org.eclipse.jdt.internal.ui.refactoring.sef";0;0;15;0;0;0;5;10;0;0;0;-1;0;0;0;1;2;0;0;-1;3;-1;0;0;NA
"85";"org.eclipse.core.internal.boot";0;0;9;0;0;0;1;8;0;0;0;-1;0;212;0;1;0;0;0;-1;1;-1;0;2;NA
"86";"org.eclipse.help.internal.search";0;0;13;0;0;0;3;10;0;0;0;-1;0;749;0;1;1;0;0;-1;2;-1;0;3;NA
"87";"org.eclipse.team.internal.ccvs.ui.merge";0;0;13;0;0;0;3;10;0;0;0;-1;0;0;0;2;0;0;0;-1;2;-1;0;0;NA
"88";"org.eclipse.jface.operation";0;0;3;0;0;0;0;3;0;0;0;-1;0;10;0;1;0;0;0;-1;1;-1;0;2;NA
"89";"org.eclipse.update.internal.ui.security";0;0;9;0;0;0;1;8;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"90";"org.eclipse.jdt.internal.core.index";0;0;6;0;0;0;2;4;0;0;0;-1;0;17;0;1;0;0;0;-1;1;-1;0;2;NA
"91";"org.eclipse.team.internal.ui";0;0;12;0;0;0;3;9;0;0;0;-1;0;366;0;1;0;0;0;-1;1;-1;0;2;NA
"92";"org.eclipse.jdt.internal.core.jdom";0;0;15;0;0;0;5;10;0;0;0;-1;0;0;0;2;2;0;0;-1;4;-1;0;0;NA
"93";"org.eclipse.search.internal.ui.text";0;0;16;0;0;0;0;16;0;0;0;-1;0;0;0;2;0;0;0;-1;2;-1;0;0;NA
"94";"org.eclipse.swt.custom";0;0;11;0;0;0;1;10;0;0;0;-1;0;2777;0;3;0;0;0;-1;3;-1;0;10;NA
"95";"org.eclipse.jdt.internal.ui.text.correction";0;0;10;0;0;0;2;8;0;0;0;-1;0;6;0;2;1;0;0;-1;3;-1;0;1;NA
"96";"org.eclipse.team.internal.core";0;0;3;0;0;0;1;2;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;1;NA
"97";"org.eclipse.pde.internal.build.ant";0;0;5;0;0;0;1;4;0;0;0;-1;0;0;0;2;0;0;0;-1;2;-1;0;0;NA
"98";"org.eclipse.debug.internal.ui.preferences";0;0;3;0;0;0;3;0;0;0;0;-1;0;0;0;0;1;0;0;-1;1;-1;0;0;NA
"99";"org.eclipse.pde.internal.core.ischema";0;0;2;0;0;0;0;2;0;0;0;-1;0;3;0;1;0;0;0;-1;1;-1;0;1;NA
"100";"org.eclipse.webdav.dom";0;0;6;0;0;0;1;5;0;0;0;-1;0;343;0;1;0;0;0;-1;1;-1;0;3;NA
"101";"org.eclipse.team.internal.webdav.core";0;0;11;0;0;0;11;0;0;0;0;-1;0;10;0;0;2;0;0;-1;2;-1;0;2;NA
"102";"org.eclipse.jdt.internal.ui.filters";0;0;2;0;0;0;2;0;0;0;0;-1;0;0;0;0;1;0;0;-1;1;-1;0;0;NA
"103";"org.eclipse.team.internal.ccvs.ui.wizards";0;0;7;0;0;0;1;6;0;0;0;-1;0;0;0;2;0;0;0;-1;2;-1;0;0;NA
"104";"org.eclipse.update.ui.forms.internal.engine";0;0;7;0;0;0;1;6;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;1;NA
"105";"org.eclipse.jdt.internal.junit.launcher";0;0;7;0;0;0;3;4;0;0;0;-1;0;0;0;1;1;0;0;-1;2;-1;0;0;NA
"106";"org.eclipse.jdt.internal.corext.template.java";0;0;4;0;0;0;1;3;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"107";"org.eclipse.help.ui.internal.browser.solaris";0;0;3;0;0;0;1;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;NA
"108";"org.eclipse.ui.internal.misc";0;0;6;0;0;0;0;6;0;0;0;-1;0;246;0;1;0;0;0;-1;1;-1;0;4;NA
"109";"org.eclipse.jdt.internal.compiler.env";0;0;4;0;0;0;1;3;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"110";"org.eclipse.jdt.internal.corext.refactoring.structure";0;0;10;0;0;0;0;10;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;1;NA
"111";"org.eclipse.jdt.internal.compiler.lookup";0;0;5;0;0;0;1;4;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"112";"org.eclipse.swt.internal.win32";0;0;3;0;0;0;1;2;0;0;0;-1;0;69;0;1;0;0;0;-1;1;-1;0;2;NA
"113";"org.eclipse.help.ui.internal.browser.win32";0;0;2;0;0;0;2;0;0;0;0;-1;0;0;0;0;1;0;0;-1;1;-1;0;0;NA
"114";"org.eclipse.ui";0;0;12;0;0;0;2;10;0;0;0;-1;0;321;0;2;0;0;0;-1;2;-1;0;8;NA
"115";"org.eclipse.jdt.internal.compiler.util";0;0;13;0;0;0;1;12;0;0;0;-1;0;0;0;4;0;0;0;-1;4;-1;0;0;NA
"116";"org.eclipse.team.internal.ccvs.core.resources";0;0;41;0;0;0;2;39;0;0;0;-1;0;0;0;9;0;0;0;-1;9;-1;0;0;NA
"117";"org.eclipse.jdt.internal.corext.refactoring.util";0;0;11;0;0;0;0;11;0;0;0;-1;0;0;0;2;0;0;0;-1;2;-1;0;0;NA
"118";"org.eclipse.webdav.http.client";0;0;8;0;0;0;1;7;0;0;0;-1;0;92;0;1;0;0;0;-1;1;-1;0;2;NA
"119";"org.eclipse.update.internal.model";0;0;4;0;0;0;1;3;0;0;0;-1;0;205;0;2;0;0;0;-1;2;-1;0;1;NA
"120";"org.eclipse.jdt.internal.ui.typehierarchy";0;0;32;0;0;0;8;24;0;0;0;-1;0;0;0;4;1;0;0;-1;5;-1;0;0;NA
"121";"org.eclipse.jdt.internal.junit.ui";0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;1;NA
"122";"org.eclipse.jdt.internal.compiler.problem";0;0;4;0;0;0;1;3;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"123";"org.eclipse.pde.internal.builders";0;0;4;0;0;0;1;3;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"124";"org.eclipse.jdi.internal.connect";0;0;8;0;0;0;1;7;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"125";"org.eclipse.ui.internal";0;0;3;0;0;0;0;3;0;0;0;-1;0;1222;0;1;0;0;0;-1;1;-1;0;9;NA
"126";"org.eclipse.team.internal.ccvs.core.util";0;0;7;0;0;0;1;6;0;0;0;-1;0;264;0;1;0;0;0;-1;1;-1;0;2;NA
"127";"org.eclipse.ui.editors.text";0;0;4;0;0;0;0;4;0;0;0;-1;0;943;0;1;0;0;0;-1;1;-1;0;4;NA
"128";"org.eclipse.webdav";0;0;5;0;0;0;1;4;0;0;0;-1;0;147;0;1;0;0;0;-1;1;-1;0;2;NA
"129";"org.eclipse.help.ui.internal.browser.aix";0;0;3;0;0;0;1;2;0;0;0;-1;0;15;0;0;0;0;0;-1;0;-1;0;2;NA
"130";"org.eclipse.team.internal.ui.sync";0;0;6;0;0;0;2;4;0;0;0;-1;0;0;0;2;1;0;0;-1;3;-1;0;0;NA
"131";"org.eclipse.ui.wizards.newresource";0;0;12;0;0;0;1;11;0;0;0;-1;0;74;0;1;0;0;0;-1;1;-1;0;3;NA
"132";"org.eclipse.jdt.internal.corext.refactoring.nls";0;0;3;0;0;0;0;3;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"133";"org.eclipse.pde.internal.ui.editor";0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"134";"org.eclipse.jface.action";0;0;3;0;0;0;0;3;0;0;0;-1;0;103;0;1;0;0;0;-1;1;-1;0;5;NA
"135";"org.eclipse.jdi.internal.spy";0;0;4;0;0;0;0;4;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;1;NA
"136";"org.eclipse.pde.internal.core.ifeature";0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"137";"org.eclipse.jdt.internal.ui.packageview";0;0;6;0;0;0;1;5;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"138";"org.eclipse.team.internal.core.streams";0;0;2;0;0;0;2;0;0;0;0;-1;0;0;0;0;1;0;0;-1;1;-1;0;1;NA
"139";"org.eclipse.jdt.internal.compiler";0;0;18;0;0;0;1;17;720;0;1;868;720;34;4;6;0;4;4;868;6;868;1;2;NA
"140";"org.eclipse.help.standalone";0;0;3;0;0;0;1;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;NA
"141";"org.eclipse.jdt.internal.codeassist";0;0;11;0;0;0;1;10;0;0;0;-1;0;0;0;3;0;0;0;-1;3;-1;0;0;NA
"142";"org.eclipse.swt.internal.carbon";0;0;4;0;0;0;4;0;0;0;0;-1;0;0;0;0;1;0;0;-1;1;-1;0;0;NA
"143";"org.eclipse.jdt.internal.corext.template";0;0;3;0;0;0;0;3;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;1;NA
"144";"org.eclipse.jdt.internal.compiler.batch";0;0;19;0;0;0;1;18;0;0;0;-1;0;0;0;5;0;0;0;-1;5;-1;0;0;NA
"145";"org.eclipse.webdav.internal.kernel";0;0;6;0;0;0;1;5;0;0;0;-1;0;415;0;1;0;0;0;-1;1;-1;0;2;NA
"146";"org.eclipse.core.resources";0;0;8;0;0;0;1;7;0;0;0;-1;0;179;0;1;0;0;0;-1;1;-1;0;2;NA
"147";"org.eclipse.update.internal.ui.model";0;0;3;0;0;0;0;3;0;0;0;-1;0;16;0;1;0;0;0;-1;1;-1;0;1;NA
"148";"org.eclipse.debug.internal.ui.views.breakpoints";0;0;4;0;0;0;4;0;0;0;0;-1;0;0;0;0;1;0;0;-1;1;-1;0;0;NA
"149";"com.sun.jdi";0;0;3;0;0;0;0;3;0;0;0;-1;0;103;0;1;0;0;0;-1;1;-1;0;2;NA
"150";"org.eclipse.core.runtime.model";0;0;6;0;0;0;1;5;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"151";"org.eclipse.swt.internal.motif";0;0;3;0;0;0;1;2;0;0;0;-1;0;36;0;1;0;0;0;-1;1;-1;0;2;NA
"152";"org.eclipse.pde.ui";0;0;3;0;0;0;1;2;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"153";"org.eclipse.help.internal.toc";0;0;3;0;0;0;0;3;0;0;0;-1;0;38;0;1;0;0;0;-1;1;-1;0;2;NA
"154";"org.eclipse.ant.internal.core";0;0;12;0;0;0;4;8;0;0;0;-1;0;0;0;3;0;0;0;-1;3;-1;0;0;NA
"155";"org.eclipse.swt.internal.ole.win32";0;0;4;0;0;0;1;3;0;0;0;-1;0;24;0;0;0;0;0;-1;0;-1;0;2;NA
"156";"org.eclipse.tomcat.internal";0;0;4;0;0;0;1;3;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"157";"org.eclipse.core.resources.ant";0;0;5;0;0;0;1;4;0;0;0;-1;0;109;0;1;0;0;0;-1;1;-1;0;2;NA
"158";"org.eclipse.team.internal.ftp.target";0;0;10;0;0;0;10;0;0;0;0;-1;0;0;0;0;2;0;0;-1;2;-1;0;0;NA
"159";"org.eclipse.update.internal.ui";0;0;31;0;0;0;10;21;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"160";"org.eclipse.swt.events";0;0;4;0;0;0;1;3;0;0;0;-1;0;58;0;1;0;0;0;-1;1;-1;0;4;NA
"161";"org.eclipse.ui.model";0;0;3;0;0;0;0;3;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"162";"org.eclipse.help.ui.internal.browser.linux";0;0;3;0;0;0;1;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;NA
"163";"org.eclipse.help.internal.context";0;0;10;0;0;0;0;10;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;NA
"164";"org.eclipse.jdt.internal.core.eval";0;0;10;0;0;0;3;7;0;0;0;-1;0;0;0;1;1;0;0;-1;2;-1;0;0;NA
"165";"org.eclipse.help.ui.internal.search";0;0;7;0;0;0;1;6;0;0;0;-1;0;0;0;2;0;0;0;-1;2;-1;0;0;NA
"166";"org.eclipse.jdi.hcr";0;0;3;0;0;0;0;3;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"167";"org.eclipse.debug.internal.ui.views";0;0;11;0;0;0;1;10;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;NA
"168";"org.eclipse.jdt.internal.core.search.processing";0;0;7;0;0;0;1;6;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;NA
"169";"org.eclipse.jface.text.contentassist";0;0;4;0;0;0;0;4;0;0;0;-1;0;73;0;1;0;0;0;-1;1;-1;0;4;NA
"170";"org.eclipse.team.internal.ftp";0;0;3;0;0;0;3;0;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;NA
"171";"org.eclipse.pde.internal.ui.wizards.templates";0;0;3;0;0;0;0;3;0;0;0;-1;0;17;0;1;0;0;0;-1;1;-1;0;1;NA
"172";"org.eclipse.pde.internal.ui.util";0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;1;NA
"173";"org.eclipse.jdt.internal.corext.refactoring.code.flow";0;0;4;0;0;0;0;4;0;0;0;-1;0;33;0;1;0;0;0;-1;1;-1;0;1;NA
"174";"org.eclipse.pde.internal.ui.editor.build";0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"175";"org.eclipse.pde.internal.ui.codegen";0;0;3;0;0;0;0;3;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"176";"org.eclipse.ui.internal.model";0;0;3;0;0;0;0;3;0;0;0;-1;0;179;0;1;0;0;0;-1;1;-1;0;5;NA
