"filename";"TotalPeopleInBurst";"MaximumCodeBurstLate";"NumberOfChanges";"MaxPeopleInBurst";"TotalBurstSizeLate";"NumberCodeBurstsLate";"NumberOfChangesLate";"NumberOfChangesEarly";"MaxChurnInBurst";"MaximumCodeBurstEarly";"NumberCodeBurstsEarly";"TimeFirstBurst";"TotalChurnInBurst";"ChurnTotal";"MaximumCodeBurst";"NumberOfConsecutiveChangesEarly";"NumberConsecutiveChangesLate";"TotalBurstSizeEarly";"TotalBurstSize";"TimeMaxBurst";"NumberConsecutiveChanges";"TimeLastBurst";"NumberCodeBursts";"PeopleTotal";"X"
"168";"org.eclipse.swt.widgets";1;0;18;1;1;1;1;17;1530;1;17;28;3832;1468;1;0;0;17;18;28;0;5093;18;8;NA
"169";"org.eclipse.ui.internal.activities";1;0;3;1;0;0;0;3;5806;2;2;123;6014;423;2;1;0;3;3;123;1;3189;2;3;NA
"170";"org.eclipse.ui.internal.intro.impl.model.loader";0;2;20;0;6;5;6;14;234;2;13;359;800;0;2;1;1;14;20;3705;2;4527;18;0;NA
"171";"org.eclipse.jdt.internal.corext.dom";2;0;7;1;1;1;1;6;1642;1;6;76;1942;669;1;0;0;6;7;76;0;5012;7;4;NA
"172";"org.eclipse.ui.views.navigator";1;1;7;1;2;2;2;5;8719;2;4;123;9222;1022;2;1;0;5;7;123;1;4975;6;3;NA
"173";"org.eclipse.osgi.framework.debug";0;1;7;0;3;3;3;4;170;2;3;2835;192;0;2;1;0;4;7;2835;1;4717;6;0;NA
"174";"org.eclipse.pde.ui.internal.samples";0;0;8;0;1;1;1;7;65;2;6;492;246;0;2;1;0;7;8;1110;1;4588;7;0;NA
"175";"org.eclipse.team.internal.ui.actions";0;0;3;0;0;0;0;3;150;1;3;1379;178;0;1;0;0;3;3;1379;0;3799;3;0;NA
"176";"org.eclipse.ui.internal.texteditor";1;0;4;1;0;0;0;4;100;1;4;1018;164;44;1;0;0;4;4;1018;0;3984;4;2;NA
"177";"org.eclipse.jface.contentassist";1;0;4;1;1;1;1;3;256;1;3;1774;358;14;1;0;0;3;4;1774;0;5012;4;1;NA
"178";"org.eclipse.ui.views";3;0;5;1;0;0;0;5;24;2;4;2746;30;30;2;1;0;5;5;2746;1;3430;4;3;NA
"179";"org.eclipse.core.internal.preferences";1;0;10;1;0;0;0;10;267;3;8;699;684;8;3;2;0;10;10;1051;2;3111;8;1;NA
"180";"org.eclipse.team.internal.ccvs.ssh";1;0;3;1;0;0;0;3;74;2;2;532;121;57;2;1;0;3;3;532;1;3129;2;1;NA
"181";"org.eclipse.ui.internal.components";2;0;4;1;0;0;0;4;53;2;3;3029;95;28;2;1;0;4;4;3029;1;3505;3;2;NA
"182";"org.eclipse.jdt.internal.corext.refactoring.changes";3;1;9;1;2;2;2;7;252;2;6;49;837;121;2;1;0;7;9;49;1;5012;8;3;NA
"183";"org.eclipse.swt.internal.cairo";0;0;5;0;0;0;0;5;31;1;5;2961;39;0;1;0;0;5;5;2961;0;3817;5;0;NA
"184";"org.eclipse.pde.core.build";0;0;3;0;1;1;1;2;20;1;2;1140;40;0;1;0;0;2;3;1140;0;4336;3;0;NA
"185";"org.eclipse.jdt.internal.ui.text";3;0;18;1;1;1;1;17;2670;3;14;91;3732;99;3;3;0;17;18;2927;3;5012;15;3;NA
"186";"org.eclipse.ant.internal.ui.preferences";2;0;10;1;1;1;1;9;502;2;8;374;1245;273;2;1;0;9;10;374;1;4505;9;2;NA
"187";"org.eclipse.osgi.framework.internal.protocol.reference";1;0;1;1;0;0;0;1;6;0;1;3111;6;6;1;0;0;1;1;3111;0;3111;1;1;NA
"188";"org.eclipse.swt.browser";1;0;7;1;0;0;0;7;510;3;5;210;713;487;3;2;0;7;7;210;2;3222;5;2;NA
"189";"org.eclipse.core.launcher";0;2;30;0;8;7;8;22;3480;4;17;575;5633;0;4;5;1;22;30;4053;6;4913;24;0;NA
"190";"org.eclipse.jdt.internal.ui.viewsupport";1;0;6;1;0;0;0;6;230;2;5;249;285;20;2;1;0;6;6;249;1;3942;5;2;NA
"191";"org.eclipse.jdt.internal.ui.util";3;0;5;1;1;1;1;4;146;1;4;1749;242;34;1;0;0;4;5;1749;0;5012;5;4;NA
"192";"org.eclipse.jdt.internal.corext.refactoring.sef";0;0;6;0;0;0;0;6;10;1;6;1061;36;0;1;0;0;6;6;1061;0;3942;6;0;NA
"193";"org.eclipse.osgi.framework.adaptor";2;0;8;1;1;1;1;7;72;2;6;2506;235;114;2;1;0;7;8;2506;1;4717;7;2;NA
"194";"org.eclipse.ant.core";1;0;4;1;0;0;0;4;80;1;4;1040;101;9;1;0;0;4;4;1040;0;3899;4;1;NA
"195";"org.eclipse.jdt.core.dom.rewrite";0;0;7;0;0;0;0;7;58;2;5;77;133;0;2;2;0;7;7;1993;2;3424;5;0;NA
"196";"org.eclipse.osgi.framework.internal.reliablefile";0;0;3;0;0;0;0;3;1120;2;2;3111;1136;0;2;1;0;3;3;3111;1;4080;2;0;NA
"197";"org.eclipse.core.internal.registry";2;0;7;1;0;0;0;7;5186;1;7;371;5459;1025;1;0;0;7;7;371;0;3744;7;3;NA
"198";"org.eclipse.jface.text.source";1;0;10;1;1;1;1;9;3348;1;9;139;3939;206;1;0;0;9;10;139;0;5012;10;3;NA
"199";"org.eclipse.pde.internal.ui.properties";0;0;4;0;0;0;0;4;16;1;4;1573;34;0;1;0;0;4;4;1573;0;3943;4;0;NA
"200";"org.eclipse.ant.internal.ui.debug";1;0;5;1;0;0;0;5;26;3;3;1711;38;18;3;2;0;5;5;1711;2;3146;3;1;NA
"201";"org.eclipse.jdt.internal.ui.search";1;0;7;1;0;0;0;7;446;1;7;168;1170;122;1;0;0;7;7;168;0;3184;7;4;NA
"202";"org.eclipse.jdt.internal.ui.refactoring.reorg";3;0;7;1;1;1;1;6;358;1;6;50;751;51;1;0;0;6;7;50;0;5012;7;3;NA
"203";"org.eclipse.ui.internal.browser.browsers";2;0;4;1;0;0;0;4;34;3;2;3652;42;37;3;2;0;4;4;3652;2;4012;2;2;NA
"204";"org.eclipse.swt.layout";0;0;19;0;2;1;2;17;351;4;10;140;1047;0;4;7;1;17;19;140;8;5064;11;1;NA
"205";"org.eclipse.pde.core";1;0;2;1;0;0;0;2;78;0;1;3149;78;6;2;1;0;2;2;3149;1;3149;1;1;NA
"206";"org.eclipse.ui.forms.editor";0;1;6;0;2;2;2;4;138;2;3;1644;169;0;2;1;0;4;6;2954;1;5076;5;0;NA
"207";"org.eclipse.jdt.internal.ui.macbundler";1;0;4;1;0;0;0;4;74;1;4;742;111;44;1;0;0;4;4;742;0;3171;4;1;NA
"208";"org.eclipse.swt.dnd";1;0;4;1;0;0;0;4;328;2;3;593;490;145;2;1;0;4;4;954;1;3223;3;1;NA
"209";"org.eclipse.jdt.internal.debug.eval";2;0;2;1;0;0;0;2;26;1;2;1417;26;10;1;0;0;2;2;1417;0;3163;2;2;NA
"210";"org.eclipse.jdt.internal.corext.util";2;2;19;1;6;5;6;13;472;2;12;50;958;178;2;1;1;13;19;3806;2;4884;17;3;NA
"211";"org.eclipse.osgi.service.resolver";3;1;7;1;2;2;2;5;1389;2;4;2464;1617;81;2;1;0;5;7;2464;1;4717;6;3;NA
"212";"org.eclipse.jface.text";1;0;9;1;1;1;1;8;6696;1;8;1;8609;264;1;0;0;8;9;1;0;5012;9;2;NA
"213";"org.eclipse.jdt.internal.corext.refactoring.typeconstraints2";3;0;14;2;0;0;0;14;198;2;12;537;759;74;2;2;0;14;14;537;2;3715;12;3;NA
"214";"org.eclipse.core.runtime";1;0;4;1;1;1;1;3;381;1;3;755;501;30;1;0;0;3;4;755;0;4873;4;4;NA
"215";"org.eclipse.ui.internal.layout";1;0;3;1;0;0;0;3;5579;2;2;123;5689;2288;2;1;0;3;3;123;1;3189;2;2;NA
"216";"org.eclipse.ant.internal.ui.dtd";1;0;2;1;0;0;0;2;50;1;2;1825;55;24;1;0;0;2;2;1825;0;3146;2;1;NA
"217";"org.eclipse.jdt.ui";0;0;5;0;1;1;1;4;162;1;4;249;201;0;1;0;0;4;5;249;0;5012;5;0;NA
"218";"org.eclipse.jdt.debug.eval";0;0;2;0;0;0;0;2;46;1;2;1417;67;0;1;0;0;2;2;1417;0;3163;2;0;NA
"219";"org.eclipse.jdt.internal.compiler.flow";0;0;5;0;0;0;0;5;253;3;3;1866;386;0;3;2;0;5;5;1866;2;3136;3;0;NA
"220";"org.eclipse.ui.views.framelist";3;0;6;1;0;0;0;6;1868;2;5;123;2214;120;2;1;0;6;6;123;1;3322;5;3;NA
"221";"org.eclipse.ui.internal.intro.impl";0;0;9;0;1;1;1;8;66;2;7;2935;209;0;2;1;0;8;9;4030;1;4203;8;0;NA
"222";"org.eclipse.ui.forms";1;0;4;1;0;0;0;4;86;1;4;1079;126;8;1;0;0;4;4;1079;0;3240;4;1;NA
"223";"org.eclipse.ui.help";0;0;4;0;0;0;0;4;511;2;3;123;569;0;2;1;0;4;4;123;1;3189;3;0;NA
"224";"org.eclipse.pde.internal.core.ibundle";1;0;2;1;0;0;0;2;60;0;1;3149;60;21;2;1;0;2;2;3149;1;3149;1;2;NA
"225";"org.eclipse.ui.wizards.datatransfer";1;0;7;1;1;1;1;6;3631;1;6;104;3859;92;1;0;0;6;7;104;0;4975;7;1;NA
"226";"org.eclipse.jdt.junit.wizards";0;1;12;0;8;8;8;4;236;2;3;3621;362;0;2;1;0;4;12;3621;1;5048;11;0;NA
"227";"org.eclipse.jdt.internal.junit.runner";3;0;5;1;1;1;1;4;62;2;3;2103;74;34;2;1;0;4;5;2103;1;5012;4;3;NA
"228";"org.eclipse.search2.internal.ui.basic.views";3;0;4;1;1;1;1;3;82;1;3;2195;130;14;1;0;0;3;4;2195;0;5012;4;3;NA
"229";"org.eclipse.jdt.internal.corext";0;0;4;0;1;1;1;3;32;2;2;727;43;0;2;1;0;3;4;727;1;5012;3;0;NA
"230";"org.eclipse.ui.internal.ide.registry";1;1;5;1;2;2;2;3;3198;2;2;123;3378;238;2;1;0;3;5;123;1;4975;4;2;NA
"231";"org.eclipse.ui.keys";1;0;5;1;0;0;0;5;2915;2;4;123;5404;81;2;1;0;5;5;123;1;3189;4;1;NA
"232";"org.eclipse.core.runtime.content";1;0;7;1;0;0;0;7;125;2;6;1674;200;0;2;1;0;7;7;2555;1;3626;6;1;NA
"233";"org.eclipse.jdt.launching.sourcelookup";3;0;4;1;0;0;0;4;72;2;3;2939;128;20;2;1;0;4;4;2939;1;3820;3;3;NA
"234";"org.eclipse.jdt.core.formatter";1;0;2;1;0;0;0;2;25;1;2;3136;33;33;1;0;0;2;2;3136;0;3580;2;1;NA
"235";"org.eclipse.jdt.internal.debug.ui.launcher";1;0;4;1;0;0;0;4;234;2;3;42;272;29;2;1;0;4;4;42;1;3164;3;2;NA
"236";"org.eclipse.core.variables";1;0;2;1;0;0;0;2;48;1;2;2059;60;21;1;0;0;2;2;2059;0;3145;2;2;NA
"237";"org.eclipse.jdt.internal.ui.refactoring.nls";2;0;7;1;1;1;1;6;277;2;5;91;799;18;2;1;0;6;7;4029;1;4409;6;3;NA
"238";"org.eclipse.ui.texteditor";2;0;13;1;0;0;0;13;7194;1;13;60;8346;1096;1;0;0;13;13;60;0;4031;13;3;NA
"239";"org.eclipse.ui.internal.wizards.preferences";2;2;6;1;6;5;6;0;51;0;0;4204;97;77;2;0;1;0;6;4204;1;4872;5;2;NA
"240";"org.eclipse.team.internal.ccvs.core.connection";1;0;4;1;0;0;0;4;117;2;3;534;201;28;2;1;0;4;4;534;1;3795;3;1;NA
"241";"org.eclipse.pde.internal.runtime";0;0;4;0;0;0;0;4;98;1;4;1117;127;0;1;0;0;4;4;1117;0;3149;4;0;NA
"242";"org.eclipse.jdt.internal.corext.refactoring.typeconstraints.types";2;0;6;1;1;1;1;5;518;2;4;2571;947;59;2;1;0;5;6;2571;1;4641;5;2;NA
"243";"org.eclipse.ui.internal.dialogs";3;0;5;1;0;0;0;5;20623;2;4;123;22474;1026;2;1;0;5;5;123;1;3189;4;5;NA
"244";"org.eclipse.jdt.internal.codeassist.impl";0;2;18;0;4;3;4;14;345;1;14;60;662;0;2;0;1;14;18;4818;1;4818;17;0;NA
"245";"org.eclipse.jdt.internal.ui.text.javadoc";3;0;8;1;0;0;0;8;60;2;7;666;169;254;2;1;0;8;8;4029;1;4029;7;5;NA
"246";"org.osgi.service.condpermadmin";1;1;6;1;3;3;3;3;190;2;2;2590;392;96;2;1;0;3;6;2590;1;4645;5;1;NA
"247";"org.eclipse.update.internal.ui.preferences";0;0;7;0;0;0;0;7;36;1;7;583;125;0;1;0;0;7;7;583;0;4058;7;0;NA
"248";"org.eclipse.pde.internal.core.isite";2;0;3;1;0;0;0;3;64;1;3;1303;85;12;1;0;0;3;3;1303;0;3149;3;2;NA
"249";"org.eclipse.ui.internal.cheatsheets.data";1;0;3;1;0;0;0;3;114;2;2;2200;127;24;2;1;0;3;3;2200;1;3240;2;1;NA
"250";"org.eclipse.debug.ui.console";0;0;6;0;0;0;0;6;52;2;5;633;148;0;2;1;0;6;6;633;1;3157;5;0;NA
"251";"org.eclipse.core.internal.content";2;1;26;1;7;7;7;19;746;3;15;109;3469;225;3;4;0;19;26;3942;4;4896;22;2;NA
"252";"org.eclipse.jdt.internal.core";2;0;8;1;0;0;0;8;1184;1;8;46;3201;196;1;0;0;8;8;46;0;3614;8;4;NA
"253";"org.eclipse.pde.internal.ui.wizards";0;0;4;0;0;0;0;4;112;1;4;424;171;0;1;0;0;4;4;424;0;3149;4;0;NA
"254";"org.eclipse.jdt.internal.compiler.ast";2;1;14;1;2;2;2;12;3759;2;10;41;5657;75;2;2;0;12;14;41;2;4875;12;4;NA
"255";"org.eclipse.ui.internal.ide.dialogs";2;0;6;1;1;1;1;5;21585;1;5;79;23092;2221;1;0;0;5;6;79;0;4975;6;3;NA
"256";"org.eclipse.debug.internal.ui.stringsubstitution";2;0;4;1;0;0;0;4;102;2;3;393;126;75;2;1;0;4;4;441;1;3157;3;2;NA
"257";"org.eclipse.jdt.ui.actions";1;0;7;1;0;0;0;7;872;1;7;40;1279;42;1;0;0;7;7;40;0;3184;7;4;NA
"258";"org.eclipse.help.internal.webapp.data";2;0;6;1;1;1;1;5;71;2;4;55;214;205;2;1;0;5;6;55;1;4198;5;2;NA
"259";"org.eclipse.pde.internal.core.product";2;0;9;1;0;0;0;9;368;4;4;2467;625;36;4;5;0;9;9;2726;5;3149;4;2;NA
"260";"org.eclipse.swt.internal.accessibility.gtk";0;0;5;0;0;0;0;5;202;2;4;177;313;0;2;1;0;5;5;1657;1;1657;4;0;NA
"261";"org.eclipse.pde.internal.ui.wizards.exports";0;1;12;0;3;3;3;9;413;2;8;220;1564;0;2;1;0;9;12;3402;1;4667;11;0;NA
"262";"org.eclipse.jdt.internal.debug.ui.display";0;0;9;0;1;1;1;8;225;1;8;411;629;0;1;0;0;8;9;411;0;4874;9;0;NA
"263";"com.sun.jdi.request";2;0;4;1;0;0;0;4;142;2;3;355;166;12;2;1;0;4;4;355;1;3163;3;2;NA
"264";"org.eclipse.team.internal.ccvs.core.client.listeners";1;0;5;1;0;0;0;5;113;1;5;595;293;6;1;0;0;5;5;595;0;3795;5;1;NA
"265";"org.eclipse.jdt.debug.ui";0;0;2;0;0;0;0;2;20;1;2;2055;20;0;1;0;0;2;2;2055;0;3164;2;0;NA
"266";"org.eclipse.osgi.framework.internal.core";3;0;10;1;1;1;1;9;3978;2;8;644;4746;178;2;1;0;9;10;1956;1;4495;9;4;NA
"267";"org.eclipse.osgi.framework.log";0;0;3;0;1;1;1;2;19;0;1;3108;20;0;2;1;0;2;3;3108;1;4717;2;0;NA
"268";"org.eclipse.jdt.internal.corext.refactoring.code";0;0;12;0;0;0;0;12;285;2;9;49;1248;0;2;3;0;12;12;49;3;3184;9;0;NA
"269";"org.eclipse.platform.internal";0;0;2;0;1;1;1;1;16;0;1;3198;20;0;1;0;0;1;2;3198;0;4202;2;0;NA
"270";"org.eclipse.ant.internal.ui.antsupport.logger.util";0;0;3;0;0;0;0;3;8;2;2;2619;11;0;2;1;0;3;3;2619;1;3146;2;0;NA
"271";"org.eclipse.ui.internal.texteditor.quickdiff";3;0;12;1;1;1;1;11;474;2;10;83;1214;322;2;1;0;11;12;2145;1;5012;11;3;NA
"272";"org.eclipse.ant.internal.ui.dtd.schema";1;0;4;1;0;0;0;4;62;1;4;473;76;36;1;0;0;4;4;473;0;3146;4;1;NA
"273";"org.eclipse.jdt.debug.ui.launchConfigurations";0;0;5;0;0;0;0;5;158;1;5;42;269;0;1;0;0;5;5;42;0;3835;5;0;NA
"274";"org.eclipse.jdi.internal";1;0;6;1;0;0;0;6;370;2;4;42;665;194;2;2;0;6;6;42;2;3898;4;4;NA
"275";"org.eclipse.core.commands.common";0;0;7;0;0;0;0;7;134;2;6;2603;209;0;2;1;0;7;7;2603;1;3584;6;0;NA
"276";"org.eclipse.ui.views.contentoutline";0;0;7;0;0;0;0;7;572;2;6;123;613;0;2;1;0;7;7;123;1;3659;6;0;NA
"277";"org.eclipse.pde.internal.core.site";1;0;5;1;0;0;0;5;106;1;5;1139;260;10;1;0;0;5;5;1139;0;3953;5;2;NA
"278";"org.eclipse.jdt.internal.core.search.matching";2;0;13;1;0;0;0;13;1198;2;12;60;1860;2107;2;1;0;13;13;60;1;3795;12;7;NA
"279";"org.eclipse.jdt.internal.debug.ui";2;0;8;1;0;0;0;8;420;2;7;42;887;388;2;1;0;8;8;42;1;3164;7;5;NA
"280";"org.eclipse.jdt.internal.ui";2;0;9;1;1;1;1;8;200;2;7;554;305;32;2;1;0;8;9;554;1;5012;8;4;NA
"281";"org.eclipse.pde.internal";0;0;4;0;0;0;0;4;77;2;3;406;112;0;2;1;0;4;4;1304;1;3149;3;0;NA
"282";"org.eclipse.pde.internal.ui.editor.site";2;0;8;1;0;0;0;8;1082;1;8;144;2437;100;1;0;0;8;8;144;0;4016;8;2;NA
"283";"org.eclipse.ui.progress";1;0;4;1;0;0;0;4;1460;2;3;123;1550;68;2;1;0;4;4;123;1;3189;3;2;NA
"284";"org.eclipse.text.edits";2;0;9;1;1;1;1;8;1102;2;7;1185;1588;178;2;1;0;8;9;1185;1;5012;8;2;NA
"285";"org.eclipse.ant.internal.ui.model";1;0;21;1;1;1;1;20;1417;3;14;1069;3344;133;3;6;0;20;21;1069;6;4876;15;2;NA
"286";"org.eclipse.ui.internal.intro.impl.util";0;1;11;0;3;3;3;8;139;1;8;652;312;0;1;0;0;8;11;652;0;5082;11;0;NA
"287";"org.eclipse.jdt.internal.ui.dialogs";2;0;12;1;0;0;0;12;730;2;10;172;1054;352;2;2;0;12;12;2441;2;3942;10;3;NA
"288";"org.eclipse.ant.internal.ui.editor.text";1;0;6;1;1;1;1;5;252;1;5;272;340;65;1;0;0;5;6;272;0;4261;6;1;NA
"289";"org.eclipse.ant.internal.ui.dtd.util";0;0;2;0;0;0;0;2;56;0;1;3146;56;0;2;1;0;2;2;3146;1;3146;1;0;NA
"290";"org.eclipse.ui.internal.cheatsheets.views";1;1;6;1;4;4;4;2;420;1;2;2597;553;8;1;0;0;2;6;2597;0;4355;6;1;NA
"291";"org.eclipse.pde.internal.ui.wizards.imports";1;2;25;1;5;4;5;20;1546;3;15;399;2223;322;3;5;1;20;25;3506;6;4787;19;1;NA
"292";"org.eclipse.ui.part";2;0;4;1;0;0;0;4;10820;2;3;123;10905;763;2;1;0;4;4;123;1;3413;3;2;NA
"293";"org.osgi.service.packageadmin";0;0;4;0;1;1;1;3;721;2;2;2506;924;0;2;1;0;3;4;2506;1;4480;3;0;NA
"294";"org.eclipse.help.internal.base.util";0;0;4;0;0;0;0;4;20;2;3;527;35;0;2;1;0;4;4;527;1;3147;3;0;NA
"295";"org.eclipse.core.internal.utils";0;0;5;0;0;0;0;5;176;1;5;406;223;0;1;0;0;5;5;406;0;3111;5;0;NA
"296";"org.eclipse.pde.internal.core.build";0;0;5;0;0;0;0;5;273;2;4;1258;335;0;2;1;0;5;5;1258;1;3149;4;0;NA
"297";"org.eclipse.pde.internal.ui.elements";0;0;2;0;0;0;0;2;62;0;1;3149;62;0;2;1;0;2;2;3149;1;3149;1;0;NA
"298";"org.eclipse.jface.preference";2;0;4;1;0;0;0;4;14712;2;3;55;15040;812;2;1;0;4;4;55;1;3189;3;2;NA
"299";"org.eclipse.jdt.launching";1;0;6;1;0;0;0;6;170;1;6;304;374;13;1;0;0;6;6;304;0;3145;6;4;NA
"300";"org.eclipse.ant.internal.ui.launchConfigurations";2;0;6;1;0;0;0;6;313;1;6;67;716;152;1;0;0;6;6;67;0;3834;6;3;NA
"301";"org.eclipse.core.expressions";1;0;2;1;0;0;0;2;72;0;1;3167;72;23;2;1;0;2;2;3167;1;3167;1;3;NA
"302";"org.eclipse.help.internal.protocols";0;0;6;0;1;1;1;5;8;1;5;1601;27;0;1;0;0;5;6;1601;0;4198;6;0;NA
"303";"org.eclipse.jdt.ui.wizards";4;0;9;1;1;1;1;8;118;1;8;677;277;183;1;0;0;8;9;677;0;5012;9;5;NA
"304";"org.eclipse.jdt.internal.corext.refactoring.rename";0;0;13;0;1;1;1;12;301;1;12;249;1034;0;1;0;0;12;13;249;0;4496;13;0;NA
"305";"org.eclipse.core.internal.dtree";2;0;6;1;0;0;0;6;132;1;6;1674;276;161;1;0;0;6;6;1674;0;3474;6;2;NA
"306";"org.eclipse.jdt.internal.ui.preferences.formatter";2;0;8;1;1;1;1;7;1770;2;6;785;2535;12;2;1;0;7;8;785;1;5012;7;2;NA
"307";"org.eclipse.core.internal.variables";1;0;4;1;0;0;0;4;48;1;4;2059;72;16;1;0;0;4;4;2059;0;3817;4;1;NA
"308";"org.eclipse.jface.wizard";1;0;4;1;0;0;0;4;4848;2;3;123;4948;524;2;1;0;4;4;123;1;3189;3;1;NA
"309";"org.eclipse.pde.internal.runtime.logview";1;0;8;1;0;0;0;8;1313;1;8;55;1838;20;1;0;0;8;8;55;0;3868;8;1;NA
"310";"org.eclipse.ant.internal.core.ant";1;0;17;1;1;1;1;16;261;3;14;1040;690;14;3;2;0;16;17;1620;2;4248;15;1;NA
"311";"org.eclipse.ant.internal.ui";1;0;8;1;0;0;0;8;106;2;6;1069;152;28;2;2;0;8;8;1069;2;3146;6;1;NA
"312";"org.eclipse.jdt.internal.ui.refactoring.code";0;0;8;0;1;1;1;7;53;1;7;249;129;0;1;0;0;7;8;249;0;4512;8;0;NA
"313";"org.eclipse.swt.internal.image";1;0;4;1;0;0;0;4;314;2;3;1126;393;40;2;1;0;4;4;1126;1;3222;3;1;NA
"314";"org.eclipse.debug.internal.ui.views.console";3;1;12;1;2;2;2;10;553;5;6;42;943;56;5;4;0;10;12;633;4;4973;8;3;NA
"315";"org.eclipse.core.boot";0;0;2;0;0;0;0;2;16;0;1;3111;16;0;2;1;0;2;2;3111;1;3111;1;0;NA
"316";"org.eclipse.ui.preferences";2;0;12;1;0;0;0;12;446;1;12;848;673;12;1;0;0;12;12;848;0;3326;12;3;NA
"317";"org.eclipse.ant.internal.ui.editor.utils";0;1;17;0;5;5;5;12;52;2;10;414;276;0;2;2;0;12;17;471;2;4876;15;0;NA
"318";"org.eclipse.ant.internal.ui.console";0;1;6;0;2;2;2;4;250;1;4;1070;417;0;1;0;0;4;6;1070;0;4980;6;0;NA
"319";"org.eclipse.update.operations";1;0;2;1;0;0;0;2;92;0;1;3240;92;16;2;1;0;2;2;3240;1;3240;1;1;NA
"320";"org.eclipse.ui.internal.application";0;0;2;0;0;0;0;2;8;1;2;2943;8;0;1;0;0;2;2;2943;0;3189;2;0;NA
"321";"org.osgi.util.tracker";0;0;6;0;1;1;1;5;1729;1;5;2185;2347;0;1;0;0;5;6;2185;0;4480;6;0;NA
"322";"org.eclipse.pde.internal.ui.search";2;0;3;1;0;0;0;3;340;2;2;1538;462;71;2;1;0;3;3;1538;1;3149;2;2;NA
"323";"org.eclipse.jdt.internal.ui.refactoring";2;0;9;1;1;1;1;8;861;2;7;139;1550;31;2;1;0;8;9;139;1;4131;8;3;NA
"324";"org.eclipse.jdt.internal.ui.callhierarchy";3;0;5;1;0;0;0;5;398;1;5;39;879;82;1;0;0;5;5;39;0;3942;5;3;NA
"325";"org.eclipse.jdt.internal.ui.wizards";2;0;6;1;1;1;1;5;768;1;5;677;1017;16;1;0;0;5;6;677;0;4592;6;3;NA
"326";"org.eclipse.jface.text.hyperlink";0;0;8;0;1;1;1;7;252;2;6;1917;362;0;2;1;0;7;8;1917;1;5012;7;0;NA
"327";"org.eclipse.ui.internal.editorsupport.win32";0;0;7;0;1;1;1;6;1225;2;5;54;1451;0;2;1;0;6;7;123;1;4975;6;0;NA
"328";"org.eclipse.jdt.internal.ui.actions";3;1;9;1;2;2;2;7;414;1;7;139;793;55;1;0;0;7;9;139;0;5012;9;4;NA
"329";"org.eclipse.core.internal.properties";2;0;4;1;0;0;0;4;385;1;4;2005;500;10;1;0;0;4;4;2005;0;3111;4;2;NA
"330";"org.eclipse.update.internal.ui.properties";1;0;3;1;0;0;0;3;61;1;3;628;102;20;1;0;0;3;3;628;0;3900;3;1;NA
"331";"org.eclipse.update.internal.scheduler";1;0;7;1;0;0;0;7;517;2;6;574;655;20;2;1;0;7;7;3061;1;3897;6;1;NA
"332";"org.eclipse.ltk.internal.ui.refactoring.util";0;0;2;0;0;0;0;2;16;0;1;3167;16;0;2;1;0;2;2;3167;1;3167;1;0;NA
"333";"org.eclipse.jdt.internal.corext.callhierarchy";3;1;7;1;2;2;2;5;118;1;5;41;244;24;1;0;0;5;7;41;0;5012;7;3;NA
"334";"org.eclipse.pde.ui.templates";0;0;4;0;0;0;0;4;72;1;4;817;123;0;1;0;0;4;4;817;0;3149;4;0;NA
"335";"org.eclipse.pde.internal.ui.wizards.extension";0;0;7;0;0;0;0;7;220;1;7;437;425;0;1;0;0;7;7;437;0;3867;7;0;NA
"336";"org.eclipse.jdt.internal.ui.javadocexport";0;1;6;0;2;2;2;4;349;1;4;187;720;0;1;0;0;4;6;187;0;5012;6;0;NA
"337";"org.eclipse.jdt.internal.corext.refactoring.nls.changes";0;1;7;0;2;2;2;5;98;1;5;49;231;0;1;0;0;5;7;49;0;5012;7;0;NA
"338";"org.eclipse.compare.rangedifferencer";0;0;3;0;0;0;0;3;32;2;2;1954;54;0;2;1;0;3;3;1954;1;3170;2;0;NA
"339";"org.eclipse.ui.cheatsheets";1;0;3;1;0;0;0;3;64;2;2;2201;75;8;2;1;0;3;3;2201;1;3240;2;1;NA
"340";"org.eclipse.search.internal.core.text";2;0;7;1;0;0;0;7;224;1;7;767;451;94;1;0;0;7;7;767;0;3956;7;3;NA
"341";"org.eclipse.jdt.internal.ui.dnd";0;0;5;0;1;1;1;4;328;2;3;2127;382;0;2;1;0;4;5;2127;1;5012;4;0;NA
"342";"org.eclipse.update.internal.configurator.branding";0;0;5;0;0;0;0;5;24;2;4;1823;64;0;2;1;0;5;5;3898;1;3921;4;0;NA
"343";"org.eclipse.ui.internal.intro.impl.model";2;2;24;2;12;11;12;12;653;1;12;359;2863;417;2;0;1;12;24;4198;1;4890;23;2;NA
"344";"org.eclipse.help.ui.internal.browser.embedded";0;1;7;0;3;3;3;4;123;1;4;527;215;0;1;0;0;4;7;527;0;4902;7;0;NA
"345";"org.eclipse.pde.internal.ui.wizards.plugin";0;0;13;0;0;0;0;13;1138;2;10;56;3059;136;2;3;0;13;13;56;3;3149;10;1;NA
"346";"org.eclipse.team.ui";0;1;9;0;2;2;2;7;126;1;7;285;237;0;1;0;0;7;9;285;0;4917;9;0;NA
"347";"org.eclipse.jface.text.information";0;0;4;0;1;1;1;3;64;2;2;3184;114;0;2;1;0;3;4;3184;1;5012;3;0;NA
