"filename";"TotalPeopleInBurst";"MaximumCodeBurstLate";"NumberOfChanges";"MaxPeopleInBurst";"TotalBurstSizeLate";"NumberCodeBurstsLate";"NumberOfChangesLate";"NumberOfChangesEarly";"MaxChurnInBurst";"MaximumCodeBurstEarly";"NumberCodeBurstsEarly";"TimeFirstBurst";"TotalChurnInBurst";"ChurnTotal";"MaximumCodeBurst";"NumberOfConsecutiveChangesEarly";"NumberConsecutiveChangesLate";"TotalBurstSizeEarly";"TotalBurstSize";"TimeMaxBurst";"NumberConsecutiveChanges";"TimeLastBurst";"NumberCodeBursts";"PeopleTotal";"X"
"21";"org.eclipse.core.internal.indexing";0;0;3;0;0;0;1;2;0;0;0;-1;0;281;0;1;0;0;0;-1;1;-1;0;2;NA
"22";"org.eclipse.core.internal.plugins";0;0;9;0;0;0;3;6;0;0;0;-1;0;8;0;1;0;0;0;-1;1;-1;0;2;NA
"23";"org.eclipse.compare.internal";0;0;8;0;0;0;2;6;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;1;NA
"24";"org.eclipse.compare.structuremergeviewer";0;0;3;0;0;0;0;3;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;NA
"25";"org.eclipse.team.internal.ccvs.core.client";0;0;6;0;0;0;0;6;0;0;0;-1;0;11;0;1;0;0;0;-1;1;-1;0;1;NA
"26";"org.eclipse.jdt.core";0;0;14;0;0;0;2;12;0;0;0;-1;0;12;0;2;0;0;0;-1;2;-1;0;1;NA
"27";"org.eclipse.swt.ole.win32";0;0;5;0;0;0;2;3;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;NA
"28";"org.eclipse.jdt.internal.debug.ui.jres";0;0;9;0;0;0;0;9;0;0;0;-1;0;20;0;5;0;0;0;-1;5;-1;0;2;NA
"29";"org.eclipse.jface.text.templates.persistence";0;0;5;0;0;0;2;3;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"30";"org.eclipse.search.internal.ui";0;0;10;0;0;0;4;6;0;0;0;-1;0;2;0;0;0;0;0;-1;0;-1;0;1;NA
"31";"org.eclipse.jdt.internal.ui.javaeditor.selectionactions";0;0;4;0;0;0;3;1;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;NA
"32";"org.eclipse.pde.internal.ui.preferences";0;0;16;0;0;0;8;8;0;0;0;-1;0;14;0;0;2;0;0;-1;2;-1;0;2;NA
"33";"org.eclipse.jdt.internal.formatter";0;0;6;0;0;0;0;6;0;0;0;-1;0;28;0;1;0;0;0;-1;1;-1;0;3;NA
"34";"org.eclipse.jdt.internal.corext.dom.fragments";0;0;6;0;0;0;3;3;0;0;0;-1;0;9;0;1;0;0;0;-1;1;-1;0;2;NA
"35";"org.eclipse.compare.contentmergeviewer";0;0;2;0;0;0;0;2;0;0;0;-1;0;2;0;0;0;0;0;-1;0;-1;0;1;NA
"36";"org.eclipse.team.internal.ui.preferences";0;0;6;0;0;0;1;5;0;0;0;-1;0;0;0;2;0;0;0;-1;2;-1;0;0;NA
"37";"org.eclipse.jdt.internal.debug.eval.ast.engine";0;0;3;0;0;0;0;3;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;NA
"38";"org.eclipse.team.internal.ccvs.ui.subscriber";0;0;19;0;0;0;3;16;0;0;0;-1;0;378;0;3;0;0;0;-1;3;-1;0;2;NA
"39";"org.eclipse.pde.internal.ui.parts";0;0;4;0;0;0;2;2;0;0;0;-1;0;108;0;0;0;0;0;-1;0;-1;0;2;NA
"40";"org.eclipse.search.internal.ui.util";0;0;9;0;0;0;3;6;0;0;0;-1;0;2;0;1;0;0;0;-1;1;-1;0;1;NA
"41";"org.eclipse.swt.program";0;0;14;0;0;0;4;10;0;0;0;-1;0;1248;0;2;1;0;0;-1;3;-1;0;4;NA
"42";"org.eclipse.debug.internal.core";0;0;22;0;0;0;7;15;0;0;0;-1;0;45;0;5;2;0;0;-1;7;-1;0;4;NA
"43";"org.osgi.service.prefs";0;0;2;0;0;0;2;0;0;0;0;-1;0;0;0;0;1;0;0;-1;1;-1;0;0;NA
"44";"org.osgi.service.url";0;0;3;0;0;0;1;2;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"45";"org.eclipse.jface.text.link";0;0;7;0;0;0;4;3;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"46";"org.eclipse.jdt.internal.codeassist.select";0;0;8;0;0;0;0;8;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"47";"org.eclipse.ui.forms.widgets";0;0;12;0;0;0;1;11;0;0;0;-1;0;134;0;2;0;0;0;-1;2;-1;0;2;NA
"48";"org.eclipse.team.internal.ui.registry";0;0;6;0;0;0;2;4;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"49";"org.eclipse.help";0;0;11;0;0;0;3;8;0;0;0;-1;0;146;0;0;0;0;0;-1;0;-1;0;1;NA
"50";"org.eclipse.update.internal.search";0;0;10;0;0;0;2;8;0;0;0;-1;0;23;0;2;0;0;0;-1;2;-1;0;3;NA
"51";"org.eclipse.jdt.internal.eval";0;0;8;0;0;0;1;7;0;0;0;-1;0;2;0;1;0;0;0;-1;1;-1;0;1;NA
"52";"org.eclipse.jdt.internal.debug.core";0;0;8;0;0;0;1;7;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"53";"org.eclipse.pde.internal.ui.model.plugin";0;0;11;0;0;0;6;5;0;0;0;-1;0;14;0;1;1;0;0;-1;2;-1;0;2;NA
"54";"org.eclipse.osgi.service.pluginconversion";0;0;3;0;0;0;3;0;0;0;0;-1;0;0;0;0;1;0;0;-1;1;-1;0;0;NA
"55";"org.eclipse.jdt.core.search";0;0;10;0;0;0;2;8;0;0;0;-1;0;88;0;1;0;0;0;-1;1;-1;0;3;NA
"56";"org.eclipse.jdt.internal.ui.preferences";0;0;60;0;0;0;16;44;0;0;0;-1;0;305;0;8;5;0;0;-1;13;-1;0;2;NA
"57";"org.eclipse.jdt.internal.debug.ui.breakpoints";0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"58";"org.eclipse.pde.internal.core.plugin";0;0;21;0;0;0;5;16;0;0;0;-1;0;310;0;1;1;0;0;-1;2;-1;0;3;NA
"59";"org.eclipse.ui.contentassist";0;0;8;0;5;1;8;0;36;0;0;5177;36;0;5;0;4;0;5;5177;4;5177;1;0;NA
"60";"org.eclipse.jdt.internal.core.dom.rewrite";0;0;6;0;0;0;2;4;0;0;0;-1;0;393;0;1;0;0;0;-1;1;-1;0;3;NA
"61";"org.eclipse.ui.themes";0;0;2;0;0;0;1;1;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;NA
"62";"org.eclipse.jdt.internal.ui.text.folding";0;0;3;0;0;0;3;0;0;0;0;-1;0;6;0;0;1;0;0;-1;1;-1;0;1;NA
"63";"org.eclipse.jdt.internal.ui.refactoring.nls.search";0;0;9;0;0;0;5;4;0;0;0;-1;0;91;0;1;1;0;0;-1;2;-1;0;5;NA
"64";"org.eclipse.pde.internal.build.tasks";0;0;9;0;0;0;1;8;0;0;0;-1;0;163;0;1;0;0;0;-1;1;-1;0;2;NA
"65";"org.eclipse.ui.internal.texteditor.quickdiff.compare.rangedifferencer";0;0;5;0;0;0;2;3;0;0;0;-1;0;38;0;1;0;0;0;-1;1;-1;0;3;NA
"66";"org.eclipse.jdt.internal.ui.refactoring.contentassist";2;0;18;2;0;0;5;13;435;0;1;3648;435;422;7;8;1;7;7;3648;9;3648;1;3;NA
"67";"org.eclipse.pde.internal.ui.view";0;0;8;0;0;0;3;5;0;0;0;-1;0;28;0;1;0;0;0;-1;1;-1;0;2;NA
"68";"org.eclipse.ui.texteditor.templates";0;0;5;0;0;0;3;2;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"69";"org.eclipse.pde.internal.runtime.registry";0;0;5;0;0;0;1;4;0;0;0;-1;0;194;0;0;0;0;0;-1;0;-1;0;2;NA
"70";"org.eclipse.core.runtime.jobs";0;0;24;0;0;0;5;19;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"71";"org.eclipse.ant.internal.ui.editor.formatter";0;0;13;0;0;0;6;7;0;0;0;-1;0;145;0;2;0;0;0;-1;2;-1;0;1;NA
"72";"org.eclipse.jdt.internal.ui.wizards.dialogfields";0;0;4;0;0;0;2;2;0;0;0;-1;0;2;0;0;0;0;0;-1;0;-1;0;1;NA
"73";"org.eclipse.team.internal.ui.synchronize.actions";0;0;6;0;0;0;1;5;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"74";"org.eclipse.help.internal.search";0;0;10;0;0;0;3;7;0;0;0;-1;0;53;0;1;0;0;0;-1;1;-1;0;1;NA
"75";"org.eclipse.team.internal.ccvs.ui.merge";0;0;4;0;0;0;0;4;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"76";"org.eclipse.team.internal.ui";0;0;10;0;0;0;4;6;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;NA
"77";"org.eclipse.help.browser";0;0;4;0;0;0;2;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;NA
"78";"org.eclipse.debug.ui.sourcelookup";0;0;3;0;0;0;0;3;0;0;0;-1;0;36;0;1;0;0;0;-1;1;-1;0;2;NA
"79";"org.eclipse.ui.internal.commands";0;0;33;0;0;0;1;32;0;0;0;-1;0;4003;0;10;0;0;0;-1;10;-1;0;3;NA
"80";"org.eclipse.team.internal.core";0;0;8;0;0;0;3;5;0;0;0;-1;0;293;0;0;0;0;0;-1;0;-1;0;2;NA
"81";"org.eclipse.pde.internal.ui.editor.plugin.rows";0;0;9;0;0;0;9;0;0;0;0;-1;0;0;0;0;2;0;0;-1;2;-1;0;0;NA
"82";"org.eclipse.jdt.launching.sourcelookup.containers";0;0;3;0;0;0;0;3;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"83";"org.eclipse.search2.internal.ui";0;0;36;0;5;1;18;18;120;0;0;5396;120;0;5;3;7;0;5;5396;10;5396;1;0;NA
"84";"org.eclipse.jdt.internal.ui.filters";0;0;5;0;0;0;1;4;0;0;0;-1;0;118;0;0;0;0;0;-1;0;-1;0;3;NA
"85";"org.eclipse.ui.internal.ide.misc";0;0;2;0;0;0;0;2;0;0;0;-1;0;28;0;1;0;0;0;-1;1;-1;0;4;NA
"86";"org.eclipse.pde.internal.ui.editor.plugin";0;0;4;0;0;0;4;0;0;0;0;-1;0;44;0;0;1;0;0;-1;1;-1;0;2;NA
"87";"org.eclipse.ui.internal.misc";0;0;9;0;0;0;2;7;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;NA
"88";"org.eclipse.jdt.internal.corext.refactoring.structure";0;0;55;0;0;0;12;43;0;0;0;-1;0;2;0;6;3;0;0;-1;9;-1;0;2;NA
"89";"org.eclipse.jdt.internal.compiler.env";0;0;5;0;0;0;0;5;0;0;0;-1;0;2;0;1;0;0;0;-1;1;-1;0;1;NA
"90";"org.eclipse.jdt.internal.compiler.lookup";0;0;17;0;0;0;1;16;0;0;0;-1;0;2;0;7;0;0;0;-1;7;-1;0;1;NA
"91";"org.eclipse.help.internal.model";0;0;3;0;0;0;1;2;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"92";"org.eclipse.jdt.internal.compiler.util";0;0;4;0;0;0;0;4;0;0;0;-1;0;30;0;1;0;0;0;-1;1;-1;0;2;NA
"93";"org.eclipse.osgi.framework.stats";0;0;4;0;0;0;2;2;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"94";"org.eclipse.core.internal.refresh";0;0;7;0;0;0;2;5;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"95";"org.eclipse.help.internal.webapp.servlet";0;0;9;0;0;0;3;6;0;0;0;-1;0;417;0;0;0;0;0;-1;0;-1;0;1;NA
"96";"org.eclipse.jdt.internal.ui.typehierarchy";0;0;18;0;0;0;2;16;0;0;0;-1;0;2;0;2;0;0;0;-1;2;-1;0;1;NA
"97";"org.eclipse.ui.internal.commands.ws";0;0;3;0;0;0;1;2;0;0;0;-1;0;42;0;1;0;0;0;-1;1;-1;0;3;NA
"98";"org.eclipse.update.internal.configurator";0;0;20;0;0;0;1;19;0;0;0;-1;0;13;0;2;0;0;0;-1;2;-1;0;1;NA
"99";"org.eclipse.ui.internal.progress";0;0;29;0;0;0;2;27;0;0;0;-1;0;128;0;7;0;0;0;-1;7;-1;0;2;NA
"100";"org.eclipse.jdt.internal.junit.ui";0;0;7;0;0;0;1;6;0;0;0;-1;0;8;0;1;0;0;0;-1;1;-1;0;3;NA
"101";"org.eclipse.ant.internal.ui.views.actions";0;0;5;0;0;0;2;3;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;1;NA
"102";"org.eclipse.jdt.internal.debug.core.refactoring";0;0;10;0;0;0;2;8;0;0;0;-1;0;206;0;1;0;0;0;-1;1;-1;0;3;NA
"103";"org.eclipse.jdt.internal.compiler.problem";0;0;15;0;0;0;1;14;0;0;0;-1;0;0;0;2;0;0;0;-1;2;-1;0;0;NA
"104";"org.eclipse.ui.branding";0;0;3;0;0;0;2;1;0;0;0;-1;0;23;0;0;0;0;0;-1;0;-1;0;2;NA
"105";"org.eclipse.search.ui.text";0;0;7;0;0;0;5;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;NA
"106";"org.eclipse.ui.editors.text";0;0;13;0;0;0;3;10;0;0;0;-1;0;49;0;1;1;0;0;-1;2;-1;0;2;NA
"107";"org.eclipse.ui.internal.actions";0;0;4;0;0;0;2;2;0;0;0;-1;0;0;0;0;1;0;0;-1;1;-1;0;0;NA
"108";"org.eclipse.ui.wizards.newresource";0;0;4;0;0;0;0;4;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;1;NA
"109";"org.eclipse.jface.text.templates";0;0;9;0;0;0;4;5;0;0;0;-1;0;335;0;1;0;0;0;-1;1;-1;0;3;NA
"110";"org.eclipse.jdi.internal.spy";0;0;3;0;0;0;0;3;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;NA
"111";"org.eclipse.jface.action";0;0;26;0;0;0;5;21;0;0;0;-1;0;480;0;3;1;0;0;-1;4;-1;0;6;NA
"112";"org.eclipse.pde.internal.core.ifeature";0;0;4;0;0;0;2;2;0;0;0;-1;0;21;0;1;0;0;0;-1;1;-1;0;2;NA
"113";"org.eclipse.team.internal.core.streams";0;0;5;0;0;0;1;4;0;0;0;-1;0;41;0;1;0;0;0;-1;1;-1;0;2;NA
"114";"org.eclipse.team.internal.ccvs.ui.operations";0;0;14;0;0;0;3;11;0;0;0;-1;0;128;0;1;0;0;0;-1;1;-1;0;2;NA
"115";"org.eclipse.jdt.internal.compiler";0;0;12;0;0;0;1;11;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"116";"org.eclipse.jdt.internal.codeassist";0;0;23;0;0;0;0;23;0;0;0;-1;0;2;0;3;0;0;0;-1;3;-1;0;1;NA
"117";"org.eclipse.swt.internal.carbon";0;0;27;0;0;0;3;24;0;0;0;-1;0;140;0;4;1;0;0;-1;5;-1;0;2;NA
"118";"org.eclipse.ui.internal.ide.update";0;0;1;0;0;0;1;0;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;NA
"119";"org.eclipse.ui.internal.gestures";0;0;3;0;0;0;0;3;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;1;NA
"120";"org.eclipse.update.internal.ui.model";0;0;9;0;0;0;0;9;0;0;0;-1;0;4;0;1;0;0;0;-1;1;-1;0;1;NA
"121";"com.sun.jdi";0;0;2;0;0;0;0;2;0;0;0;-1;0;4;0;1;0;0;0;-1;1;-1;0;1;NA
"122";"org.eclipse.ui.texteditor.quickdiff";0;0;6;0;0;0;4;2;0;0;0;-1;0;0;0;1;1;0;0;-1;2;-1;0;0;NA
"123";"org.eclipse.swt.internal.motif";0;0;5;0;0;0;0;5;0;0;0;-1;0;20;0;1;0;0;0;-1;1;-1;0;2;NA
"124";"org.eclipse.core.internal.model";0;0;6;0;0;0;4;2;0;0;0;-1;0;61;0;1;0;0;0;-1;1;-1;0;3;NA
"125";"org.eclipse.ant.internal.core";0;0;9;0;0;0;1;8;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;NA
"126";"org.eclipse.swt.internal.ole.win32";0;0;3;0;0;0;0;3;0;0;0;-1;0;10;0;0;0;0;0;-1;0;-1;0;2;NA
"127";"org.eclipse.update.internal.ui";0;0;14;0;0;0;0;14;0;0;0;-1;0;0;0;4;0;0;0;-1;4;-1;0;0;NA
"128";"org.eclipse.swt.events";0;0;5;0;0;0;1;4;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"129";"org.eclipse.jdt.internal.ui.text.template.preferences";0;0;6;0;0;0;3;3;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"130";"org.eclipse.help.ui.internal.search";0;0;9;0;0;0;2;7;500;0;1;1738;500;0;5;4;0;5;5;1738;4;1738;1;0;NA
"131";"org.eclipse.help.internal.context";0;0;8;0;0;0;2;6;0;0;0;-1;0;247;0;1;0;0;0;-1;1;-1;0;1;NA
"132";"org.eclipse.team.internal.ui.synchronize";0;0;10;0;0;0;1;9;0;0;0;-1;0;1418;0;1;0;0;0;-1;1;-1;0;2;NA
"133";"org.eclipse.jface.text.contentassist";0;0;17;0;0;0;4;13;0;0;0;-1;0;52;0;2;2;0;0;-1;4;-1;0;1;NA
"134";"org.eclipse.pde.internal.ui.wizards.templates";0;0;9;0;0;0;4;5;0;0;0;-1;0;185;0;0;1;0;0;-1;1;-1;0;3;NA
"135";"org.eclipse.pde.internal.ui.editor.build";0;0;15;0;0;0;3;12;551;0;1;1767;551;0;5;6;0;5;5;1767;6;1767;1;0;NA
"136";"org.eclipse.core.internal.expressions";0;0;4;0;0;0;1;3;0;0;0;-1;0;8;0;1;0;0;0;-1;1;-1;0;1;NA
"137";"org.eclipse.pde.internal.ui.editor.context";0;0;4;0;0;0;4;0;0;0;0;-1;0;0;0;0;1;0;0;-1;1;-1;0;0;NA
"138";"org.eclipse.osgi.service.datalocation";0;0;11;0;0;0;7;4;0;0;0;-1;0;0;0;0;1;0;0;-1;1;-1;0;0;NA
"139";"org.eclipse.jface.util";0;0;8;0;0;0;1;7;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"140";"org.eclipse.jdt.internal.compiler.impl";0;0;14;0;0;0;1;13;0;0;0;-1;0;0;0;2;0;0;0;-1;2;-1;0;0;NA
"141";"org.eclipse.swt.widgets";0;0;15;0;0;0;2;13;0;0;0;-1;0;551;0;4;0;0;0;-1;4;-1;0;5;NA
"142";"org.eclipse.ui.internal.activities";0;0;10;0;0;0;2;8;0;0;0;-1;0;440;0;2;0;0;0;-1;2;-1;0;4;NA
"143";"org.eclipse.ui.internal.intro.impl.model.loader";0;0;5;0;0;0;5;0;0;0;0;-1;0;0;0;0;1;0;0;-1;1;-1;0;0;NA
"144";"org.eclipse.jdt.internal.corext.dom";0;0;19;0;0;0;2;17;0;0;0;-1;0;399;0;4;0;0;0;-1;4;-1;0;4;NA
"145";"org.eclipse.ui.views.navigator";0;0;3;0;0;0;0;3;0;0;0;-1;0;37;0;1;0;0;0;-1;1;-1;0;4;NA
"146";"org.eclipse.osgi.framework.debug";0;0;8;0;0;0;4;4;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;NA
"147";"org.eclipse.pde.ui.internal.samples";0;0;7;0;0;0;4;3;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"148";"org.eclipse.team.internal.ui.actions";0;0;5;0;0;0;2;3;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;NA
"149";"org.eclipse.ui.internal.texteditor";0;0;7;0;0;0;3;4;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"150";"org.eclipse.jface.contentassist";0;0;5;0;0;0;5;0;0;0;0;-1;0;20;0;0;2;0;0;-1;2;-1;0;1;NA
"151";"org.eclipse.core.internal.preferences";0;0;18;0;0;0;6;12;0;0;0;-1;0;0;0;5;2;0;0;-1;7;-1;0;0;NA
"152";"org.eclipse.team.internal.ccvs.ssh";0;0;3;0;0;0;0;3;0;0;0;-1;0;8;0;1;0;0;0;-1;1;-1;0;1;NA
"153";"org.eclipse.jdt.internal.corext.refactoring.changes";0;0;8;0;0;0;2;6;0;0;0;-1;0;2;0;1;0;0;0;-1;1;-1;0;1;NA
"154";"org.eclipse.pde.core.build";0;0;4;0;0;0;2;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;NA
"155";"org.eclipse.jdt.internal.ui.text";0;0;19;0;0;0;2;17;0;0;0;-1;0;205;0;1;0;0;0;-1;1;-1;0;3;NA
"156";"org.eclipse.ant.internal.ui.preferences";0;0;31;0;0;0;3;28;0;0;0;-1;0;424;0;6;0;0;0;-1;6;-1;0;1;NA
"157";"org.eclipse.osgi.framework.internal.protocol.reference";0;0;5;0;0;0;3;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;NA
"158";"org.eclipse.swt.browser";0;0;8;0;0;0;1;7;0;0;0;-1;0;19;0;2;0;0;0;-1;2;-1;0;2;NA
"159";"org.eclipse.jdt.internal.ui.viewsupport";0;0;4;0;0;0;1;3;0;0;0;-1;0;6;0;1;0;0;0;-1;1;-1;0;2;NA
"160";"org.eclipse.jdt.internal.ui.util";0;0;3;0;0;0;1;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;NA
"161";"org.eclipse.jdt.internal.corext.refactoring.sef";0;0;7;0;0;0;1;6;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"162";"org.eclipse.osgi.framework.adaptor";0;0;5;0;0;0;2;3;0;0;0;-1;0;99;0;1;0;0;0;-1;1;-1;0;4;NA
"163";"org.eclipse.osgi.framework.internal.reliablefile";0;0;7;0;0;0;3;4;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"164";"org.eclipse.jdt.core.dom.rewrite";0;0;12;0;0;0;5;7;0;0;0;-1;0;26;0;3;1;0;0;-1;4;-1;0;3;NA
"165";"org.eclipse.ant.core";0;0;16;0;0;0;2;14;0;0;0;-1;0;0;0;4;0;0;0;-1;4;-1;0;0;NA
"166";"org.eclipse.core.internal.registry";0;0;12;0;0;0;5;7;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"167";"org.eclipse.jface.text.source";0;0;15;0;0;0;5;10;0;0;0;-1;0;207;0;0;1;0;0;-1;1;-1;0;3;NA
"168";"org.eclipse.jdt.internal.ui.search";0;0;9;0;0;0;1;8;0;0;0;-1;0;908;0;2;0;0;0;-1;2;-1;0;4;NA
"169";"org.eclipse.jdt.internal.ui.refactoring.reorg";0;0;12;0;0;0;1;11;0;0;0;-1;0;473;0;3;0;0;0;-1;3;-1;0;5;NA
"170";"org.eclipse.swt.layout";0;0;6;0;0;0;1;5;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"171";"org.eclipse.pde.core";0;0;6;0;0;0;3;3;0;0;0;-1;0;39;0;1;0;0;0;-1;1;-1;0;2;NA
"172";"org.eclipse.jdt.internal.ui.macbundler";0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;1;NA
"173";"org.eclipse.ui.forms.editor";0;0;16;0;0;0;5;11;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;NA
"174";"org.eclipse.swt.dnd";0;0;2;0;0;0;0;2;0;0;0;-1;0;223;0;1;0;0;0;-1;1;-1;0;5;NA
