filename;TotalPeopleInBurst;MaximumChangeBurstLate;NumberOfChanges;MaxPeopleInBurst;TotalBurstSizeLate;NumberOfChangeBurstsLate;NumberOfChangesLate;NumberOfChangesEarly;MaxChurnInBurst;MaximumChangeBurstEarly;NumberOfChangeBurstsEarly;TimeFirstBurst;TotalChurnInBurst;ChurnTotal;MaximumChangeBurst;NumberOfConsecutiveChangesEarly;NumberOfConsecutiveChangesLate;TotalBurstSizeEarly;TotalBurstSize;TimeMaxBurst;NumberOfConsecutiveChanges;TimeLastBurst;NumberOfChangeBursts;PeopleTotal;
org.eclipse.help;0;0;3;0;0;0;0;3;0;0;0;-1;0;13;0;0;0;0;0;-1;0;-1;0;2;
org.eclipse.update.internal.search;0;0;3;0;0;0;0;3;12;0;1;771;12;0;2;1;0;2;2;771;1;771;1;0;
org.eclipse.jdt.internal.eval;0;0;11;0;0;0;0;11;625;3;3;60;779;0;3;4;0;7;7;2088;4;2088;3;0;
org.eclipse.jdt.internal.debug.core;0;0;5;0;0;0;1;4;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.pde.internal.ui.model.plugin;0;0;4;0;0;0;1;3;0;0;0;-1;0;12;0;0;0;0;0;-1;0;-1;0;2;
org.eclipse.jdt.core.search;0;0;8;0;0;0;0;8;0;0;0;-1;0;9;0;0;0;0;0;-1;0;-1;0;2;
org.eclipse.osgi.service.pluginconversion;0;0;3;0;0;0;1;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.jdt.internal.ui.preferences;1;0;20;1;0;0;2;18;134;0;1;2672;134;414;2;1;0;2;2;2672;1;2672;1;5;
org.eclipse.jdt.internal.debug.ui.breakpoints;0;0;9;0;0;0;3;6;0;0;0;-1;0;67;0;0;0;0;0;-1;0;-1;0;3;
org.eclipse.pde.internal.core.plugin;0;0;13;0;0;0;2;11;54;0;1;1828;54;51;2;1;0;2;2;1828;1;1828;1;2;
org.eclipse.ui.contentassist;0;0;7;0;0;0;3;4;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.jdt.internal.core.dom.rewrite;0;0;20;0;0;0;0;20;805;2;5;60;1033;772;2;5;0;10;10;60;5;3408;5;4;
org.eclipse.ui.themes;0;0;3;0;0;0;0;3;173;0;1;123;173;0;2;1;0;2;2;123;1;123;1;0;
org.eclipse.jdt.internal.ui.text.folding;0;0;6;0;0;0;1;5;102;0;1;2813;102;0;2;1;0;2;2;2813;1;2813;1;0;
org.eclipse.jdt.internal.ui.refactoring.nls.search;0;0;3;0;0;0;1;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.pde.internal.build.tasks;0;0;9;0;0;0;0;9;67;2;2;667;100;0;2;2;0;4;4;667;2;2877;2;0;
org.eclipse.jdt.internal.corext.refactoring.structure.constraints;0;0;21;0;0;0;2;19;795;2;5;2791;1574;0;2;5;0;10;10;2791;5;3333;5;0;
org.eclipse.ui.internal.texteditor.quickdiff.compare.rangedifferencer;1;0;9;1;0;0;1;8;12;0;1;279;12;372;2;1;0;2;2;279;1;279;1;3;
org.eclipse.jdt.internal.ui.refactoring.contentassist;0;0;12;0;0;0;2;10;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;1;
org.eclipse.pde.internal.ui.view;0;0;11;0;0;0;0;11;383;0;1;1825;383;6;2;1;0;2;2;1825;1;1825;1;2;
org.eclipse.osgi.util;0;0;8;0;2;1;4;4;172;0;0;4218;172;0;2;0;1;0;2;4218;1;4218;1;0;
org.eclipse.ui.texteditor.templates;0;0;6;0;0;0;0;6;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.pde.internal.runtime.registry;0;0;3;0;0;0;0;3;0;0;0;-1;0;20;0;0;0;0;0;-1;0;-1;0;1;
org.eclipse.core.runtime.jobs;0;0;8;0;0;0;2;6;0;0;0;-1;0;19;0;0;0;0;0;-1;0;-1;0;1;
org.eclipse.ant.internal.ui.editor.formatter;0;0;6;0;0;0;1;5;0;0;0;-1;0;10;0;0;0;0;0;-1;0;-1;0;1;
org.eclipse.jdt.internal.ui.wizards.dialogfields;0;0;4;0;0;0;1;3;0;0;0;-1;0;19;0;0;0;0;0;-1;0;-1;0;3;
org.eclipse.team.internal.ui.synchronize.actions;1;0;9;1;0;0;0;9;181;0;1;630;181;391;2;1;0;2;2;630;1;630;1;2;
org.eclipse.help.internal.search;0;0;7;0;0;0;0;7;0;0;0;-1;0;12;0;0;0;0;0;-1;0;-1;0;2;
org.eclipse.ui.internal.browser;1;0;8;1;0;0;1;7;19;2;2;3575;19;66;2;2;0;4;4;3575;2;3621;2;3;
org.eclipse.team.internal.ui;0;0;7;0;0;0;0;7;46;0;1;523;46;0;2;1;0;2;2;523;1;523;1;0;
org.eclipse.help.browser;0;0;1;0;0;0;0;1;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.debug.ui.sourcelookup;0;0;4;0;0;0;0;4;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.ui.internal.commands;0;0;10;0;0;0;0;10;284;0;1;3254;284;0;2;1;0;2;2;3254;1;3254;1;0;
org.eclipse.team.internal.core;0;0;7;0;0;0;0;7;96;0;1;518;96;22;2;1;0;2;2;518;1;518;1;1;
org.eclipse.ui.internal.part.components.services;1;0;2;1;0;0;0;2;0;0;1;3505;0;0;2;1;0;2;2;3505;1;3505;1;1;
org.eclipse.pde.internal.ui.editor.plugin.rows;0;0;6;0;0;0;0;6;94;0;1;167;94;0;2;1;0;2;2;167;1;167;1;0;
org.eclipse.jdt.launching.sourcelookup.containers;0;0;7;0;0;0;2;5;10;0;1;40;10;0;2;1;0;2;2;40;1;40;1;0;
org.eclipse.search2.internal.ui;0;0;6;0;0;0;2;4;0;0;0;-1;0;46;0;0;0;0;0;-1;0;-1;0;3;
org.eclipse.jdt.internal.ui.filters;0;0;4;0;0;0;1;3;3;0;1;1541;3;40;2;1;0;2;2;1541;1;1541;1;3;
org.eclipse.ui.wizards;1;0;5;1;0;0;1;4;0;0;1;2715;0;13;2;1;0;2;2;2715;1;2715;1;3;
org.eclipse.jdt.internal.corext.refactoring.typeconstraints.typesets;1;0;5;1;0;0;2;3;349;0;1;3491;349;0;3;2;0;3;3;3491;2;3491;1;1;
org.eclipse.jface.bindings.keys.formatting;0;0;8;0;0;0;0;8;0;0;1;2166;0;0;2;1;0;2;2;2166;1;2166;1;0;
org.eclipse.ui.internal.ide.misc;0;0;5;0;0;0;1;4;4511;0;1;123;4511;0;2;1;0;2;2;123;1;123;1;0;
org.eclipse.pde.internal.ui.editor.plugin;0;0;7;0;0;0;0;7;0;0;0;-1;0;537;0;0;0;0;0;-1;0;-1;0;2;
org.eclipse.ui.internal.misc;1;0;6;1;0;0;0;6;1910;0;1;123;1910;201;2;1;0;2;2;123;1;123;1;3;
org.eclipse.ui.internal.components.util;1;0;2;1;0;0;0;2;0;0;1;3505;0;0;2;1;0;2;2;3505;1;3505;1;1;
org.eclipse.jdt.internal.corext.refactoring.structure;0;0;41;0;2;1;7;34;280;2;2;2141;344;0;2;2;1;4;6;2141;3;4406;3;2;
org.eclipse.jdt.internal.compiler.env;0;0;5;0;0;0;0;5;83;0;1;60;83;85;2;1;0;2;2;60;1;60;1;3;
org.eclipse.help.search;0;0;6;0;0;0;2;4;0;0;1;2735;0;0;2;1;0;2;2;2735;1;2735;1;0;
org.eclipse.jdt.internal.compiler.lookup;0;0;8;0;0;0;1;7;5152;0;1;60;5152;29;2;1;0;2;2;60;1;60;1;5;
org.eclipse.core.runtime.internal.stats;1;0;2;1;2;1;2;0;0;0;0;4504;0;0;2;0;1;0;2;4504;1;4504;1;1;
org.eclipse.help.internal.model;0;0;2;0;0;0;0;2;32;0;1;3147;32;0;2;1;0;2;2;3147;1;3147;1;0;
org.eclipse.jdt.internal.compiler.util;0;0;5;0;0;0;0;5;0;0;0;-1;0;8;0;0;0;0;0;-1;0;-1;0;2;
org.eclipse.core.internal.refresh;0;0;9;0;0;0;1;8;16;0;1;2556;16;0;2;1;0;2;2;2556;1;2556;1;0;
org.eclipse.help.internal.webapp.servlet;0;0;6;0;0;0;1;5;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.jdt.internal.ui.typehierarchy;0;0;4;0;0;0;0;4;0;0;0;-1;0;56;0;0;0;0;0;-1;0;-1;0;3;
org.eclipse.ant.internal.ui.editor.actions;1;0;22;1;2;1;3;19;70;3;4;1149;198;45;3;5;1;9;11;2361;6;4219;5;1;
org.eclipse.update.internal.configurator;1;0;4;1;0;0;0;4;75;0;1;368;75;65;2;1;0;2;2;368;1;368;1;2;
org.eclipse.ui.internal.progress;1;0;7;1;0;0;0;7;15386;0;1;123;15386;188;2;1;0;2;2;123;1;123;1;1;
org.eclipse.jdt.internal.junit.ui;1;0;9;1;0;0;1;8;79;0;1;713;79;102;3;2;0;3;3;713;2;713;1;4;
org.eclipse.debug.ui.memory;1;0;6;1;0;0;0;6;565;2;2;2425;567;91;2;2;0;4;4;2425;2;3536;2;3;
org.eclipse.ant.internal.ui.views.actions;0;0;7;0;0;0;0;7;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.jdt.internal.compiler.problem;0;0;16;0;0;0;2;14;215;3;4;72;353;8;3;5;0;9;9;81;5;223;4;1;
org.eclipse.jdt.internal.debug.core.refactoring;0;0;4;0;0;0;0;4;10;0;1;960;10;26;2;1;0;2;2;960;1;960;1;2;
org.eclipse.ui.branding;0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.search.ui.text;0;0;4;0;0;0;0;4;0;0;0;-1;0;23;0;0;0;0;0;-1;0;-1;0;3;
org.eclipse.ui.editors.text;0;0;6;0;0;0;1;5;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.ui.internal.actions;1;0;7;1;0;0;0;7;385;0;1;123;385;159;2;1;0;2;2;123;1;123;1;3;
org.eclipse.ui.wizards.newresource;0;0;8;0;0;0;1;7;1248;0;1;123;1248;0;2;1;0;2;2;123;1;123;1;0;
org.eclipse.core.internal.resources.mapping;0;0;3;0;0;0;1;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;1;
org.eclipse.ui.ide.dialogs;0;0;7;0;0;0;2;5;0;0;1;953;0;2;2;1;0;2;2;953;1;953;1;2;
org.eclipse.jface.text.templates;0;0;8;0;0;0;2;6;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.jdi.internal.spy;0;0;4;0;0;0;0;4;12;0;1;42;12;8;2;1;0;2;2;42;1;42;1;1;
org.eclipse.jface.action;1;0;3;1;0;0;0;3;12930;0;1;123;12930;1129;2;1;0;2;2;123;1;123;1;3;
org.eclipse.pde.internal.core.ifeature;0;0;3;0;0;0;0;3;0;0;0;-1;0;14;0;0;0;0;0;-1;0;-1;0;1;
org.eclipse.ui.texteditor.spelling;1;0;9;1;0;0;1;8;4;0;1;2086;4;42;3;2;0;3;3;2086;2;2086;1;2;
org.eclipse.team.internal.core.streams;1;0;2;1;0;0;0;2;42;0;1;3129;42;6;2;1;0;2;2;3129;1;3129;1;1;
org.eclipse.team.internal.ccvs.ui.operations;1;0;14;1;0;0;0;14;54;0;1;534;54;208;3;2;0;3;3;534;2;534;1;1;
org.eclipse.jdt.internal.compiler;0;0;7;0;0;0;0;7;1796;0;1;60;1796;0;2;1;0;2;2;60;1;60;1;0;
org.eclipse.jdt.internal.codeassist;0;0;9;0;0;0;1;8;221;0;1;60;221;0;2;1;0;2;2;60;1;60;1;0;
org.eclipse.swt.internal.carbon;0;0;30;0;0;0;7;23;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;1;
org.eclipse.ui.internal.ide.update;0;0;3;0;0;0;0;3;0;0;0;-1;0;100;0;0;0;0;0;-1;0;-1;0;2;
org.eclipse.update.internal.ui.model;0;0;7;0;0;0;0;7;66;0;1;958;66;0;2;1;0;2;2;958;1;958;1;0;
com.sun.jdi;1;0;3;1;0;0;0;3;84;0;1;355;84;160;2;1;0;2;2;355;1;355;1;3;
org.eclipse.jface.viewers.deferred;0;0;4;0;0;0;0;4;0;0;1;2783;0;0;2;1;0;2;2;2783;1;2783;1;0;
org.eclipse.ui.texteditor.quickdiff;0;0;7;0;0;0;1;6;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.swt.internal.motif;0;0;15;0;0;0;0;15;3754;2;2;1251;5309;62;2;2;0;4;4;1251;2;1657;2;2;
org.eclipse.core.internal.model;0;0;5;0;0;0;0;5;142;0;1;2555;142;8;3;2;0;3;3;2555;2;2555;1;1;
org.eclipse.ant.internal.core;0;0;3;0;0;0;0;3;0;0;0;-1;0;39;0;0;0;0;0;-1;0;-1;0;1;
org.eclipse.swt.internal.ole.win32;0;0;4;0;0;0;0;4;0;0;0;-1;0;105;0;0;0;0;0;-1;0;-1;0;2;
org.eclipse.update.internal.ui;0;0;9;0;0;0;4;5;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.swt.events;1;0;3;1;0;0;0;3;32;0;1;1772;32;36;2;1;0;2;2;1772;1;1772;1;1;
org.eclipse.jdt.internal.ui.text.template.preferences;2;0;5;1;0;0;0;5;24;2;2;3184;33;56;2;2;0;4;4;3184;2;4029;2;3;
org.eclipse.help.ui.internal.search;0;0;7;0;0;0;0;7;84;4;2;2488;148;0;4;4;0;6;6;2488;4;2499;2;0;
org.eclipse.help.internal.context;0;0;5;0;0;0;0;5;58;0;1;527;58;8;2;1;0;2;2;527;1;527;1;1;
org.eclipse.team.internal.ui.synchronize;0;0;5;0;0;0;0;5;0;0;0;-1;0;534;0;0;0;0;0;-1;0;-1;0;2;
org.eclipse.jface.text.contentassist;0;0;14;0;0;0;2;12;0;0;0;-1;0;56;0;0;0;0;0;-1;0;-1;0;2;
org.eclipse.pde.internal.ui.wizards.templates;1;0;9;1;0;0;0;9;115;0;1;506;115;143;2;1;0;2;2;506;1;506;1;3;
org.eclipse.ui.externaltools.internal.menu;0;0;2;0;0;0;0;2;0;0;0;-1;0;24;0;0;0;0;0;-1;0;-1;0;1;
org.eclipse.pde.internal.ui.editor.build;0;0;7;0;0;0;0;7;72;0;1;56;72;8;2;1;0;2;2;56;1;56;1;1;
org.eclipse.core.internal.expressions;0;0;6;0;0;0;1;5;12;0;1;677;12;48;2;1;0;2;2;677;1;677;1;1;
org.eclipse.jdt.internal.ui.propertiesfileeditor;1;0;12;1;0;0;0;12;0;0;1;1234;0;523;2;1;0;2;2;1234;1;1234;1;3;
org.eclipse.jdt.internal.ui.wizards.buildpaths.newsourcepage;1;0;11;1;0;0;0;11;510;2;2;2374;510;714;2;2;0;4;4;2374;2;2603;2;4;
org.eclipse.update.internal.scheduler.preferences;0;0;3;0;0;0;1;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.pde.internal.ui.editor.context;0;0;6;0;0;0;0;6;55;0;1;1117;55;28;2;1;0;2;2;1117;1;1117;1;2;
org.eclipse.jface.util;1;0;3;1;0;0;0;3;3747;0;1;123;3747;367;2;1;0;2;2;123;1;123;1;2;
org.eclipse.jdt.internal.compiler.impl;0;0;17;0;0;0;0;17;36;3;2;1372;48;0;3;3;0;5;5;1372;3;1866;2;0;
org.eclipse.ui.internal.texteditor.spelling;0;0;6;0;0;0;1;5;0;0;1;2086;0;0;2;1;0;2;2;2086;1;2086;1;0;
org.eclipse.swt.widgets;0;0;18;0;0;0;1;17;0;0;0;-1;0;1468;0;0;0;0;0;-1;0;-1;0;8;
org.eclipse.ui.internal.activities;1;0;3;1;0;0;0;3;5806;0;1;123;5806;423;2;1;0;2;2;123;1;123;1;3;
org.eclipse.ui.internal.intro.impl.model.loader;0;0;20;0;2;1;6;14;30;0;1;3705;50;0;2;1;1;2;4;3705;2;4198;2;0;
org.eclipse.jdt.internal.corext.dom;0;0;7;0;0;0;1;6;0;0;0;-1;0;669;0;0;0;0;0;-1;0;-1;0;4;
org.eclipse.ui.views.navigator;1;0;7;1;0;0;2;5;8719;0;1;123;8719;1022;2;1;0;2;2;123;1;123;1;3;
org.eclipse.osgi.framework.debug;0;0;7;0;0;0;3;4;4;0;1;2835;4;0;2;1;0;2;2;2835;1;2835;1;0;
org.eclipse.pde.ui.internal.samples;0;0;8;0;0;0;1;7;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.team.internal.ui.actions;0;0;3;0;0;0;0;3;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.ui.internal.texteditor;0;0;4;0;0;0;0;4;0;0;0;-1;0;44;0;0;0;0;0;-1;0;-1;0;2;
org.eclipse.jface.contentassist;0;0;4;0;0;0;1;3;0;0;0;-1;0;14;0;0;0;0;0;-1;0;-1;0;1;
org.eclipse.ui.views;1;0;5;1;0;0;0;5;0;0;1;2746;0;30;2;1;0;2;2;2746;1;2746;1;3;
org.eclipse.core.internal.preferences;0;0;10;0;0;0;0;10;118;0;1;1051;118;8;3;2;0;3;3;1051;2;1051;1;1;
org.eclipse.team.internal.ccvs.ssh;1;0;3;1;0;0;0;3;47;0;1;532;47;57;2;1;0;2;2;532;1;532;1;1;
org.eclipse.ui.internal.components;1;0;4;1;0;0;0;4;0;0;1;3029;0;28;2;1;0;2;2;3029;1;3029;1;2;
org.eclipse.jdt.internal.corext.refactoring.changes;1;0;9;1;0;0;2;7;18;0;1;49;18;121;2;1;0;2;2;49;1;49;1;3;
org.eclipse.swt.internal.cairo;0;0;5;0;0;0;0;5;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.pde.core.build;0;0;3;0;0;0;1;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.jdt.internal.ui.text;0;0;18;0;0;0;1;17;252;3;2;1907;259;99;3;3;0;5;5;2927;3;2927;2;3;
org.eclipse.ant.internal.ui.preferences;0;0;10;0;0;0;1;9;31;0;1;374;31;273;2;1;0;2;2;374;1;374;1;2;
org.eclipse.osgi.framework.internal.protocol.reference;0;0;1;0;0;0;0;1;0;0;0;-1;0;6;0;0;0;0;0;-1;0;-1;0;1;
org.eclipse.swt.browser;0;0;7;0;0;0;0;7;44;0;1;210;44;487;3;2;0;3;3;210;2;210;1;2;
org.eclipse.core.launcher;0;0;30;0;2;1;8;22;47;4;3;3474;120;0;4;5;1;8;10;4053;6;4666;4;0;
org.eclipse.jdt.internal.ui.viewsupport;0;0;6;0;0;0;0;6;26;0;1;249;26;20;2;1;0;2;2;249;1;249;1;2;
org.eclipse.jdt.internal.ui.util;0;0;5;0;0;0;1;4;0;0;0;-1;0;34;0;0;0;0;0;-1;0;-1;0;4;
