"filename";"TotalPeopleInBurst";"MaximumCodeBurstLate";"NumberOfChanges";"MaxPeopleInBurst";"TotalBurstSizeLate";"NumberCodeBurstsLate";"NumberOfChangesLate";"NumberOfChangesEarly";"MaxChurnInBurst";"MaximumCodeBurstEarly";"NumberCodeBurstsEarly";"TimeFirstBurst";"TotalChurnInBurst";"ChurnTotal";"MaximumCodeBurst";"NumberOfConsecutiveChangesEarly";"NumberConsecutiveChangesLate";"TotalBurstSizeEarly";"TotalBurstSize";"TimeMaxBurst";"NumberConsecutiveChanges";"TimeLastBurst";"NumberCodeBursts";"PeopleTotal";"X"
"46";"org.eclipse.jdt.internal.codeassist.select";0;0;8;0;0;0;0;8;366;2;7;69;486;0;2;1;0;8;8;991;1;3560;7;0;NA
"47";"org.eclipse.ui.forms.widgets";1;0;12;1;1;1;1;11;1454;3;9;4068;2763;134;3;2;0;11;12;4068;2;6044;10;2;NA
"48";"org.eclipse.team.internal.ui.registry";0;1;6;0;2;2;2;4;324;2;3;2493;375;0;2;1;0;4;6;2493;1;6337;5;0;NA
"49";"org.eclipse.help";1;1;11;1;3;3;3;8;456;1;8;663;662;146;1;0;0;8;11;663;0;6337;11;1;NA
"50";"org.eclipse.update.internal.search";2;1;10;1;2;2;2;8;30;2;6;825;99;23;2;2;0;8;10;825;2;6336;8;3;NA
"51";"org.eclipse.jdt.internal.eval";1;0;8;1;1;1;1;7;1664;2;6;13;2332;2;2;1;0;7;8;1855;1;5916;7;1;NA
"52";"org.eclipse.jdt.internal.debug.core";0;0;8;0;1;1;1;7;32;2;6;363;94;0;2;1;0;7;8;3964;1;6336;7;0;NA
"53";"org.eclipse.pde.internal.ui.model.plugin";2;2;11;1;6;5;6;5;535;2;4;4438;1238;14;2;1;1;5;11;4438;2;6336;9;2;NA
"54";"org.eclipse.osgi.service.pluginconversion";0;2;3;0;3;2;3;0;7;0;0;5277;7;0;2;0;1;0;3;5321;1;5321;2;0;NA
"55";"org.eclipse.jdt.core.search";1;1;10;1;2;2;2;8;105;2;7;61;211;88;2;1;0;8;10;75;1;5676;9;3;NA
"56";"org.eclipse.jdt.internal.ui.preferences";1;3;60;1;16;11;16;44;465;3;37;170;3007;305;3;7;5;44;60;2396;12;6340;48;2;NA
"57";"org.eclipse.jdt.internal.debug.ui.breakpoints";0;0;2;0;0;0;0;2;1;0;1;3093;1;0;2;1;0;2;2;3093;1;3093;1;0;NA
"58";"org.eclipse.pde.internal.core.plugin";3;2;21;2;5;4;5;16;347;2;15;368;1587;310;2;1;1;16;21;2936;2;6336;19;3;NA
"59";"org.eclipse.ui.contentassist";0;5;8;0;8;4;8;0;36;0;0;5177;58;0;5;0;4;0;8;5177;4;6334;4;0;NA
"60";"org.eclipse.jdt.internal.core.dom.rewrite";2;1;6;1;2;2;2;4;1457;2;3;4802;1567;393;2;1;0;4;6;4802;1;5510;5;3;NA
"61";"org.eclipse.ui.themes";0;0;2;0;1;1;1;1;169;0;1;4423;169;0;1;0;0;1;2;4423;0;5247;2;0;NA
"62";"org.eclipse.jdt.internal.ui.text.folding";1;2;3;1;3;2;3;0;26;0;0;5440;26;6;2;0;1;0;3;5440;1;6340;2;1;NA
"63";"org.eclipse.jdt.internal.ui.refactoring.nls.search";2;1;9;1;5;5;5;4;63;2;3;1309;168;91;2;1;0;4;9;1309;1;6340;8;5;NA
"64";"org.eclipse.pde.internal.build.tasks";2;0;9;1;1;1;1;8;816;2;7;447;4226;163;2;1;0;8;9;447;1;6340;8;2;NA
"65";"org.eclipse.ui.internal.texteditor.quickdiff.compare.rangedifferencer";1;1;5;1;2;2;2;3;152;2;2;1644;207;38;2;1;0;3;5;1644;1;6340;4;3;NA
"66";"org.eclipse.jdt.internal.ui.refactoring.contentassist";3;2;18;2;5;4;5;13;252;4;6;3648;758;422;4;7;1;13;18;3648;8;6340;10;3;NA
"67";"org.eclipse.pde.internal.ui.view";2;1;8;1;3;3;3;5;74;2;4;368;164;28;2;1;0;5;8;368;1;6336;7;2;NA
"68";"org.eclipse.ui.texteditor.templates";0;1;5;0;3;3;3;2;46;0;1;4627;78;0;2;1;0;2;5;4627;1;6340;4;0;NA
"69";"org.eclipse.pde.internal.runtime.registry";2;0;5;1;1;1;1;4;1177;1;4;831;2477;194;1;0;0;4;5;831;0;6336;5;2;NA
"70";"org.eclipse.core.runtime.jobs";0;1;24;0;5;5;5;19;2337;2;18;320;6259;0;2;1;0;19;24;320;1;5688;23;0;NA
"71";"org.eclipse.ant.internal.ui.editor.formatter";1;1;13;1;6;6;6;7;420;3;5;3916;1553;145;3;2;0;7;13;3916;2;5901;11;1;NA
"72";"org.eclipse.jdt.internal.ui.wizards.dialogfields";1;1;4;1;2;2;2;2;115;1;2;1235;229;2;1;0;0;2;4;1235;0;6340;4;1;NA
"73";"org.eclipse.team.internal.ui.synchronize.actions";0;0;6;0;1;1;1;5;994;2;4;2535;1515;0;2;1;0;5;6;2535;1;6337;5;0;NA
"74";"org.eclipse.help.internal.search";1;1;10;1;3;3;3;7;832;2;6;1740;1363;53;2;1;0;7;10;1740;1;6337;9;1;NA
"75";"org.eclipse.team.internal.ccvs.ui.merge";0;0;4;0;0;0;0;4;39;2;3;790;63;0;2;1;0;4;4;790;1;2632;3;0;NA
"76";"org.eclipse.team.internal.ui";0;1;10;0;4;4;4;6;172;1;6;790;538;0;1;0;0;6;10;790;0;6337;10;0;NA
"77";"org.eclipse.help.browser";0;1;4;0;2;2;2;2;57;1;2;1740;65;0;1;0;0;2;4;1740;0;6337;4;0;NA
"78";"org.eclipse.debug.ui.sourcelookup";1;0;3;1;0;0;0;3;12;2;2;4953;12;36;2;1;0;3;3;4953;1;4970;2;2;NA
"79";"org.eclipse.ui.internal.commands";2;0;33;1;1;1;1;32;4494;4;23;535;11414;4003;4;9;0;32;33;1389;9;6338;24;3;NA
"80";"org.eclipse.team.internal.core";1;1;8;1;3;3;3;5;935;1;5;790;1010;293;1;0;0;5;8;790;0;6336;8;2;NA
"81";"org.eclipse.pde.internal.ui.editor.plugin.rows";0;2;9;0;9;7;9;0;66;0;0;5431;151;0;2;0;2;0;9;5431;2;6336;7;0;NA
"82";"org.eclipse.jdt.launching.sourcelookup.containers";0;0;3;0;0;0;0;3;8;2;2;4971;8;0;2;1;0;3;3;4971;1;5091;2;0;NA
"83";"org.eclipse.search2.internal.ui";0;5;36;0;18;11;18;18;242;2;15;3474;1646;0;5;3;7;18;36;5396;10;6140;26;0;NA
"84";"org.eclipse.jdt.internal.ui.filters";1;0;5;1;1;1;1;4;42;1;4;147;127;118;1;0;0;4;5;147;0;6340;5;3;NA
"85";"org.eclipse.ui.internal.ide.misc";1;0;2;1;0;0;0;2;0;0;1;2264;0;28;2;1;0;2;2;2264;1;2264;1;4;NA
"86";"org.eclipse.pde.internal.ui.editor.plugin";1;2;4;1;4;3;4;0;578;0;0;5431;896;44;2;0;1;0;4;5431;1;6336;3;2;NA
"87";"org.eclipse.ui.internal.misc";0;1;9;0;2;2;2;7;42;1;7;173;93;0;1;0;0;7;9;173;0;6338;9;0;NA
"88";"org.eclipse.jdt.internal.corext.refactoring.structure";1;2;55;1;12;10;12;43;348;2;38;42;3245;2;2;5;2;43;55;42;7;6340;48;2;NA
"89";"org.eclipse.jdt.internal.compiler.env";1;0;5;1;0;0;0;5;30;2;4;85;53;2;2;1;0;5;5;85;1;4017;4;1;NA
"90";"org.eclipse.jdt.internal.compiler.lookup";1;0;17;1;1;1;1;16;264;3;9;10;848;2;3;7;0;16;17;10;7;5871;10;1;NA
"91";"org.eclipse.help.internal.model";0;0;3;0;1;1;1;2;60;0;1;3513;60;0;2;1;0;2;3;3513;1;5827;2;0;NA
"92";"org.eclipse.jdt.internal.compiler.util";1;0;4;1;0;0;0;4;18;2;3;259;36;30;2;1;0;4;4;259;1;3560;3;2;NA
"93";"org.eclipse.osgi.framework.stats";0;1;4;0;2;2;2;2;165;0;1;3013;181;0;2;1;0;2;4;3013;1;6337;3;0;NA
"94";"org.eclipse.core.internal.refresh";0;1;7;0;2;2;2;5;107;2;4;3681;207;0;2;1;0;5;7;3681;1;5275;6;0;NA
"95";"org.eclipse.help.internal.webapp.servlet";1;1;9;1;3;3;3;6;721;1;6;106;1942;417;1;0;0;6;9;106;0;6337;9;1;NA
"96";"org.eclipse.jdt.internal.ui.typehierarchy";1;1;18;1;2;2;2;16;245;2;14;435;652;2;2;2;0;16;18;435;2;6340;16;1;NA
"97";"org.eclipse.ui.internal.commands.ws";1;0;3;1;1;1;1;2;40;0;1;4896;40;42;2;1;0;2;3;4896;1;6338;2;3;NA
"98";"org.eclipse.update.internal.configurator";1;0;20;1;1;1;1;19;2045;2;17;3243;2805;13;2;2;0;19;20;3243;2;5616;18;1;NA
"99";"org.eclipse.ui.internal.progress";1;1;29;1;2;2;2;27;399;2;21;320;2799;128;2;6;0;27;29;320;6;5595;23;2;NA
"100";"org.eclipse.jdt.internal.junit.ui";2;0;7;1;1;1;1;6;340;1;6;185;508;8;1;0;0;6;7;185;0;6340;7;3;NA
"101";"org.eclipse.ant.internal.ui.views.actions";1;1;5;1;2;2;2;3;29;2;2;1811;31;0;2;1;0;3;5;1811;1;6039;4;1;NA
"102";"org.eclipse.jdt.internal.debug.core.refactoring";3;1;10;1;2;2;2;8;178;2;7;3750;474;206;2;1;0;8;10;3750;1;6339;9;3;NA
"103";"org.eclipse.jdt.internal.compiler.problem";0;0;15;0;1;1;1;14;82;2;13;13;400;0;2;1;0;14;15;13;1;5615;14;0;NA
"104";"org.eclipse.ui.branding";2;1;3;1;2;2;2;1;18;0;1;4428;23;23;1;0;0;1;3;4428;0;6321;3;2;NA
"105";"org.eclipse.search.ui.text";0;1;7;0;5;5;5;2;421;1;2;3474;766;0;1;0;0;2;7;3474;0;6340;7;0;NA
"106";"org.eclipse.ui.editors.text";1;2;13;1;3;2;3;10;791;1;10;677;1856;49;2;0;1;10;13;6334;1;6334;12;2;NA
"107";"org.eclipse.ui.internal.actions";0;0;4;0;2;1;2;2;82;1;2;1774;97;0;2;0;1;2;4;5802;1;5802;3;0;NA
"108";"org.eclipse.ui.wizards.newresource";1;0;4;1;0;0;0;4;19;2;3;1511;21;0;2;1;0;4;4;1511;1;2631;3;1;NA
"109";"org.eclipse.jface.text.templates";3;1;9;1;4;4;4;5;196;2;4;4258;459;335;2;1;0;5;9;4258;1;6340;8;3;NA
"110";"org.eclipse.jdi.internal.spy";0;0;3;0;0;0;0;3;20;1;3;566;27;0;1;0;0;3;3;566;0;2497;3;0;NA
"111";"org.eclipse.jface.action";5;2;26;2;5;4;5;21;1833;2;18;1;2922;480;2;3;1;21;26;1;4;6338;22;6;NA
"112";"org.eclipse.pde.internal.core.ifeature";2;1;4;1;2;2;2;2;78;0;1;4203;146;21;2;1;0;2;4;4203;1;6336;3;2;NA
"113";"org.eclipse.team.internal.core.streams";1;0;5;1;1;1;1;4;68;2;3;866;139;41;2;1;0;4;5;4824;1;6336;4;2;NA
"114";"org.eclipse.team.internal.ccvs.ui.operations";2;1;14;1;3;3;3;11;602;2;10;276;2503;128;2;1;0;11;14;276;1;6337;13;2;NA
"115";"org.eclipse.jdt.internal.compiler";0;0;12;0;1;1;1;11;88;2;10;24;286;0;2;1;0;11;12;24;1;5916;11;0;NA
"116";"org.eclipse.jdt.internal.codeassist";1;0;23;1;0;0;0;23;140;2;21;69;502;2;2;2;0;23;23;69;2;3560;21;1;NA
"117";"org.eclipse.swt.internal.carbon";2;2;27;1;3;2;3;24;622;2;20;82;944;140;2;4;1;24;27;82;5;5614;22;2;NA
"118";"org.eclipse.ui.internal.ide.update";0;0;1;0;1;1;1;0;0;0;0;5789;0;0;1;0;0;0;1;5789;0;5789;1;0;NA
"119";"org.eclipse.ui.internal.gestures";1;0;3;1;0;0;0;3;127;2;2;1721;193;0;2;1;0;3;3;1721;1;2824;2;1;NA
"120";"org.eclipse.update.internal.ui.model";0;0;9;0;0;0;0;9;90;2;8;200;373;4;2;1;0;9;9;200;1;900;8;1;NA
"121";"com.sun.jdi";1;0;2;1;0;0;0;2;28;0;1;4267;28;4;2;1;0;2;2;4267;1;4267;1;1;NA
"122";"org.eclipse.ui.texteditor.quickdiff";0;2;6;0;4;3;4;2;18;0;1;1644;31;0;2;1;1;2;6;1644;2;6340;4;0;NA
"123";"org.eclipse.swt.internal.motif";1;0;5;1;0;0;0;5;2889;2;4;16;4505;20;2;1;0;5;5;16;1;825;4;2;NA
"124";"org.eclipse.core.internal.model";3;1;6;1;4;4;4;2;82;0;1;3013;99;61;2;1;0;2;6;3013;1;6340;5;3;NA
"125";"org.eclipse.ant.internal.core";0;0;9;0;1;1;1;8;34;1;8;283;143;0;1;0;0;8;9;283;0;5879;9;0;NA
"126";"org.eclipse.swt.internal.ole.win32";2;0;3;1;0;0;0;3;91;1;3;2246;99;10;1;0;0;3;3;2246;0;2915;3;2;NA
"127";"org.eclipse.update.internal.ui";0;0;14;0;0;0;0;14;125;3;10;460;438;0;3;4;0;14;14;772;4;4949;10;0;NA
"128";"org.eclipse.swt.events";0;0;5;0;1;1;1;4;183;2;3;1;225;0;2;1;0;4;5;1;1;6352;4;0;NA
"129";"org.eclipse.jdt.internal.ui.text.template.preferences";0;1;6;0;3;3;3;3;8;2;2;4258;22;0;2;1;0;3;6;4258;1;6340;5;0;NA
"130";"org.eclipse.help.ui.internal.search";0;1;9;0;2;2;2;7;500;5;3;1738;764;0;5;4;0;7;9;1738;4;5827;5;0;NA
"131";"org.eclipse.help.internal.context";1;1;8;1;2;2;2;6;285;2;5;1175;505;247;2;1;0;6;8;4609;1;6337;7;1;NA
"132";"org.eclipse.team.internal.ui.synchronize";1;0;10;1;1;1;1;9;1136;2;8;2535;3376;1418;2;1;0;9;10;2535;1;5436;9;2;NA
"133";"org.eclipse.jface.text.contentassist";1;3;17;1;4;2;4;13;556;2;12;679;1911;52;3;1;2;13;17;6353;3;6353;14;1;NA
"134";"org.eclipse.pde.internal.ui.wizards.templates";3;2;9;1;4;3;4;5;808;1;5;368;1255;185;2;0;1;5;9;5208;1;6336;8;3;NA
"135";"org.eclipse.pde.internal.ui.editor.build";0;1;15;0;3;3;3;12;1487;3;7;1727;3701;0;3;5;0;12;15;1767;5;6336;10;0;NA
"136";"org.eclipse.core.internal.expressions";1;0;4;1;1;1;1;3;130;2;2;4108;234;8;2;1;0;3;4;4108;1;6340;3;1;NA
"137";"org.eclipse.pde.internal.ui.editor.context";0;2;4;0;4;3;4;0;40;0;0;5431;42;0;2;0;1;0;4;5431;1;6336;3;0;NA
"138";"org.eclipse.osgi.service.datalocation";0;2;11;0;7;6;7;4;335;1;4;4672;653;0;2;0;1;4;11;5505;1;5925;10;0;NA
"139";"org.eclipse.jface.util";0;0;8;0;1;1;1;7;274;2;6;179;414;0;2;1;0;7;8;179;1;6338;7;0;NA
"140";"org.eclipse.jdt.internal.compiler.impl";0;0;14;0;1;1;1;13;604;2;11;13;1234;0;2;2;0;13;14;1070;2;5587;12;0;NA
"141";"org.eclipse.swt.widgets";1;1;15;1;2;2;2;13;4368;3;9;0;5747;551;3;4;0;13;15;16;4;6352;11;5;NA
"142";"org.eclipse.ui.internal.activities";3;1;10;1;2;2;2;8;1147;2;6;2444;2583;440;2;2;0;8;10;2444;2;6338;8;4;NA
"143";"org.eclipse.ui.internal.intro.impl.model.loader";0;2;5;0;5;4;5;0;89;0;0;5115;161;0;2;0;1;0;5;5115;1;5314;4;0;NA
"144";"org.eclipse.jdt.internal.corext.dom";2;1;19;1;2;2;2;17;292;2;15;42;1007;399;2;2;0;17;19;80;2;6340;17;4;NA
"145";"org.eclipse.ui.views.navigator";2;0;3;1;0;0;0;3;22;2;2;2208;22;37;2;1;0;3;3;2208;1;3308;2;4;NA
"146";"org.eclipse.osgi.framework.debug";0;1;8;0;4;4;4;4;248;1;4;3013;390;0;1;0;0;4;8;3013;0;6337;8;0;NA
"147";"org.eclipse.pde.ui.internal.samples";0;1;7;0;4;4;4;3;240;2;2;4523;661;0;2;1;0;3;7;4523;1;6336;6;0;NA
"148";"org.eclipse.team.internal.ui.actions";0;1;5;0;2;2;2;3;302;1;3;990;326;0;1;0;0;3;5;990;0;6337;5;0;NA
"149";"org.eclipse.ui.internal.texteditor";0;1;7;0;3;3;3;4;102;2;3;2544;229;0;2;1;0;4;7;2544;1;6340;6;0;NA
"150";"org.eclipse.jface.contentassist";1;2;5;1;5;3;5;0;273;0;0;5181;347;20;2;0;2;0;5;5181;2;6340;3;1;NA
"151";"org.eclipse.core.internal.preferences";0;2;18;0;6;4;6;12;331;4;7;4351;1251;0;4;5;2;12;18;4351;7;5752;11;0;NA
"152";"org.eclipse.team.internal.ccvs.ssh";0;0;3;0;0;0;0;3;38;2;2;161;40;8;2;1;0;3;3;1541;1;1541;2;1;NA
"153";"org.eclipse.jdt.internal.corext.refactoring.changes";1;1;8;1;2;2;2;6;783;2;5;443;1212;2;2;1;0;6;8;443;1;6340;7;1;NA
"154";"org.eclipse.pde.core.build";0;1;4;0;2;2;2;2;174;1;2;3986;207;0;1;0;0;2;4;3986;0;6336;4;0;NA
"155";"org.eclipse.jdt.internal.ui.text";1;1;19;1;2;2;2;17;1209;2;16;122;2491;205;2;1;0;17;19;2888;1;6340;18;3;NA
"156";"org.eclipse.ant.internal.ui.preferences";1;1;31;1;3;3;3;28;1036;3;22;1811;2653;424;3;6;0;28;31;2569;6;5802;25;1;NA
"157";"org.eclipse.osgi.framework.internal.protocol.reference";0;1;5;0;3;3;3;2;61;1;2;3013;97;0;1;0;0;2;5;3013;0;6337;5;0;NA
"158";"org.eclipse.swt.browser";2;0;8;1;1;1;1;7;494;2;5;1654;1411;19;2;2;0;7;8;1654;2;6352;6;2;NA
"159";"org.eclipse.jdt.internal.ui.viewsupport";1;0;4;1;1;1;1;3;67;2;2;435;142;6;2;1;0;3;4;505;1;6340;3;2;NA
"160";"org.eclipse.jdt.internal.ui.util";0;0;3;0;1;1;1;2;34;1;2;1386;45;0;1;0;0;2;3;1386;0;6340;3;0;NA
"161";"org.eclipse.jdt.internal.corext.refactoring.sef";0;0;7;0;1;1;1;6;135;1;6;882;180;0;1;0;0;6;7;882;0;6340;7;0;NA
"162";"org.eclipse.osgi.framework.adaptor";4;1;5;1;2;2;2;3;277;2;2;3013;338;99;2;1;0;3;5;3013;1;6337;4;4;NA
"163";"org.eclipse.osgi.framework.internal.reliablefile";0;1;7;0;3;3;3;4;1084;2;3;3013;1669;0;2;1;0;4;7;3013;1;5856;6;0;NA
"164";"org.eclipse.jdt.core.dom.rewrite";2;2;12;2;5;4;5;7;110;2;5;4711;316;26;2;2;1;7;12;4711;3;5404;9;3;NA
"165";"org.eclipse.ant.core";0;1;16;0;2;2;2;14;243;2;10;0;495;0;2;4;0;14;16;0;4;6335;12;0;NA
"166";"org.eclipse.core.internal.registry";0;1;12;0;5;5;5;7;5618;2;6;2105;8942;0;2;1;0;7;12;2105;1;5760;11;0;NA
"167";"org.eclipse.jface.text.source";2;2;15;1;5;4;5;10;592;1;10;682;1797;207;2;0;1;10;15;5177;1;6361;14;3;NA
"168";"org.eclipse.jdt.internal.ui.search";3;0;9;1;1;1;1;8;633;2;6;274;1915;908;2;2;0;8;9;274;2;5396;7;4;NA
"169";"org.eclipse.jdt.internal.ui.refactoring.reorg";3;0;12;1;1;1;1;11;294;2;8;1047;532;473;2;3;0;11;12;1047;3;6340;9;5;NA
"170";"org.eclipse.swt.layout";0;0;6;0;1;1;1;5;109;2;4;398;196;0;2;1;0;5;6;3461;1;6352;5;0;NA
"171";"org.eclipse.pde.core";2;1;6;1;3;3;3;3;597;2;2;2229;807;39;2;1;0;3;6;2229;1;6336;5;2;NA
"172";"org.eclipse.jdt.internal.ui.macbundler";1;0;2;1;0;0;0;2;0;0;1;3622;0;0;2;1;0;2;2;3622;1;3622;1;1;NA
"173";"org.eclipse.ui.forms.editor";0;1;16;0;5;5;5;11;384;2;10;4068;712;0;2;1;0;11;16;4068;1;6336;15;0;NA
"174";"org.eclipse.swt.dnd";0;0;2;0;0;0;0;2;50;0;1;0;50;223;2;1;0;2;2;0;1;0;1;5;NA
"175";"org.eclipse.ant.internal.ui.views.elements";1;0;2;1;0;0;0;2;0;0;1;1811;0;0;2;1;0;2;2;1811;1;1811;1;1;NA
