filename;TotalPeopleInBurst;MaximumChangeBurstLate;NumberOfChanges;MaxPeopleInBurst;TotalBurstSizeLate;NumberOfChangeBurstsLate;NumberOfChangesLate;NumberOfChangesEarly;MaxChurnInBurst;MaximumChangeBurstEarly;NumberOfChangeBurstsEarly;TimeFirstBurst;TotalChurnInBurst;ChurnTotal;MaximumChangeBurst;NumberOfConsecutiveChangesEarly;NumberOfConsecutiveChangesLate;TotalBurstSizeEarly;TotalBurstSize;TimeMaxBurst;NumberOfConsecutiveChanges;TimeLastBurst;NumberOfChangeBursts;PeopleTotal;
org.eclipse.pde.internal.ui.editor.text;0;0;3;0;0;0;1;2;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;1;
org.eclipse.jdt.internal.core.builder;0;0;17;0;0;0;8;9;0;0;0;-1;0;21;0;2;2;0;0;-1;4;-1;0;3;
org.eclipse.jdt.internal.debug.core;0;0;18;0;0;0;0;18;0;0;0;-1;0;0;0;3;0;0;0;-1;3;-1;0;0;
org.eclipse.update.internal.ui.wizards;0;0;42;0;0;0;9;33;0;0;0;-1;0;50;0;3;2;0;0;-1;5;-1;0;1;
org.eclipse.jdt.core.search;0;0;8;0;0;0;4;4;0;0;0;-1;0;0;0;1;1;0;0;-1;2;-1;0;0;
org.eclipse.ui.dialogs;0;0;7;0;0;0;0;7;0;0;0;-1;0;223;0;2;0;0;0;-1;2;-1;0;8;
com.sun.jdi.connect;0;0;3;0;0;0;0;3;0;0;0;-1;0;59;0;1;0;0;0;-1;1;-1;0;2;
org.eclipse.jdt.internal.ui.preferences;0;0;59;0;0;0;22;37;0;0;0;-1;0;559;0;6;8;0;0;-1;14;-1;0;5;
org.eclipse.team.core.sync;0;0;7;0;0;0;1;6;0;0;0;-1;0;0;0;4;0;0;0;-1;4;-1;0;0;
org.eclipse.pde.internal.core.plugin;0;0;5;0;0;0;1;4;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;1;
org.eclipse.swt;0;0;17;0;0;0;6;11;0;0;0;-1;0;0;0;3;2;0;0;-1;5;-1;0;0;
com.sun.jdi.event;0;0;3;0;0;0;0;3;0;0;0;-1;0;28;0;1;0;0;0;-1;1;-1;0;2;
org.eclipse.pde.core.plugin;0;0;4;0;0;0;2;2;0;0;0;-1;0;169;0;1;1;0;0;-1;2;-1;0;1;
org.eclipse.jdt.internal.ui.javaeditor.structureselection;0;0;9;0;0;0;2;7;0;0;0;-1;0;0;0;3;0;0;0;-1;3;-1;0;0;
org.eclipse.jdt.internal.ui.refactoring.nls.search;0;0;3;0;0;0;0;3;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;
org.eclipse.jdt.internal.corext.refactoring;0;0;4;0;0;0;0;4;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;
org.eclipse.pde.internal.build.tasks;0;0;7;0;0;0;1;6;0;0;0;-1;0;0;0;2;0;0;0;-1;2;-1;0;0;
org.eclipse.jdt.internal.core.util;1;0;22;1;0;0;12;10;1471;0;1;3629;1471;35;5;5;4;5;5;3629;9;3629;1;2;
org.eclipse.pde.internal.ui.view;0;0;2;0;0;0;0;2;0;0;0;-1;0;3;0;1;0;0;0;-1;1;-1;0;1;
org.eclipse.debug.ui.actions;0;0;5;0;0;0;1;4;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.pde.internal.ui.editor.schema;0;0;3;0;0;0;0;3;0;0;0;-1;0;2;0;1;0;0;0;-1;1;-1;0;1;
org.eclipse.pde.internal.runtime.registry;0;0;3;0;0;0;1;2;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;
org.eclipse.help.internal;0;0;7;0;0;0;0;7;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;
org.eclipse.help.ui.internal.browser.hpux;0;0;2;0;0;0;2;0;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.jdt.core.jdom;0;0;6;0;0;0;2;4;0;0;0;-1;0;154;0;1;1;0;0;-1;2;-1;0;2;
org.eclipse.jdt.internal.ui.wizards.dialogfields;0;0;10;0;0;0;1;9;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;
org.eclipse.jdt.internal.ui.refactoring.sef;0;0;15;0;0;0;5;10;0;0;0;-1;0;0;0;1;2;0;0;-1;3;-1;0;0;
org.eclipse.core.internal.boot;0;0;9;0;0;0;1;8;0;0;0;-1;0;212;0;1;0;0;0;-1;1;-1;0;2;
org.eclipse.help.internal.search;0;0;13;0;0;0;3;10;0;0;0;-1;0;749;0;2;1;0;0;-1;3;-1;0;3;
org.eclipse.team.internal.ccvs.ui.merge;0;0;13;0;0;0;3;10;0;0;0;-1;0;0;0;2;0;0;0;-1;2;-1;0;0;
org.eclipse.jface.operation;0;0;3;0;0;0;0;3;0;0;0;-1;0;10;0;1;0;0;0;-1;1;-1;0;2;
org.eclipse.update.internal.ui.security;0;0;9;0;0;0;1;8;0;0;0;-1;0;0;0;2;0;0;0;-1;2;-1;0;0;
org.eclipse.jdt.internal.core.index;0;0;6;0;0;0;2;4;0;0;0;-1;0;17;0;1;0;0;0;-1;1;-1;0;2;
org.eclipse.team.internal.ui;0;0;12;0;0;0;3;9;0;0;0;-1;0;366;0;1;0;0;0;-1;1;-1;0;2;
org.eclipse.jdt.internal.core.jdom;0;0;15;0;0;0;5;10;0;0;0;-1;0;0;0;2;2;0;0;-1;4;-1;0;0;
org.eclipse.search.internal.ui.text;0;0;16;0;0;0;0;16;0;0;0;-1;0;0;0;2;0;0;0;-1;2;-1;0;0;
org.eclipse.swt.custom;0;0;11;0;0;0;1;10;0;0;0;-1;0;2777;0;3;0;0;0;-1;3;-1;0;10;
org.eclipse.jdt.internal.ui.text.correction;0;0;10;0;0;0;2;8;0;0;0;-1;0;6;0;2;1;0;0;-1;3;-1;0;1;
org.eclipse.team.internal.core;0;0;3;0;0;0;1;2;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;1;
org.eclipse.pde.internal.build.ant;0;0;5;0;0;0;1;4;0;0;0;-1;0;0;0;2;0;0;0;-1;2;-1;0;0;
org.eclipse.debug.internal.ui.preferences;0;0;3;0;0;0;3;0;0;0;0;-1;0;0;0;0;1;0;0;-1;1;-1;0;0;
org.eclipse.pde.internal.core.ischema;0;0;2;0;0;0;0;2;0;0;0;-1;0;3;0;1;0;0;0;-1;1;-1;0;1;
org.eclipse.webdav.dom;0;0;6;0;0;0;1;5;0;0;0;-1;0;343;0;1;0;0;0;-1;1;-1;0;3;
org.eclipse.team.internal.webdav.core;0;0;11;0;0;0;11;0;0;0;0;-1;0;10;0;0;5;0;0;-1;5;-1;0;2;
org.eclipse.jdt.internal.ui.filters;0;0;2;0;0;0;2;0;0;0;0;-1;0;0;0;0;1;0;0;-1;1;-1;0;0;
org.eclipse.team.internal.ccvs.ui.wizards;0;0;7;0;0;0;1;6;0;0;0;-1;0;0;0;2;0;0;0;-1;2;-1;0;0;
org.eclipse.update.ui.forms.internal.engine;0;0;7;0;0;0;1;6;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;1;
org.eclipse.jdt.internal.junit.launcher;0;0;7;0;0;0;3;4;0;0;0;-1;0;0;0;1;1;0;0;-1;2;-1;0;0;
org.eclipse.jdt.internal.corext.template.java;0;0;4;0;0;0;1;3;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;
org.eclipse.help.ui.internal.browser.solaris;0;0;3;0;0;0;1;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.ui.internal.misc;0;0;6;0;0;0;0;6;0;0;0;-1;0;246;0;2;0;0;0;-1;2;-1;0;4;
org.eclipse.jdt.internal.compiler.env;0;0;4;0;0;0;1;3;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;
org.eclipse.jdt.internal.corext.refactoring.structure;0;0;10;0;0;0;0;10;0;0;0;-1;0;0;0;2;0;0;0;-1;2;-1;0;1;
org.eclipse.jdt.internal.compiler.lookup;0;0;5;0;0;0;1;4;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;
org.eclipse.swt.internal.win32;0;0;3;0;0;0;1;2;0;0;0;-1;0;69;0;1;0;0;0;-1;1;-1;0;2;
org.eclipse.help.ui.internal.browser.win32;0;0;2;0;0;0;2;0;0;0;0;-1;0;0;0;0;1;0;0;-1;1;-1;0;0;
org.eclipse.ui;0;0;12;0;0;0;2;10;0;0;0;-1;0;321;0;2;0;0;0;-1;2;-1;0;8;
org.eclipse.jdt.internal.compiler.util;0;0;13;0;0;0;1;12;0;0;0;-1;0;0;0;5;0;0;0;-1;5;-1;0;0;
org.eclipse.team.internal.ccvs.core.resources;0;0;41;0;0;0;2;39;708;0;1;2032;708;0;5;11;0;5;5;2032;11;2032;1;0;
org.eclipse.jdt.internal.corext.refactoring.util;0;0;11;0;0;0;0;11;0;0;0;-1;0;0;0;2;0;0;0;-1;2;-1;0;0;
org.eclipse.webdav.http.client;0;0;8;0;0;0;1;7;0;0;0;-1;0;92;0;1;0;0;0;-1;1;-1;0;2;
org.eclipse.update.internal.model;0;0;4;0;0;0;1;3;0;0;0;-1;0;205;0;2;0;0;0;-1;2;-1;0;1;
org.eclipse.jdt.internal.ui.typehierarchy;0;0;32;0;0;0;8;24;0;0;0;-1;0;0;0;4;1;0;0;-1;5;-1;0;0;
org.eclipse.jdt.internal.junit.ui;0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;1;
org.eclipse.jdt.internal.compiler.problem;0;0;4;0;0;0;1;3;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;
org.eclipse.pde.internal.builders;0;0;4;0;0;0;1;3;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;
org.eclipse.jdi.internal.connect;0;0;8;0;0;0;1;7;0;0;0;-1;0;0;0;2;0;0;0;-1;2;-1;0;0;
org.eclipse.ui.internal;0;0;3;0;0;0;0;3;0;0;0;-1;0;1222;0;1;0;0;0;-1;1;-1;0;9;
org.eclipse.team.internal.ccvs.core.util;0;0;7;0;0;0;1;6;0;0;0;-1;0;264;0;1;0;0;0;-1;1;-1;0;2;
org.eclipse.ui.editors.text;0;0;4;0;0;0;0;4;0;0;0;-1;0;943;0;1;0;0;0;-1;1;-1;0;4;
org.eclipse.webdav;0;0;5;0;0;0;1;4;0;0;0;-1;0;147;0;1;0;0;0;-1;1;-1;0;2;
org.eclipse.help.ui.internal.browser.aix;0;0;3;0;0;0;1;2;0;0;0;-1;0;15;0;0;0;0;0;-1;0;-1;0;2;
org.eclipse.team.internal.ui.sync;0;0;6;0;0;0;2;4;0;0;0;-1;0;0;0;2;1;0;0;-1;3;-1;0;0;
org.eclipse.ui.wizards.newresource;0;0;12;0;0;0;1;11;0;0;0;-1;0;74;0;1;0;0;0;-1;1;-1;0;3;
org.eclipse.jdt.internal.corext.refactoring.nls;0;0;3;0;0;0;0;3;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;
org.eclipse.pde.internal.ui.editor;0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;
org.eclipse.jface.action;0;0;3;0;0;0;0;3;0;0;0;-1;0;103;0;1;0;0;0;-1;1;-1;0;5;
org.eclipse.jdi.internal.spy;0;0;4;0;0;0;0;4;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;1;
org.eclipse.pde.internal.core.ifeature;0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;
org.eclipse.jdt.internal.ui.packageview;0;0;6;0;0;0;1;5;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;
org.eclipse.team.internal.core.streams;0;0;2;0;0;0;2;0;0;0;0;-1;0;0;0;0;1;0;0;-1;1;-1;0;1;
org.eclipse.jdt.internal.compiler;0;0;18;0;0;0;1;17;0;0;0;-1;0;34;0;7;0;0;0;-1;7;-1;0;2;
org.eclipse.help.standalone;0;0;3;0;0;0;1;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.jdt.internal.codeassist;0;0;11;0;0;0;1;10;0;0;0;-1;0;0;0;4;0;0;0;-1;4;-1;0;0;
org.eclipse.swt.internal.carbon;0;0;4;0;0;0;4;0;0;0;0;-1;0;0;0;0;1;0;0;-1;1;-1;0;0;
org.eclipse.jdt.internal.corext.template;0;0;3;0;0;0;0;3;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;1;
org.eclipse.jdt.internal.compiler.batch;0;0;19;0;0;0;1;18;0;0;0;-1;0;0;0;7;0;0;0;-1;7;-1;0;0;
org.eclipse.webdav.internal.kernel;0;0;6;0;0;0;1;5;0;0;0;-1;0;415;0;1;0;0;0;-1;1;-1;0;2;
org.eclipse.core.resources;0;0;8;0;0;0;1;7;0;0;0;-1;0;179;0;1;0;0;0;-1;1;-1;0;2;
org.eclipse.update.internal.ui.model;0;0;3;0;0;0;0;3;0;0;0;-1;0;16;0;1;0;0;0;-1;1;-1;0;1;
org.eclipse.debug.internal.ui.views.breakpoints;0;0;4;0;0;0;4;0;0;0;0;-1;0;0;0;0;1;0;0;-1;1;-1;0;0;
com.sun.jdi;0;0;3;0;0;0;0;3;0;0;0;-1;0;103;0;1;0;0;0;-1;1;-1;0;2;
org.eclipse.core.runtime.model;0;0;6;0;0;0;1;5;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;
org.eclipse.swt.internal.motif;0;0;3;0;0;0;1;2;0;0;0;-1;0;36;0;1;0;0;0;-1;1;-1;0;2;
org.eclipse.pde.ui;0;0;3;0;0;0;1;2;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;
org.eclipse.help.internal.toc;0;0;3;0;0;0;0;3;0;0;0;-1;0;38;0;1;0;0;0;-1;1;-1;0;2;
org.eclipse.ant.internal.core;0;0;12;0;0;0;4;8;0;0;0;-1;0;0;0;3;1;0;0;-1;4;-1;0;0;
org.eclipse.swt.internal.ole.win32;0;0;4;0;0;0;1;3;0;0;0;-1;0;24;0;0;0;0;0;-1;0;-1;0;2;
org.eclipse.tomcat.internal;0;0;4;0;0;0;1;3;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;
org.eclipse.core.resources.ant;0;0;5;0;0;0;1;4;0;0;0;-1;0;109;0;1;0;0;0;-1;1;-1;0;2;
org.eclipse.team.internal.ftp.target;0;0;10;0;0;0;10;0;0;0;0;-1;0;0;0;0;4;0;0;-1;4;-1;0;0;
org.eclipse.update.internal.ui;0;0;31;0;0;0;10;21;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;
org.eclipse.swt.events;0;0;4;0;0;0;1;3;0;0;0;-1;0;58;0;1;0;0;0;-1;1;-1;0;4;
org.eclipse.ui.model;0;0;3;0;0;0;0;3;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;
org.eclipse.help.ui.internal.browser.linux;0;0;3;0;0;0;1;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.help.internal.context;0;0;10;0;0;0;0;10;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.jdt.internal.core.eval;0;0;10;0;0;0;3;7;0;0;0;-1;0;0;0;1;1;0;0;-1;2;-1;0;0;
org.eclipse.help.ui.internal.search;0;0;7;0;0;0;1;6;0;0;0;-1;0;0;0;2;0;0;0;-1;2;-1;0;0;
org.eclipse.jdi.hcr;0;0;3;0;0;0;0;3;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;
org.eclipse.debug.internal.ui.views;0;0;11;0;0;0;1;10;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.jdt.internal.core.search.processing;0;0;7;0;0;0;1;6;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.jface.text.contentassist;0;0;4;0;0;0;0;4;0;0;0;-1;0;73;0;1;0;0;0;-1;1;-1;0;4;
org.eclipse.team.internal.ftp;0;0;3;0;0;0;3;0;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.pde.internal.ui.wizards.templates;0;0;3;0;0;0;0;3;0;0;0;-1;0;17;0;1;0;0;0;-1;1;-1;0;1;
org.eclipse.pde.internal.ui.util;0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;1;
org.eclipse.jdt.internal.corext.refactoring.code.flow;0;0;4;0;0;0;0;4;0;0;0;-1;0;33;0;1;0;0;0;-1;1;-1;0;1;
org.eclipse.pde.internal.ui.editor.build;0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;
org.eclipse.pde.internal.ui.codegen;0;0;3;0;0;0;0;3;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;
org.eclipse.ui.internal.model;0;0;3;0;0;0;0;3;0;0;0;-1;0;179;0;1;0;0;0;-1;1;-1;0;5;
org.eclipse.jdt.internal.debug.ui.snippeteditor;0;0;14;0;0;0;4;10;0;0;0;-1;0;0;0;2;1;0;0;-1;3;-1;0;2;
org.eclipse.core.internal.resources;0;0;12;0;0;0;1;11;0;0;0;-1;0;369;0;1;0;0;0;-1;1;-1;0;2;
org.eclipse.jface.util;0;0;4;0;0;0;0;4;0;0;0;-1;0;5;0;1;0;0;0;-1;1;-1;0;2;
org.eclipse.debug.internal.ui.views.expression;0;0;5;0;0;0;5;0;0;0;0;-1;0;0;0;0;1;0;0;-1;1;-1;0;0;
org.eclipse.jdt.internal.compiler.impl;0;0;13;0;0;0;1;12;0;0;0;-1;0;150;0;5;0;0;0;-1;5;-1;0;2;
org.eclipse.swt.widgets;0;0;15;0;0;0;2;13;0;0;0;-1;0;434;0;1;0;0;0;-1;1;-1;0;9;
org.eclipse.webdav.internal.authentication;0;0;7;0;0;0;2;5;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;
org.eclipse.jdt.internal.corext.dom;0;0;4;0;0;0;0;4;0;0;0;-1;0;0;0;1;0;0;0;-1;1;-1;0;0;
org.eclipse.ui.externaltools.internal.core;0;0;4;0;0;0;4;0;0;0;0;-1;0;98;0;0;1;0;0;-1;1;-1;0;2;
org.eclipse.ui.views.navigator;0;0;23;0;0;0;3;20;0;0;0;-1;0;10;0;4;1;0;0;-1;5;-1;0;3;
org.eclipse.jface.dialogs;0;0;5;0;0;0;0;5;0;0;0;-1;0;78;0;1;0;0;0;-1;1;-1;0;5;
org.eclipse.team.internal.ui.actions;0;0;2;0;0;0;2;0;0;0;0;-1;0;0;0;0;1;0;0;-1;1;-1;0;0;
org.eclipse.jdt.internal.ui.reorg;0;0;32;0;0;0;3;29;0;0;0;-1;0;118;0;4;0;0;0;-1;4;-1;0;3;
org.eclipse.team.internal.ccvs.ssh;0;0;4;0;0;0;0;4;0;0;0;-1;0;2456;0;1;0;0;0;-1;1;-1;0;1;
org.eclipse.core.internal.runtime;0;0;9;0;0;0;3;6;0;0;0;-1;0;232;0;1;0;0;0;-1;1;-1;0;4;
org.eclipse.update.core.model;0;0;12;0;0;0;0;12;0;0;0;-1;0;602;0;3;0;0;0;-1;3;-1;0;2;
